"id","questions","answers","comments","reviews","class","class2"
"46,607",1,0,2,0,ordinary,ordinary
"49,627",0,0,1,0,ordinary,ordinary
"31,028",0,0,0,1,ordinary,ordinary
"46,575",0,0,1,0,ordinary,ordinary
"49,459",0,0,3,0,ordinary,ordinary
"49,456",0,0,1,0,ordinary,ordinary
"49,379",0,0,1,0,ordinary,ordinary
"37,750",0,0,2,0,ordinary,ordinary
"45,640",0,0,2,0,ordinary,ordinary
"33,272",0,0,1,0,ordinary,ordinary
"33,274",0,0,1,0,ordinary,ordinary
"48,944",0,0,1,0,ordinary,ordinary
"33,277",0,0,1,0,ordinary,ordinary
"45,638",0,0,1,0,ordinary,ordinary
"33,281",0,0,1,0,ordinary,ordinary
"33,284",0,0,3,0,ordinary,ordinary
"48,758",0,2,1,0,ordinary,ordinary
"31,039",0,0,1,0,ordinary,ordinary
"46,764",1,0,0,0,ordinary,ordinary
"48,905",1,0,0,1,ordinary,ordinary
"48,036",0,0,1,0,ordinary,ordinary
"47,657",0,0,2,0,ordinary,ordinary
"33,295",0,0,1,0,ordinary,ordinary
"46,732",0,0,1,0,ordinary,ordinary
"45,324",0,0,1,0,ordinary,ordinary
"37,821",0,0,1,0,ordinary,ordinary
"41,651",0,0,1,0,ordinary,ordinary
"37,833",0,0,1,0,ordinary,ordinary
"45,339",0,0,2,0,ordinary,ordinary
"37,841",0,0,1,0,ordinary,ordinary
"37,846",0,0,2,0,ordinary,ordinary
"41,671",1,0,0,0,ordinary,ordinary
"46,977",0,1,2,1,ordinary,ordinary
"37,871",0,0,1,0,ordinary,ordinary
"29,929",0,0,2,0,ordinary,ordinary
"47,574",0,0,1,0,ordinary,ordinary
"37,883",1,0,2,2,ordinary,ordinary
"37,886",0,0,7,0,ordinary,ordinary
"49,075",0,0,2,0,ordinary,ordinary
"37,904",1,0,1,0,ordinary,ordinary
"49,109",0,0,1,0,ordinary,ordinary
"46,749",1,0,1,0,ordinary,ordinary
"48,835",0,0,3,0,ordinary,ordinary
"41,712",0,0,3,0,ordinary,ordinary
"44,895",0,0,1,0,ordinary,ordinary
"37,938",0,0,1,0,ordinary,ordinary
"46,132",1,0,0,0,ordinary,ordinary
"37,944",0,0,2,0,ordinary,ordinary
"46,839",0,0,1,0,ordinary,ordinary
"45,442",1,0,2,0,ordinary,ordinary
"37,954",0,0,1,0,ordinary,ordinary
"41,730",0,0,1,0,ordinary,ordinary
"45,762",1,0,0,0,ordinary,ordinary
"44,435",1,0,0,0,ordinary,ordinary
"37,963",0,0,2,0,ordinary,ordinary
"45,574",0,0,2,0,ordinary,ordinary
"37,964",0,0,1,0,ordinary,ordinary
"46,020",0,0,1,0,ordinary,ordinary
"41,738",0,0,1,0,ordinary,ordinary
"37,969",0,0,0,3,ordinary,ordinary
"37,978",0,0,1,0,ordinary,ordinary
"41,753",1,0,0,0,ordinary,ordinary
"44,290",0,3,0,0,ordinary,ordinary
"38,007",0,1,0,0,ordinary,ordinary
"47,552",1,0,0,0,ordinary,ordinary
"51,080",0,0,1,0,ordinary,ordinary
"47,559",0,0,1,0,ordinary,ordinary
"38,072",0,0,3,0,ordinary,ordinary
"38,803",1,0,3,1,ordinary,ordinary
"38,805",0,0,2,0,ordinary,ordinary
"38,806",1,0,0,0,ordinary,ordinary
"38,080",0,0,4,0,ordinary,ordinary
"50,484",0,0,3,0,ordinary,ordinary
"38,808",0,0,1,0,ordinary,ordinary
"45,320",0,0,1,0,ordinary,ordinary
"39,928",1,0,0,0,ordinary,ordinary
"38,110",0,0,1,0,ordinary,ordinary
"44,824",0,0,1,0,ordinary,ordinary
"38,125",0,0,1,0,ordinary,ordinary
"38,993",0,0,4,0,ordinary,ordinary
"46,714",0,0,1,0,ordinary,ordinary
"49,433",0,1,0,1,ordinary,ordinary
"49,460",0,0,3,0,ordinary,ordinary
"38,152",0,0,4,0,ordinary,ordinary
"41,836",1,4,3,4,ordinary,ordinary
"39,007",1,0,2,2,ordinary,ordinary
"49,949",1,0,0,1,ordinary,ordinary
"38,165",0,0,1,0,ordinary,ordinary
"46,603",0,3,0,0,ordinary,ordinary
"50,293",0,0,2,0,ordinary,ordinary
"47,054",1,0,3,1,ordinary,ordinary
"41,852",0,0,2,0,ordinary,ordinary
"51,189",1,0,0,0,ordinary,ordinary
"46,735",0,0,2,0,ordinary,ordinary
"51,031",0,0,1,0,ordinary,ordinary
"51,021",0,0,1,0,ordinary,ordinary
"31,144",0,0,1,0,ordinary,ordinary
"51,168",0,0,1,0,ordinary,ordinary
"51,245",1,0,0,0,ordinary,ordinary
"33,509",0,0,1,0,ordinary,ordinary
"44,719",0,0,1,0,ordinary,ordinary
"46,604",0,0,2,0,ordinary,ordinary
"46,745",0,0,1,0,ordinary,ordinary
"39,842",0,0,1,0,ordinary,ordinary
"48,032",0,0,2,0,ordinary,ordinary
"46,986",0,0,1,0,ordinary,ordinary
"41,899",1,0,0,0,ordinary,ordinary
"28,801",0,0,0,2,ordinary,ordinary
"53,275",0,0,1,0,ordinary,ordinary
"53,296",0,1,0,0,ordinary,ordinary
"53,354",0,0,1,0,ordinary,ordinary
"53,801",0,0,1,0,ordinary,ordinary
"40,664",0,0,3,0,ordinary,ordinary
"33,552",0,0,1,0,ordinary,ordinary
"33,563",0,0,1,0,ordinary,ordinary
"41,955",0,0,1,0,ordinary,ordinary
"39,812",0,0,2,0,ordinary,ordinary
"46,200",0,0,1,0,ordinary,ordinary
"33,570",0,0,3,0,ordinary,ordinary
"55,947",0,0,1,0,ordinary,ordinary
"41,964",0,0,2,0,ordinary,ordinary
"41,965",0,0,1,0,ordinary,ordinary
"33,578",0,0,6,0,ordinary,ordinary
"39,922",0,0,1,0,ordinary,ordinary
"45,367",0,1,0,0,ordinary,ordinary
"33,589",0,0,1,0,ordinary,ordinary
"45,641",0,0,1,0,ordinary,ordinary
"31,191",0,0,1,0,ordinary,ordinary
"44,864",0,0,4,0,ordinary,ordinary
"47,496",0,4,2,0,ordinary,ordinary
"49,589",0,0,1,0,ordinary,ordinary
"40,113",0,0,1,0,ordinary,ordinary
"28,867",0,0,1,0,ordinary,ordinary
"46,569",0,0,2,0,ordinary,ordinary
"53,463",0,0,1,0,ordinary,ordinary
"53,439",1,0,0,0,ordinary,ordinary
"55,350",0,1,0,0,ordinary,ordinary
"40,291",0,0,1,0,ordinary,ordinary
"42,032",0,0,1,0,ordinary,ordinary
"46,601",0,0,4,0,ordinary,ordinary
"44,829",0,0,2,0,ordinary,ordinary
"46,806",0,0,1,0,ordinary,ordinary
"38,456",0,0,1,0,ordinary,ordinary
"45,384",5,1,8,5,ordinary,ordinary
"56,031",0,0,2,0,ordinary,ordinary
"55,883",0,0,1,0,ordinary,ordinary
"46,219",0,0,2,0,ordinary,ordinary
"55,250",0,0,1,0,ordinary,ordinary
"54,616",1,0,2,1,ordinary,ordinary
"40,676",0,0,1,0,ordinary,ordinary
"54,016",1,0,1,3,ordinary,ordinary
"53,466",0,0,1,0,ordinary,ordinary
"40,875",2,0,2,0,ordinary,ordinary
"53,227",0,0,1,0,ordinary,ordinary
"52,920",0,0,1,0,ordinary,ordinary
"40,925",1,0,2,2,ordinary,ordinary
"52,105",0,0,1,0,ordinary,ordinary
"51,234",1,0,0,0,ordinary,ordinary
"33,677",0,0,10,0,ordinary,ordinary
"40,964",0,0,1,0,ordinary,ordinary
"40,967",1,0,1,0,ordinary,ordinary
"51,590",1,0,1,0,ordinary,ordinary
"33,687",0,0,5,0,ordinary,ordinary
"51,158",1,0,0,0,ordinary,ordinary
"51,051",0,0,1,0,ordinary,ordinary
"41,007",0,0,1,0,ordinary,ordinary
"41,036",0,0,1,0,ordinary,ordinary
"33,692",0,0,1,0,ordinary,ordinary
"33,699",0,0,5,0,ordinary,ordinary
"50,230",1,0,3,1,ordinary,ordinary
"50,067",0,1,0,0,ordinary,ordinary
"41,097",0,0,1,0,ordinary,ordinary
"42,168",2,0,1,0,ordinary,ordinary
"48,406",0,0,2,0,ordinary,ordinary
"49,488",0,0,1,0,ordinary,ordinary
"41,135",0,0,1,0,ordinary,ordinary
"55,542",0,0,1,0,ordinary,ordinary
"49,439",0,0,1,0,ordinary,ordinary
"49,493",0,0,1,0,ordinary,ordinary
"30,024",0,0,1,0,ordinary,ordinary
"49,819",0,0,1,0,ordinary,ordinary
"47,896",0,0,1,0,ordinary,ordinary
"50,585",0,0,1,0,ordinary,ordinary
"33,732",0,1,0,0,ordinary,ordinary
"50,986",0,0,1,0,ordinary,ordinary
"33,735",0,0,1,0,ordinary,ordinary
"51,184",0,0,1,0,ordinary,ordinary
"42,214",0,0,2,0,ordinary,ordinary
"42,215",0,0,1,0,ordinary,ordinary
"42,216",0,0,2,0,ordinary,ordinary
"51,914",0,0,1,0,ordinary,ordinary
"38,697",1,0,0,0,ordinary,ordinary
"33,746",0,0,2,0,ordinary,ordinary
"41,361",1,0,0,0,ordinary,ordinary
"41,372",0,0,1,0,ordinary,ordinary
"53,188",0,0,1,0,ordinary,ordinary
"53,254",0,0,1,0,ordinary,ordinary
"53,461",0,0,1,0,ordinary,ordinary
"33,758",0,0,1,0,ordinary,ordinary
"33,759",0,0,2,0,ordinary,ordinary
"45,882",1,0,2,0,ordinary,ordinary
"33,774",0,0,1,0,ordinary,ordinary
"42,264",1,0,0,0,ordinary,ordinary
"33,786",0,0,1,0,ordinary,ordinary
"31,310",0,0,4,0,ordinary,ordinary
"29,422",1,0,0,0,ordinary,ordinary
"33,648",0,0,4,0,ordinary,ordinary
"42,326",1,0,1,0,ordinary,ordinary
"30,059",1,0,3,1,ordinary,ordinary
"33,863",0,0,1,0,ordinary,ordinary
"33,893",1,0,0,0,ordinary,ordinary
"33,904",0,0,2,0,ordinary,ordinary
"42,363",0,0,1,0,ordinary,ordinary
"33,905",0,0,1,0,ordinary,ordinary
"33,908",0,0,4,0,ordinary,ordinary
"30,080",0,0,3,0,ordinary,ordinary
"33,978",1,0,2,0,ordinary,ordinary
"33,980",0,0,1,0,ordinary,ordinary
"29,119",0,0,6,0,ordinary,ordinary
"34,029",0,0,1,0,ordinary,ordinary
"34,042",0,0,2,0,ordinary,ordinary
"34,047",1,0,2,0,ordinary,ordinary
"28,957",0,0,1,0,ordinary,ordinary
"34,078",0,0,2,0,ordinary,ordinary
"34,079",0,0,1,0,ordinary,ordinary
"34,099",0,0,1,0,ordinary,ordinary
"34,105",0,0,1,0,ordinary,ordinary
"34,112",0,0,1,0,ordinary,ordinary
"34,114",0,0,3,0,ordinary,ordinary
"42,498",0,0,1,0,ordinary,ordinary
"31,462",1,0,0,0,ordinary,ordinary
"34,159",0,0,1,0,ordinary,ordinary
"34,160",0,0,4,0,ordinary,ordinary
"34,198",0,0,2,0,ordinary,ordinary
"34,200",0,0,1,0,ordinary,ordinary
"30,145",0,0,1,0,ordinary,ordinary
"31,506",0,0,6,0,ordinary,ordinary
"31,517",0,0,1,0,ordinary,ordinary
"30,162",1,0,1,1,ordinary,ordinary
"30,169",0,0,1,0,ordinary,ordinary
"34,334",0,0,1,0,ordinary,ordinary
"34,336",0,1,0,0,ordinary,ordinary
"42,618",0,0,1,0,ordinary,ordinary
"42,619",1,0,1,0,ordinary,ordinary
"34,364",1,0,0,0,ordinary,ordinary
"39,859",1,0,1,1,ordinary,ordinary
"42,672",0,0,1,0,ordinary,ordinary
"31,620",1,0,1,1,ordinary,ordinary
"42,715",1,0,0,1,ordinary,ordinary
"34,508",0,0,2,0,ordinary,ordinary
"38,384",0,0,2,0,ordinary,ordinary
"34,531",0,0,1,0,ordinary,ordinary
"42,769",0,0,1,0,ordinary,ordinary
"34,553",0,0,5,0,ordinary,ordinary
"38,739",0,0,1,0,ordinary,ordinary
"29,515",0,0,2,0,ordinary,ordinary
"34,588",0,0,3,0,ordinary,ordinary
"30,240",0,0,1,0,ordinary,ordinary
"34,634",0,1,3,0,ordinary,ordinary
"42,814",1,2,6,2,ordinary,ordinary
"31,750",1,0,0,0,ordinary,ordinary
"42,853",1,0,0,0,ordinary,ordinary
"29,163",0,0,2,0,ordinary,ordinary
"34,747",0,0,2,0,ordinary,ordinary
"42,888",1,0,0,1,ordinary,ordinary
"34,766",0,0,1,0,ordinary,ordinary
"34,767",0,0,2,0,ordinary,ordinary
"29,538",0,0,0,2,ordinary,ordinary
"34,780",0,0,1,0,ordinary,ordinary
"42,922",0,0,1,0,ordinary,ordinary
"31,792",0,0,4,0,ordinary,ordinary
"30,298",0,1,1,1,ordinary,ordinary
"31,808",0,1,0,0,ordinary,ordinary
"34,830",0,0,3,0,ordinary,ordinary
"34,863",0,0,1,0,ordinary,ordinary
"42,978",1,0,1,0,ordinary,ordinary
"34,906",0,0,1,0,ordinary,ordinary
"29,563",0,2,0,3,ordinary,ordinary
"29,178",0,0,1,0,ordinary,ordinary
"34,981",0,0,3,0,ordinary,ordinary
"35,026",0,0,4,0,ordinary,ordinary
"35,028",0,0,1,0,ordinary,ordinary
"38,202",0,0,1,0,ordinary,ordinary
"35,039",0,0,1,0,ordinary,ordinary
"31,927",0,0,1,0,ordinary,ordinary
"40,054",0,0,1,0,ordinary,ordinary
"35,066",0,1,0,0,ordinary,ordinary
"31,930",0,0,1,0,ordinary,ordinary
"43,112",1,0,2,4,ordinary,ordinary
"31,936",0,0,1,0,ordinary,ordinary
"31,944",0,0,1,0,ordinary,ordinary
"31,963",0,0,1,0,ordinary,ordinary
"35,141",0,1,0,0,ordinary,ordinary
"35,145",0,0,1,0,ordinary,ordinary
"40,635",0,0,1,0,ordinary,ordinary
"35,167",0,0,2,0,ordinary,ordinary
"43,190",0,0,2,0,ordinary,ordinary
"35,194",0,0,2,0,ordinary,ordinary
"43,206",0,0,1,0,ordinary,ordinary
"43,209",0,0,1,0,ordinary,ordinary
"35,225",0,0,2,0,ordinary,ordinary
"43,219",0,0,1,0,ordinary,ordinary
"35,227",0,0,1,0,ordinary,ordinary
"43,226",0,0,1,0,ordinary,ordinary
"30,403",1,0,0,0,ordinary,ordinary
"43,235",0,0,1,0,ordinary,ordinary
"43,249",0,0,2,0,ordinary,ordinary
"43,253",0,0,1,0,ordinary,ordinary
"43,267",0,0,1,0,ordinary,ordinary
"32,036",0,0,1,0,ordinary,ordinary
"30,420",0,1,1,0,ordinary,ordinary
"35,312",0,0,5,0,ordinary,ordinary
"43,303",0,0,1,0,ordinary,ordinary
"32,063",0,0,3,0,ordinary,ordinary
"35,353",0,0,3,0,ordinary,ordinary
"43,326",0,0,1,0,ordinary,ordinary
"35,377",0,0,1,0,ordinary,ordinary
"32,097",0,0,1,0,ordinary,ordinary
"32,098",0,0,2,0,ordinary,ordinary
"29,619",0,0,1,0,ordinary,ordinary
"30,447",0,0,1,0,ordinary,ordinary
"28,895",0,0,0,1,ordinary,ordinary
"32,107",0,1,0,0,ordinary,ordinary
"35,438",0,0,1,0,ordinary,ordinary
"35,446",0,0,1,0,ordinary,ordinary
"35,448",0,0,1,0,ordinary,ordinary
"35,454",0,0,1,0,ordinary,ordinary
"35,456",0,0,4,0,ordinary,ordinary
"35,458",0,0,1,0,ordinary,ordinary
"30,459",1,0,0,0,ordinary,ordinary
"43,405",1,0,0,0,ordinary,ordinary
"35,467",0,0,3,0,ordinary,ordinary
"32,139",0,0,1,0,ordinary,ordinary
"35,490",0,0,1,0,ordinary,ordinary
"43,461",0,0,2,0,ordinary,ordinary
"43,465",0,0,1,0,ordinary,ordinary
"43,467",0,0,1,0,ordinary,ordinary
"30,479",0,0,3,0,ordinary,ordinary
"29,004",0,0,1,0,ordinary,ordinary
"35,606",0,0,1,0,ordinary,ordinary
"43,504",2,0,2,0,ordinary,ordinary
"43,512",1,0,1,0,ordinary,ordinary
"35,627",0,0,10,0,ordinary,ordinary
"35,646",0,0,1,0,ordinary,ordinary
"43,535",1,0,3,2,ordinary,ordinary
"29,222",0,0,1,0,ordinary,ordinary
"29,655",0,0,2,0,ordinary,ordinary
"28,900",0,0,0,1,ordinary,ordinary
"32,256",0,0,1,0,ordinary,ordinary
"32,261",1,0,1,1,ordinary,ordinary
"30,534",1,0,0,0,ordinary,ordinary
"32,281",0,4,8,3,ordinary,ordinary
"29,010",0,0,1,0,ordinary,ordinary
"28,846",0,0,0,1,ordinary,ordinary
"35,796",0,0,1,0,ordinary,ordinary
"43,599",0,1,2,0,ordinary,ordinary
"38,353",0,1,0,0,ordinary,ordinary
"32,308",0,0,1,0,ordinary,ordinary
"32,319",0,0,6,0,ordinary,ordinary
"40,331",0,0,1,0,ordinary,ordinary
"35,868",0,1,1,1,ordinary,ordinary
"28,903",0,0,0,2,ordinary,ordinary
"32,367",0,0,1,0,ordinary,ordinary
"35,961",0,0,1,0,ordinary,ordinary
"29,240",0,0,6,0,ordinary,ordinary
"35,994",0,0,1,0,ordinary,ordinary
"38,385",0,0,1,0,ordinary,ordinary
"30,604",0,0,1,0,ordinary,ordinary
"38,163",0,0,1,0,ordinary,ordinary
"32,445",0,0,1,0,ordinary,ordinary
"36,109",0,0,1,0,ordinary,ordinary
"30,624",0,0,1,0,ordinary,ordinary
"29,021",0,0,1,0,ordinary,ordinary
"32,458",0,0,1,0,ordinary,ordinary
"36,159",0,0,1,0,ordinary,ordinary
"36,207",0,0,1,0,ordinary,ordinary
"43,820",1,0,1,3,ordinary,ordinary
"38,908",1,0,4,1,ordinary,ordinary
"36,300",0,0,1,0,ordinary,ordinary
"32,547",1,0,0,0,ordinary,ordinary
"43,839",0,0,2,0,ordinary,ordinary
"30,671",0,0,1,0,ordinary,ordinary
"43,852",0,0,1,0,ordinary,ordinary
"32,565",0,0,1,0,ordinary,ordinary
"30,682",0,0,20,0,ordinary,ordinary
"32,578",0,0,2,0,ordinary,ordinary
"36,373",1,0,1,0,ordinary,ordinary
"36,403",0,0,2,0,ordinary,ordinary
"36,408",0,0,1,0,ordinary,ordinary
"29,744",0,0,1,0,ordinary,ordinary
"32,625",0,0,3,0,ordinary,ordinary
"28,912",0,0,1,0,ordinary,ordinary
"32,656",0,0,2,0,ordinary,ordinary
"32,660",0,0,2,0,ordinary,ordinary
"32,661",1,0,0,0,ordinary,ordinary
"32,665",0,0,3,0,ordinary,ordinary
"43,984",1,0,0,1,ordinary,ordinary
"32,691",0,0,1,0,ordinary,ordinary
"44,017",0,0,2,0,ordinary,ordinary
"36,653",0,0,1,0,ordinary,ordinary
"38,075",0,0,1,0,ordinary,ordinary
"32,727",1,0,0,0,ordinary,ordinary
"44,055",0,0,3,0,ordinary,ordinary
"44,058",0,0,1,0,ordinary,ordinary
"32,763",0,0,1,0,ordinary,ordinary
"32,769",1,0,0,0,ordinary,ordinary
"36,779",0,1,1,0,ordinary,ordinary
"32,788",0,0,1,0,ordinary,ordinary
"44,083",0,0,1,0,ordinary,ordinary
"30,795",1,0,0,1,ordinary,ordinary
"44,090",0,0,1,0,ordinary,ordinary
"36,811",0,0,6,0,ordinary,ordinary
"29,295",0,0,13,0,ordinary,ordinary
"36,843",0,0,1,0,ordinary,ordinary
"44,121",0,0,1,0,ordinary,ordinary
"44,158",0,2,1,0,ordinary,ordinary
"29,046",0,0,5,0,ordinary,ordinary
"36,941",0,0,3,0,ordinary,ordinary
"44,188",1,0,1,0,ordinary,ordinary
"32,884",1,0,0,0,ordinary,ordinary
"36,979",0,0,1,0,ordinary,ordinary
"53,058",2,0,2,0,ordinary,ordinary
"34,260",2,0,2,4,ordinary,ordinary
"46,390",2,0,9,1,ordinary,ordinary
"43,152",4,1,9,2,ordinary,ordinary
"51,461",1,1,1,0,ordinary,ordinary
"31,747",2,0,0,0,ordinary,ordinary
"44,582",6,3,17,1,ordinary,ordinary
"29,594",2,0,0,0,ordinary,ordinary
"35,421",1,4,8,2,ordinary,ordinary
"50,131",1,0,0,1,ordinary,ordinary
"33,038",0,1,0,1,ordinary,ordinary
"46,127",3,1,5,2,ordinary,ordinary
"38,155",2,4,10,2,ordinary,ordinary
"46,164",10,0,4,2,ordinary,ordinary
"29,947",4,0,2,1,ordinary,ordinary
"47,538",3,0,3,0,ordinary,ordinary
"29,180",1,0,0,0,ordinary,ordinary
"56,255",1,0,0,0,ordinary,ordinary
"29,093",4,1,0,0,ordinary,ordinary
"49,817",1,0,2,1,ordinary,ordinary
"35,589",0,5,2,0,ordinary,ordinary
"48,790",1,0,3,4,ordinary,ordinary
"32,297",1,0,1,1,ordinary,ordinary
"54,315",0,1,0,0,ordinary,ordinary
"31,232",0,1,0,0,ordinary,ordinary
"46,234",1,0,4,1,ordinary,ordinary
"36,508",0,1,0,0,ordinary,ordinary
"45,863",5,2,5,2,ordinary,ordinary
"30,820",0,2,0,0,ordinary,ordinary
"55,658",1,0,0,0,ordinary,ordinary
"37,554",1,0,0,0,ordinary,ordinary
"45,523",3,2,3,2,ordinary,ordinary
"37,620",2,0,0,0,ordinary,ordinary
"50,330",1,0,0,1,ordinary,ordinary
"42,591",1,0,3,0,ordinary,ordinary
"38,285",5,2,7,1,ordinary,ordinary
"32,855",1,0,3,1,ordinary,ordinary
"44,901",9,0,27,5,ordinary,ordinary
"37,371",3,0,3,0,ordinary,ordinary
"45,404",1,0,0,0,ordinary,ordinary
"29,328",4,0,7,3,ordinary,ordinary
"46,044",1,0,2,1,ordinary,ordinary
"41,565",5,0,17,18,ordinary,ordinary
"46,264",1,0,1,2,ordinary,ordinary
"38,927",3,8,15,2,ordinary,ordinary
"49,717",1,0,0,0,ordinary,ordinary
"40,697",0,4,2,0,ordinary,ordinary
"54,156",1,0,0,0,ordinary,ordinary
"55,507",1,0,3,0,ordinary,ordinary
"31,265",1,0,1,3,ordinary,ordinary
"46,220",5,0,3,5,ordinary,ordinary
"43,538",0,1,0,0,ordinary,ordinary
"52,790",2,3,0,0,ordinary,ordinary
"34,448",0,1,0,0,ordinary,ordinary
"46,982",0,5,2,1,ordinary,ordinary
"34,599",1,0,0,0,ordinary,ordinary
"45,887",7,0,15,5,ordinary,ordinary
"34,635",0,1,0,0,ordinary,ordinary
"34,999",2,2,2,0,ordinary,ordinary
"36,575",5,2,10,1,ordinary,ordinary
"55,502",5,0,2,2,ordinary,ordinary
"32,903",2,2,1,1,ordinary,ordinary
"46,147",1,0,1,1,ordinary,ordinary
"38,852",11,0,6,4,ordinary,ordinary
"45,259",2,3,0,0,ordinary,ordinary
"40,765",7,0,1,2,ordinary,ordinary
"49,618",1,0,1,0,ordinary,ordinary
"42,128",2,1,1,1,ordinary,ordinary
"34,286",8,0,1,0,ordinary,ordinary
"39,170",8,0,14,1,ordinary,ordinary
"49,382",0,3,2,0,ordinary,ordinary
"38,597",2,0,10,2,ordinary,ordinary
"43,894",0,1,1,0,ordinary,ordinary
"30,415",1,0,0,0,ordinary,ordinary
"35,347",2,0,0,0,ordinary,ordinary
"35,425",1,0,0,1,ordinary,ordinary
"29,804",0,4,2,0,ordinary,ordinary
"51,684",12,0,4,4,ordinary,ordinary
"42,892",1,0,0,0,ordinary,ordinary
"34,064",0,1,0,0,ordinary,ordinary
"29,495",2,0,0,0,ordinary,ordinary
"35,679",3,3,5,0,ordinary,ordinary
"32,429",4,0,4,1,ordinary,ordinary
"36,493",1,0,0,0,ordinary,ordinary
"36,514",2,1,0,0,ordinary,ordinary
"46,724",1,0,0,0,ordinary,ordinary
"33,164",0,1,1,0,ordinary,ordinary
"33,339",5,0,6,3,ordinary,ordinary
"44,251",7,1,1,1,ordinary,ordinary
"53,184",6,4,9,2,ordinary,ordinary
"31,058",7,0,5,6,ordinary,ordinary
"45,658",0,1,0,0,ordinary,ordinary
"33,383",0,1,0,0,ordinary,ordinary
"42,051",0,2,0,1,ordinary,ordinary
"40,364",0,1,0,0,ordinary,ordinary
"33,669",0,1,0,0,ordinary,ordinary
"33,911",0,1,0,0,ordinary,ordinary
"40,416",1,0,2,0,ordinary,ordinary
"31,425",0,3,0,1,ordinary,ordinary
"38,711",0,5,4,4,ordinary,ordinary
"34,481",5,0,5,3,ordinary,ordinary
"35,127",0,1,0,0,ordinary,ordinary
"39,184",0,1,0,0,ordinary,ordinary
"30,422",2,0,3,2,ordinary,ordinary
"29,726",1,0,0,0,ordinary,ordinary
"32,611",2,1,4,3,ordinary,ordinary
"36,519",1,4,3,1,ordinary,ordinary
"47,703",2,1,0,0,ordinary,ordinary
"34,857",7,0,9,1,ordinary,ordinary
"49,160",0,4,3,0,ordinary,ordinary
"33,557",9,0,1,1,ordinary,ordinary
"39,574",11,0,19,1,ordinary,ordinary
"42,487",11,1,5,0,ordinary,ordinary
"30,159",2,2,0,1,ordinary,ordinary
"36,823",15,0,20,13,ordinary,ordinary
"44,851",1,3,2,4,ordinary,ordinary
"38,473",7,1,16,3,ordinary,ordinary
"44,527",4,1,5,0,ordinary,ordinary
"41,756",0,4,7,2,ordinary,ordinary
"40,251",1,1,2,4,ordinary,ordinary
"31,665",3,0,1,0,ordinary,ordinary
"34,907",6,0,6,0,ordinary,ordinary
"43,172",1,0,0,4,ordinary,ordinary
"36,462",2,1,4,1,ordinary,ordinary
"54,165",1,0,0,0,ordinary,ordinary
"39,076",3,1,13,9,ordinary,ordinary
"44,481",0,1,1,1,ordinary,ordinary
"39,791",13,3,4,3,ordinary,ordinary
"29,445",5,0,0,0,ordinary,ordinary
"38,992",4,1,0,0,ordinary,ordinary
"42,475",6,0,14,7,ordinary,ordinary
"50,473",1,0,0,0,ordinary,ordinary
"37,426",8,2,15,9,ordinary,ordinary
"54,958",1,0,1,0,ordinary,ordinary
"33,975",0,5,1,2,ordinary,ordinary
"51,066",0,1,0,1,ordinary,ordinary
"34,248",1,0,3,2,ordinary,ordinary
"54,653",2,1,0,0,ordinary,ordinary
"31,192",0,2,0,1,ordinary,ordinary
"31,970",5,0,10,0,ordinary,ordinary
"29,611",0,1,0,1,ordinary,ordinary
"35,549",2,1,1,2,ordinary,ordinary
"35,560",5,0,4,1,ordinary,ordinary
"38,794",1,0,3,1,ordinary,ordinary
"32,597",1,0,1,11,ordinary,ordinary
"36,678",5,0,8,5,ordinary,ordinary
"36,975",3,0,1,0,ordinary,ordinary
"55,510",3,2,9,0,ordinary,ordinary
"33,797",3,1,4,0,ordinary,ordinary
"53,779",6,0,14,4,ordinary,ordinary
"34,511",2,0,4,2,ordinary,ordinary
"47,065",12,1,7,2,ordinary,ordinary
"31,731",2,0,1,1,ordinary,ordinary
"35,277",2,1,0,0,ordinary,ordinary
"32,806",3,1,6,1,ordinary,ordinary
"45,188",2,4,6,0,ordinary,ordinary
"41,129",0,7,8,5,ordinary,ordinary
"39,907",1,0,2,1,ordinary,ordinary
"37,519",4,0,14,3,ordinary,ordinary
"37,737",1,3,6,0,ordinary,ordinary
"34,081",5,0,11,3,ordinary,ordinary
"38,613",1,1,0,1,ordinary,ordinary
"40,672",11,0,19,5,ordinary,ordinary
"29,113",1,0,2,0,ordinary,ordinary
"39,314",0,3,1,2,ordinary,ordinary
"30,537",2,1,1,0,ordinary,ordinary
"30,550",2,0,1,0,ordinary,ordinary
"33,580",2,4,3,0,ordinary,ordinary
"32,440",1,0,1,1,ordinary,ordinary
"36,368",2,0,2,3,ordinary,ordinary
"32,601",1,0,1,1,ordinary,ordinary
"32,682",3,0,1,0,ordinary,ordinary
"36,919",0,3,2,6,ordinary,ordinary
"48,795",2,2,7,5,ordinary,ordinary
"46,448",1,0,1,0,ordinary,ordinary
"40,243",6,0,0,0,ordinary,ordinary
"33,733",4,1,2,0,ordinary,ordinary
"41,309",3,0,3,2,ordinary,ordinary
"31,940",0,1,0,0,ordinary,ordinary
"35,978",0,1,0,0,ordinary,ordinary
"29,023",1,0,0,0,ordinary,ordinary
"30,651",1,0,0,0,ordinary,ordinary
"32,527",0,2,1,0,ordinary,ordinary
"43,818",0,1,0,0,ordinary,ordinary
"36,689",0,2,0,1,ordinary,ordinary
"44,034",9,0,16,1,ordinary,ordinary
