"id_user","entropy","class","class2","reputation","accepted_answers"
"8,612",1.0083859069,ordinary,ordinary,91,2
"8,617",1.3862943611,ordinary,ordinary,66,1
"8,619",0,ordinary,ordinary,16,0
"8,622",0,ordinary,ordinary,6,0
"8,623",0.6931471806,ordinary,ordinary,101,0
"8,624",0,ordinary,ordinary,13,0
"8,625",0.4505612089,ordinary,ordinary,138,0
"8,628",0,ordinary,ordinary,101,0
"8,629",0,ordinary,ordinary,8,0
"8,630",0.6931471806,ordinary,ordinary,14,0
"8,633",0.6931471806,ordinary,ordinary,113,0
"8,634",0,ordinary,ordinary,51,0
"8,635",0,ordinary,ordinary,8,0
"8,636",1.3862943611,ordinary,ordinary,26,0
"8,638",1.054920168,ordinary,ordinary,123,0
"8,639",0.6365141683,ordinary,ordinary,122,0
"8,640",0,ordinary,ordinary,138,0
"8,644",0,ordinary,ordinary,136,0
"8,646",0,ordinary,ordinary,118,0
"8,648",0.4505612089,ordinary,ordinary,118,0
"8,650",0.6931471806,ordinary,ordinary,111,0
"8,652",0.6365141683,ordinary,ordinary,11,0
"8,655",0.6931471806,ordinary,ordinary,91,0
"8,656",0.6365141683,ordinary,ordinary,118,0
"8,657",2.3074838854,ordinary,ordinary,143,0
"8,659",0.6931471806,ordinary,ordinary,13,0
"8,661",0,ordinary,ordinary,151,0
"8,662",0,ordinary,ordinary,143,0
"8,665",0,ordinary,ordinary,118,0
"8,666",0,ordinary,ordinary,118,0
"8,673",0.6931471806,ordinary,ordinary,104,0
"8,674",2.6026896854,top_5,outstanding,652,3
"8,679",0,ordinary,ordinary,119,0
"8,680",1.7349575194,top_5_10,outstanding,262,0
"8,682",1.2554823252,ordinary,ordinary,153,1
"8,683",0,ordinary,ordinary,146,1
"8,684",3.3684221106,ordinary,ordinary,99,0
"8,687",1.3862943611,top_10_15,outstanding,181,1
"8,690",0,ordinary,ordinary,21,0
"8,691",0,ordinary,ordinary,11,0
"8,692",0,top_10_15,outstanding,203,1
"8,693",0,ordinary,ordinary,16,0
"8,698",6.2993849793,top_5_10,outstanding,317,1
"8,699",0,ordinary,ordinary,100,0
"8,701",0.6931471806,ordinary,ordinary,111,0
"8,704",0.6931471806,ordinary,ordinary,111,0
"8,705",1.0042424731,top_10_15,outstanding,188,0
"8,706",0,ordinary,ordinary,116,0
"8,708",5.3421640968,ordinary,ordinary,52,0
"8,711",7.3322625533,top_5,outstanding,719,8
"8,712",4.5270927084,top_5_10,outstanding,300,3
"8,714",0,ordinary,ordinary,11,1
"8,715",0.6931471806,ordinary,ordinary,21,0
"8,716",1.3862943611,ordinary,ordinary,141,0
"8,717",0,ordinary,ordinary,21,0
"8,719",1.3862943611,ordinary,ordinary,118,1
"8,720",0,ordinary,ordinary,151,0
"8,723",0.6931471806,ordinary,ordinary,116,0
"8,724",1.2532973762,top_5_10,outstanding,366,3
"8,726",0.6931471806,ordinary,ordinary,136,0
"8,727",0,ordinary,ordinary,111,0
"8,729",0.6931471806,top_10_15,outstanding,191,0
"8,732",1.9399768221,top_10_15,outstanding,160,0
"8,735",0,ordinary,ordinary,143,0
"8,737",0,ordinary,ordinary,101,0
"8,740",2.109840336,top_10_15,outstanding,187,1
"8,745",0,ordinary,ordinary,121,0
"8,746",1.054920168,ordinary,ordinary,151,0
"8,747",1.8178174698,ordinary,ordinary,1,0
"8,748",0,ordinary,ordinary,101,0
"8,752",2.0277220857,top_10_15,outstanding,160,0
"8,753",0,ordinary,ordinary,11,0
"8,754",0.6931471806,ordinary,ordinary,16,0
"8,755",0,ordinary,ordinary,106,0
"8,757",3.5888783707,ordinary,ordinary,146,1
"8,759",0.6931471806,ordinary,ordinary,128,0
"8,760",1.3862943611,ordinary,ordinary,101,0
"8,761",2.5612959645,ordinary,ordinary,153,0
"8,762",0,ordinary,ordinary,158,0
"8,765",0.6931471806,ordinary,ordinary,3,0
"8,766",1.3296613489,ordinary,ordinary,130,0
"8,771",8.6360758334,top_5,outstanding,"1,133",10
"8,772",1.7149909434,top_5_10,outstanding,227,0
"8,773",0,ordinary,ordinary,4,0
"8,774",13.0665449962,top_5,outstanding,"28,629",335
"8,776",0.6931471806,ordinary,ordinary,1,0
"8,779",1.367965652,ordinary,ordinary,101,0
"8,780",4.2052547174,top_5_10,outstanding,266,0
"8,781",0,ordinary,ordinary,36,0
"8,783",0.6931471806,ordinary,ordinary,131,0
"8,784",0,ordinary,ordinary,6,0
"8,787",0,ordinary,ordinary,21,0
"8,790",0.6931471806,ordinary,ordinary,113,0
"8,791",0.6931471806,ordinary,ordinary,111,0
"8,792",0.6931471806,ordinary,ordinary,128,0
"8,795",0,ordinary,ordinary,6,0
"8,796",4.3813062859,top_5,outstanding,495,5
"8,797",0,ordinary,ordinary,1,0
"8,798",0,ordinary,ordinary,6,0
"8,806",6.6063576898,top_5,outstanding,443,1
"8,808",3.1385051435,top_5,outstanding,417,4
"8,809",0.6931471806,ordinary,ordinary,111,0
"8,811",0.673011667,ordinary,ordinary,131,0
"8,812",0.6931471806,ordinary,ordinary,129,0
"8,815",0.9718487712,ordinary,ordinary,143,0
"8,816",7.4956736863,top_5,outstanding,568,4
"8,817",0,ordinary,ordinary,51,0
"8,818",0.6931471806,ordinary,ordinary,11,0
"8,821",1.1988493129,top_5_10,outstanding,301,0
"8,823",0,ordinary,ordinary,116,0
"8,833",0,ordinary,ordinary,11,0
"8,835",0.6931471806,ordinary,ordinary,136,0
"8,836",0.6931471806,ordinary,ordinary,153,0
"8,842",0,ordinary,ordinary,113,0
"8,844",1.0986122887,ordinary,ordinary,11,0
"8,846",0.6931471806,ordinary,ordinary,118,0
"8,848",0,ordinary,ordinary,133,0
"8,850",0,ordinary,ordinary,111,0
"8,853",0.6931471806,ordinary,ordinary,23,0
"8,854",0.6931471806,ordinary,ordinary,21,0
"8,855",0,ordinary,ordinary,11,0
"8,856",0.6365141683,ordinary,ordinary,146,1
"8,859",0.6931471806,ordinary,ordinary,111,0
"8,865",2.5981328578,ordinary,ordinary,95,0
"8,866",0.6931471806,ordinary,ordinary,61,0
"8,867",8.4521368266,top_5,outstanding,"1,034",5
"8,868",0.6931471806,ordinary,ordinary,8,0
"8,869",1.3347704413,ordinary,ordinary,145,0
"8,870",0.6931471806,ordinary,ordinary,6,0
"8,871",0.6931471806,ordinary,ordinary,1,0
"8,872",5.9840912039,top_5_10,outstanding,329,3
"8,873",3.7557942606,top_5_10,outstanding,306,2
"8,876",0,ordinary,ordinary,1,0
"8,881",1.8866967847,top_10_15,outstanding,163,1
"8,882",0.6931471806,ordinary,ordinary,116,0
"8,883",2.0946409388,ordinary,ordinary,135,0
"8,886",0,ordinary,ordinary,136,1
"8,890",0.6931471806,ordinary,ordinary,148,0
"8,893",0.6931471806,ordinary,ordinary,129,0
"8,896",0.6931471806,ordinary,ordinary,8,0
"8,897",0.6931471806,ordinary,ordinary,126,1
"8,900",0.6931471806,ordinary,ordinary,21,0
"8,906",2.8675974057,top_10_15,outstanding,206,0
"8,907",0.6931471806,ordinary,ordinary,111,0
"8,909",0,ordinary,ordinary,133,0
"8,914",0.5623351446,ordinary,ordinary,154,1
"8,915",1.6094379124,top_10_15,outstanding,191,0
"8,917",0.6365141683,top_10_15,outstanding,165,0
"8,919",0,ordinary,ordinary,11,0
"8,923",0,ordinary,ordinary,6,0
"8,925",6.1895027567,top_5,outstanding,467,5
"8,927",0.6931471806,ordinary,ordinary,26,1
"8,928",0.6931471806,ordinary,ordinary,111,0
"8,929",0,ordinary,ordinary,101,0
"8,931",3.4697663442,top_5_10,outstanding,362,1
"8,932",1.6764211248,top_5_10,outstanding,300,0
"8,933",0,ordinary,ordinary,11,0
"8,934",0,ordinary,ordinary,138,0
"8,935",0.6931471806,ordinary,ordinary,103,0
"8,937",0.6931471806,ordinary,ordinary,21,0
"8,939",0.6931471806,ordinary,ordinary,11,0
"8,940",0.6931471806,ordinary,ordinary,78,0
"8,943",0.6931471806,ordinary,ordinary,61,0
"8,944",0,ordinary,ordinary,13,0
"8,945",1.2730283366,top_10_15,outstanding,161,0
"8,946",11.7697299204,top_5,outstanding,"7,030",37
"8,947",0,ordinary,ordinary,28,0
"8,948",0,ordinary,ordinary,11,0
"8,950",1.3862943611,ordinary,ordinary,106,0
"8,951",0,ordinary,ordinary,121,0
"8,952",0.6931471806,ordinary,ordinary,138,0
"8,955",0,ordinary,ordinary,21,0
"8,956",0,ordinary,ordinary,113,0
"8,961",0,ordinary,ordinary,16,0
"8,962",1.2980774065,top_5_10,outstanding,331,2
"8,963",0,ordinary,ordinary,41,0
"8,965",0,ordinary,ordinary,14,0
"8,967",0.6931471806,ordinary,ordinary,148,0
"8,968",3.0063079372,top_5,outstanding,453,4
"8,969",0.6931471806,ordinary,ordinary,11,0
"8,971",3.3145525821,top_5_10,outstanding,374,1
"8,974",1.0986122887,ordinary,ordinary,31,0
"8,975",0,ordinary,ordinary,111,0
"8,977",2.4282736375,ordinary,ordinary,158,2
"8,979",0.6931471806,ordinary,ordinary,16,0
"8,983",0.673011667,ordinary,ordinary,51,0
"8,984",0.6365141683,ordinary,ordinary,111,0
"8,988",0.6931471806,ordinary,ordinary,1,0
"8,989",0,ordinary,ordinary,6,0
"8,990",0.6931471806,ordinary,ordinary,13,0
"8,991",2.4849066498,ordinary,ordinary,101,0
"8,992",1.1246702892,ordinary,ordinary,21,0
"8,997",0.6931471806,ordinary,ordinary,128,0
"8,998",11.6090023307,top_5,outstanding,"4,375",17
"9,000",0,ordinary,ordinary,6,0
"9,002",2.9257400038,ordinary,ordinary,144,0
"9,004",0.6931471806,ordinary,ordinary,33,0
"9,006",11.2991957574,top_5,outstanding,"12,966",109
"9,007",0,ordinary,ordinary,124,0
"9,009",2.9836512441,ordinary,ordinary,145,0
"9,012",0.6931471806,ordinary,ordinary,21,0
"9,013",9.4461290462,top_5,outstanding,"1,054",10
"9,014",12.6491136879,top_5,outstanding,"24,240",185
"9,015",0,ordinary,ordinary,121,0
"9,023",3.3938153847,top_10_15,outstanding,176,3
"9,025",0.5982695886,ordinary,ordinary,123,0
"9,026",0,ordinary,ordinary,16,0
"9,028",1.0986122887,ordinary,ordinary,101,0
"9,032",6.488289638,top_5,outstanding,435,0
"9,035",2.71595571,ordinary,ordinary,139,0
"9,037",0.6931471806,ordinary,ordinary,123,0
"9,038",0,ordinary,ordinary,121,0
"9,041",0.6931471806,ordinary,ordinary,138,0
"9,044",0.6931471806,top_10_15,outstanding,191,0
"9,045",1.3862943611,ordinary,ordinary,131,0
"9,046",1.2554823252,top_10_15,outstanding,161,0
"9,048",0.6931471806,ordinary,ordinary,129,0
"9,050",0.6931471806,ordinary,ordinary,101,0
"9,052",0,ordinary,ordinary,108,0
"9,061",0,ordinary,ordinary,36,1
"9,063",0,ordinary,ordinary,118,0
"9,064",0,ordinary,ordinary,101,0
"9,065",11.1414066129,top_5,outstanding,"3,319",22
"9,070",0,ordinary,ordinary,63,0
"9,071",0,ordinary,ordinary,118,0
"9,072",1.3862943611,ordinary,ordinary,144,0
"9,075",0,ordinary,ordinary,31,0
"9,077",0,ordinary,ordinary,11,0
"9,078",0.6931471806,ordinary,ordinary,141,0
"9,079",0.6931471806,ordinary,ordinary,113,0
"9,080",0,ordinary,ordinary,66,1
"9,081",0,ordinary,ordinary,111,0
"9,082",0,ordinary,ordinary,108,0
"9,087",1.1935496041,top_10_15,outstanding,178,1
"9,092",0.6931471806,ordinary,ordinary,11,0
"9,094",0.5982695886,ordinary,ordinary,123,0
"9,096",0.6931471806,ordinary,ordinary,13,0
"9,101",0.6931471806,ordinary,ordinary,26,0
"9,102",0,ordinary,ordinary,21,0
"9,103",4.1509519707,top_5_10,outstanding,330,0
"9,104",0,ordinary,ordinary,38,0
"9,109",1.3862943611,ordinary,ordinary,11,0
"9,111",1.2730283366,ordinary,ordinary,31,0
"9,112",0,ordinary,ordinary,20,0
"9,113",1.6762349391,ordinary,ordinary,121,0
"9,114",0,ordinary,ordinary,123,0
"9,119",0.6931471806,ordinary,ordinary,28,0
"9,121",3.8304510271,top_5_10,outstanding,296,3
"9,122",1.5932329771,ordinary,ordinary,55,0
"9,123",10.5316045734,top_5,outstanding,"3,201",33
"9,124",2.1863402142,ordinary,ordinary,115,0
"9,128",0,ordinary,ordinary,27,0
"9,129",0.6931471806,ordinary,ordinary,111,0
"9,133",0.6931471806,ordinary,ordinary,111,0
"9,137",0,ordinary,ordinary,101,0
"9,138",3.0836654766,top_10_15,outstanding,175,0
"9,141",6.3103997941,top_5_10,outstanding,323,0
"9,143",0,ordinary,ordinary,121,0
"9,145",5.2958444486,top_5_10,outstanding,378,3
"9,147",0,ordinary,ordinary,18,0
"9,148",0,ordinary,ordinary,119,0
"9,149",0,ordinary,ordinary,146,0
"9,150",0.6829081047,ordinary,ordinary,136,0
"9,153",0,ordinary,ordinary,6,0
"9,154",0,ordinary,ordinary,128,0
"9,157",1.3517839943,ordinary,ordinary,100,0
"9,159",4.5532970727,top_5_10,outstanding,293,2
"9,160",0,ordinary,ordinary,16,0
"9,162",11.5798518042,top_5,outstanding,"1,729",21
"9,163",1.5362231575,top_10_15,outstanding,164,0
"9,164",0.6931471806,ordinary,ordinary,106,0
"9,168",0,ordinary,ordinary,9,0
"9,172",0.9502705392,top_10_15,outstanding,194,0
"9,174",3.111748445,ordinary,ordinary,135,2
"9,175",0.6931471806,ordinary,ordinary,26,1
"9,177",1.0986122887,ordinary,ordinary,108,0
"9,179",0,top_10_15,outstanding,191,0
"9,181",0.6931471806,ordinary,ordinary,11,0
"9,182",0,ordinary,ordinary,66,1
"9,185",0.6931471806,ordinary,ordinary,1,0
"9,189",0.6931471806,ordinary,ordinary,48,1
"9,190",0,ordinary,ordinary,58,0
"9,191",0,ordinary,ordinary,9,0
"9,193",3.2651737456,top_5_10,outstanding,218,1
"9,194",4.3848702728,top_5,outstanding,390,3
"9,196",0,ordinary,ordinary,111,0
"9,198",2.6922824846,ordinary,ordinary,151,0
"9,200",0.6931471806,ordinary,ordinary,128,0
"9,201",0,ordinary,ordinary,133,0
"9,202",0.6931471806,ordinary,ordinary,101,0
"9,206",0,ordinary,ordinary,11,0
"9,207",0.6931471806,ordinary,ordinary,16,0
"9,208",3.6230930008,top_5_10,outstanding,373,0
"9,210",1.0986122887,ordinary,ordinary,1,0
"9,212",0,ordinary,ordinary,143,0
"9,213",7.8849144921,top_5,outstanding,571,5
"9,214",1.0986122887,ordinary,ordinary,23,0
"9,215",0,ordinary,ordinary,31,0
"9,216",0.6931471806,ordinary,ordinary,13,0
"9,217",0.6365141683,ordinary,ordinary,81,0
"9,218",4.9924735036,top_10_15,outstanding,185,0
"9,219",0,ordinary,ordinary,1,0
"9,220",0.6931471806,ordinary,ordinary,1,0
"9,221",0.6931471806,ordinary,ordinary,101,0
"9,223",0,ordinary,ordinary,1,0
"9,224",0.6365141683,ordinary,ordinary,43,0
"9,225",0.6931471806,ordinary,ordinary,23,0
"9,227",0.6931471806,ordinary,ordinary,101,0
"9,228",1.0042424731,ordinary,ordinary,115,0
"9,229",0.6931471806,ordinary,ordinary,1,0
"9,231",0.6931471806,ordinary,ordinary,131,0
"9,237",2.1979354642,top_5_10,outstanding,227,0
"9,239",5.8889977501,top_5,outstanding,432,0
"9,240",1.5560049812,ordinary,ordinary,83,0
"9,244",0,ordinary,ordinary,126,0
"9,247",0,ordinary,ordinary,136,0
"9,249",1.346023334,ordinary,ordinary,35,0
"9,250",0,ordinary,ordinary,113,0
"9,251",0,ordinary,ordinary,11,0
"9,252",0.6931471806,ordinary,ordinary,111,0
"9,253",0,ordinary,ordinary,103,0
"9,254",0,ordinary,ordinary,1,0
"9,255",1.5867847075,ordinary,ordinary,138,0
"9,256",0.6931471806,ordinary,ordinary,53,0
"9,257",0,ordinary,ordinary,101,0
"9,259",0,ordinary,ordinary,1,0
"9,261",10.3380933804,top_5,outstanding,"4,913",39
"9,263",0,ordinary,ordinary,135,0
"9,266",0,ordinary,ordinary,31,0
"9,270",1.7520038749,top_10_15,outstanding,166,0
"9,272",0,ordinary,ordinary,101,0
"9,273",7.5050442299,top_5,outstanding,529,1
"9,274",10.8875115115,top_5,outstanding,"3,720",33
"9,275",0,ordinary,ordinary,115,0
"9,276",0,ordinary,ordinary,111,0
"9,280",0,ordinary,ordinary,108,0
"9,281",0,ordinary,ordinary,23,0
"9,282",0,ordinary,ordinary,106,0
"9,283",0.6931471806,ordinary,ordinary,21,0
"9,285",0,ordinary,ordinary,101,0
"9,286",1.4008317481,ordinary,ordinary,141,0
"9,287",0.6931471806,ordinary,ordinary,11,0
"9,288",1.6581101036,ordinary,ordinary,121,0
"9,289",0,ordinary,ordinary,51,0
"9,290",0,ordinary,ordinary,1,0
"9,296",0.6931471806,ordinary,ordinary,108,0
"9,297",0.6829081047,ordinary,ordinary,155,0
"9,299",0,ordinary,ordinary,110,0
"9,301",0,ordinary,ordinary,113,0
"9,302",0,ordinary,ordinary,14,0
"9,305",0,ordinary,ordinary,101,0
"9,306",3.2462981791,ordinary,ordinary,140,0
"9,307",0.6931471806,ordinary,ordinary,28,0
"9,308",0,ordinary,ordinary,111,0
"9,309",4.4725989962,ordinary,ordinary,146,0
"9,312",0.6931471806,ordinary,ordinary,128,0
"9,313",0.6931471806,ordinary,ordinary,11,0
"9,314",0,ordinary,ordinary,106,0
"9,316",4.3972465085,top_5,outstanding,484,3
"9,317",1.3862943611,ordinary,ordinary,89,0
"9,319",0,ordinary,ordinary,116,0
"9,322",0.6365141683,ordinary,ordinary,15,0
"9,323",1.3296613489,ordinary,ordinary,36,0
"9,324",0,ordinary,ordinary,121,0
"9,327",4.9802769616,top_5,outstanding,416,4
"9,328",0,top_10_15,outstanding,188,0
"9,329",2.4849066498,ordinary,ordinary,143,0
"9,332",0,ordinary,ordinary,158,0
"9,337",0,ordinary,ordinary,101,0
"9,339",0,ordinary,ordinary,108,0
"9,340",0,ordinary,ordinary,101,0
"9,343",3.1631779737,ordinary,ordinary,137,0
"9,344",4.9781913813,top_10_15,outstanding,161,0
"9,347",0,ordinary,ordinary,106,0
"9,348",4.5015213185,ordinary,ordinary,44,0
"9,349",0,ordinary,ordinary,111,0
"9,351",0,ordinary,ordinary,101,0
"9,353",0.6931471806,ordinary,ordinary,43,0
"9,354",0.6931471806,ordinary,ordinary,116,0
"9,355",0,ordinary,ordinary,128,0
"9,356",0,ordinary,ordinary,118,0
"9,357",0,ordinary,ordinary,51,0
"9,358",0.6931471806,ordinary,ordinary,11,0
"9,359",0,ordinary,ordinary,18,0
"9,363",1.7328679514,ordinary,ordinary,81,0
"9,366",0.6931471806,ordinary,ordinary,13,0
"9,367",2.295203096,ordinary,ordinary,140,0
"9,369",0.6931471806,ordinary,ordinary,114,1
"9,370",0,ordinary,ordinary,4,0
"9,372",0,ordinary,ordinary,21,0
"9,373",0,ordinary,ordinary,1,0
"9,375",0.6931471806,ordinary,ordinary,11,0
"9,376",0,ordinary,ordinary,119,0
"9,378",0.6931471806,ordinary,ordinary,21,0
"9,379",0,ordinary,ordinary,6,0
"9,381",11.7565824693,top_5,outstanding,"8,421",95
"9,383",0.6931471806,ordinary,ordinary,148,0
"9,384",0.6931471806,ordinary,ordinary,11,0
"9,385",0,ordinary,ordinary,108,0
"9,386",11.458173704,top_5,outstanding,"36,578",284
"9,387",11.8399732818,top_5,outstanding,"3,380",36
"9,390",4.5160119705,ordinary,ordinary,103,0
"9,391",3.8830201993,ordinary,ordinary,78,0
"9,393",2.2875170129,top_5_10,outstanding,341,2
"9,394",4.1675853815,ordinary,ordinary,141,2
"9,397",2.3716406253,top_10_15,outstanding,173,0
"9,400",0,ordinary,ordinary,8,0
"9,401",1.5553225915,ordinary,ordinary,143,0
"9,402",0,ordinary,ordinary,1,0
"9,404",0,ordinary,ordinary,118,0
"9,406",5.5146187307,top_5_10,outstanding,228,3
"9,408",0,ordinary,ordinary,109,0
"9,409",8.0917523837,top_5,outstanding,616,6
"9,410",6.4019249402,top_5,outstanding,706,6
"9,412",9.4753982207,top_5,outstanding,"1,215",15
"9,417",0,ordinary,ordinary,111,0
"9,419",2.0794415417,top_10_15,outstanding,160,0
"9,420",0.6931471806,ordinary,ordinary,18,0
"9,421",1.3760552853,top_10_15,outstanding,170,0
"9,423",0.6931471806,ordinary,ordinary,101,0
"9,424",1.7721393884,ordinary,ordinary,65,0
"9,426",0.6931471806,ordinary,ordinary,18,0
"9,429",0,ordinary,ordinary,101,0
"9,430",0.6931471806,ordinary,ordinary,31,0
"9,432",0,ordinary,ordinary,121,0
"9,435",0.6931471806,ordinary,ordinary,6,0
"9,437",9.6641506527,top_5,outstanding,"1,532",17
"9,439",0.6931471806,ordinary,ordinary,108,0
"9,441",0,ordinary,ordinary,26,0
"9,443",3.4116205819,ordinary,ordinary,44,1
"9,444",0.6931471806,ordinary,ordinary,26,0
"9,445",9.047682381,top_5,outstanding,"1,136",17
"9,446",0,ordinary,ordinary,1,0
"9,448",0.6931471806,ordinary,ordinary,43,0
"9,449",4.7693991867,top_5,outstanding,481,2
"9,450",0,ordinary,ordinary,118,0
"9,453",3.5541587181,top_10_15,outstanding,165,0
"9,454",1.0986122887,ordinary,ordinary,141,1
"9,457",0,ordinary,ordinary,116,0
"9,458",0.6931471806,top_10_15,outstanding,193,0
"9,460",0.6931471806,ordinary,ordinary,98,1
"9,461",0.6931471806,ordinary,ordinary,133,0
"9,463",0.6931471806,ordinary,ordinary,11,0
"9,464",8.6915480449,top_5,outstanding,806,7
"9,465",0,ordinary,ordinary,126,0
"9,466",0,ordinary,ordinary,1,0
"9,467",4.333369699,top_5_10,outstanding,221,1
"9,470",4.7820063154,top_10_15,outstanding,200,1
"9,472",1.3862943611,ordinary,ordinary,146,0
"9,473",1.6914343363,ordinary,ordinary,133,0
"9,476",0.6931471806,ordinary,ordinary,11,0
"9,479",8.5283229412,top_5,outstanding,922,4
"9,483",3.4091028905,top_10_15,outstanding,166,1
"9,484",0,ordinary,ordinary,11,0
"9,485",0,ordinary,ordinary,13,0
"9,486",0,ordinary,ordinary,51,0
"9,487",0.6931471806,ordinary,ordinary,138,0
"9,488",6.1007336138,top_5,outstanding,576,5
"9,489",0,ordinary,ordinary,113,0
"9,493",0,ordinary,ordinary,111,0
"9,494",0,ordinary,ordinary,133,0
"9,496",5.0811810152,top_5_10,outstanding,380,1
"9,497",0,ordinary,ordinary,1,0
"9,498",2.5325165846,ordinary,ordinary,156,0
"9,500",0,ordinary,ordinary,121,0
"9,501",0,ordinary,ordinary,121,0
"9,503",0.6931471806,ordinary,ordinary,131,0
"9,504",7.456698905,top_5,outstanding,702,0
"9,505",0.6931471806,ordinary,ordinary,121,0
"9,507",0.6931471806,ordinary,ordinary,106,0
"9,508",0,ordinary,ordinary,108,0
"9,509",0.6931471806,ordinary,ordinary,21,0
"9,510",0.8785250991,top_5_10,outstanding,221,0
"9,511",1.3296613489,ordinary,ordinary,33,0
"9,512",6.911045441,ordinary,ordinary,101,0
"9,520",1.6762349391,ordinary,ordinary,14,0
"9,522",0,ordinary,ordinary,21,0
"9,524",0,ordinary,ordinary,108,0
"9,525",0.6931471806,ordinary,ordinary,21,0
"9,526",0,ordinary,ordinary,11,0
"9,527",1.9170455633,ordinary,ordinary,134,0
"9,529",0.6931471806,ordinary,ordinary,3,0
"9,532",0,ordinary,ordinary,21,0
"9,533",0,ordinary,ordinary,21,0
"9,534",0.6931471806,ordinary,ordinary,118,0
"9,535",0,ordinary,ordinary,13,0
"9,536",0,ordinary,ordinary,1,0
"9,539",0.6931471806,ordinary,ordinary,123,0
"9,541",0,ordinary,ordinary,11,0
"9,543",0,ordinary,ordinary,35,0
"9,546",0,ordinary,ordinary,23,0
"9,548",0,ordinary,ordinary,41,0
"9,550",0.6931471806,ordinary,ordinary,103,0
"9,551",0,ordinary,ordinary,106,0
"9,553",4.7860192317,top_10_15,outstanding,207,1
"9,555",3.3645416137,top_10_15,outstanding,179,0
"9,557",0.6365141683,ordinary,ordinary,6,0
"9,559",1.2790997989,ordinary,ordinary,145,0
"9,560",1.3661588476,ordinary,ordinary,130,0
"9,562",0,ordinary,ordinary,18,0
"9,564",0,ordinary,ordinary,111,0
"9,565",0.6931471806,ordinary,ordinary,116,0
"9,566",0.6931471806,ordinary,ordinary,1,0
"9,568",0.6931471806,ordinary,ordinary,11,0
"9,569",1.2730283366,ordinary,ordinary,34,0
"9,571",4.9493351479,top_10_15,outstanding,181,2
"9,573",1.0900596587,ordinary,ordinary,113,0
"9,574",0,ordinary,ordinary,116,0
"9,575",1.8844166178,top_10_15,outstanding,164,0
"9,576",2.5696048894,ordinary,ordinary,123,0
"9,578",0.6931471806,ordinary,ordinary,1,0
"9,581",0,ordinary,ordinary,31,0
"9,583",1.054920168,ordinary,ordinary,35,0
"9,584",0,ordinary,ordinary,136,0
"9,585",1.0986122887,ordinary,ordinary,15,0
"9,587",0.6931471806,ordinary,ordinary,21,0
"9,590",1.0986122887,ordinary,ordinary,41,0
"9,591",0.6931471806,ordinary,ordinary,115,0
"9,593",0,ordinary,ordinary,6,0
"9,594",2.702838601,ordinary,ordinary,123,2
"9,595",0,ordinary,ordinary,15,0
"9,596",2.0565102829,top_10_15,outstanding,194,0
"9,597",0.6931471806,ordinary,ordinary,26,0
"9,600",0,top_10_15,outstanding,161,0
"9,601",0,ordinary,ordinary,19,0
"9,602",2.4302344732,top_5_10,outstanding,326,1
"9,603",0,ordinary,ordinary,101,0
"9,607",0,ordinary,ordinary,11,0
"9,608",0.6931471806,ordinary,ordinary,108,0
"9,613",1.0986122887,ordinary,ordinary,84,0
"9,615",0,ordinary,ordinary,113,0
"9,617",0,ordinary,ordinary,21,0
"9,619",1.0986122887,ordinary,ordinary,32,0
"9,620",0,ordinary,ordinary,13,0
"9,623",0,ordinary,ordinary,6,0
"9,624",0,ordinary,ordinary,1,0
"9,627",0,ordinary,ordinary,8,0
"9,628",3.5806488123,top_10_15,outstanding,208,0
"9,629",0,ordinary,ordinary,111,0
"9,630",1.3730039129,ordinary,ordinary,115,0
"9,631",3.3550256637,top_10_15,outstanding,187,0
"9,632",0.6931471806,ordinary,ordinary,25,0
"9,633",0,ordinary,ordinary,6,0
"9,634",1.2730283366,ordinary,ordinary,55,0
"9,636",1.0986122887,top_5_10,outstanding,323,2
"9,637",0,ordinary,ordinary,106,1
"9,639",1.7917594692,ordinary,ordinary,128,0
"9,640",7.5215499709,top_5,outstanding,615,6
"9,641",0,ordinary,ordinary,21,0
"9,642",0.6931471806,ordinary,ordinary,135,0
"9,645",0,top_10_15,outstanding,173,0
"9,647",0,ordinary,ordinary,13,0
"9,650",0,ordinary,ordinary,16,0
"9,651",1.9944920233,ordinary,ordinary,141,0
"9,653",0.6931471806,ordinary,ordinary,41,0
"9,656",0,ordinary,ordinary,21,0
"9,660",0.6931471806,ordinary,ordinary,38,0
"9,661",0,ordinary,ordinary,111,0
"9,664",0.6931471806,ordinary,ordinary,31,0
"9,666",0.6931471806,top_10_15,outstanding,161,0
"9,667",4.4550901167,top_5_10,outstanding,251,0
"9,670",1.6762349391,ordinary,ordinary,33,0
"9,671",0,ordinary,ordinary,143,0
"9,672",0.6931471806,ordinary,ordinary,111,0
"9,673",0.6931471806,ordinary,ordinary,1,0
"9,675",0,ordinary,ordinary,8,0
"9,676",3.1191623125,top_10_15,outstanding,168,0
"9,677",0.6931471806,ordinary,ordinary,16,0
"9,678",0,ordinary,ordinary,9,0
"9,679",0.6829081047,ordinary,ordinary,138,0
"9,680",0,ordinary,ordinary,113,0
"9,683",0.9502705392,top_10_15,outstanding,208,0
"9,684",0,ordinary,ordinary,16,0
"9,685",3.6888794541,ordinary,ordinary,153,1
"9,689",3.0150905043,top_10_15,outstanding,170,0
"9,690",0.6931471806,ordinary,ordinary,118,0
