"id_user","count_we_usage","category","class","class2"
"35,429",24,top_5,top_5,outstanding
"35,435",4,top_50_100,ordinary,ordinary
"35,437",5,top_5_10,top_5_10,outstanding
"35,444",1,top_35_40,ordinary,ordinary
"35,457",3,top_5_10,top_5_10,outstanding
"35,463",2,top_5_10,top_5_10,outstanding
"35,466",1,top_50_100,ordinary,ordinary
"35,467",1,top_30_35,ordinary,ordinary
"35,482",2,top_5,top_5,outstanding
"35,483",18,top_5,top_5,outstanding
"35,491",1,top_50_100,ordinary,ordinary
"35,493",1,top_50_100,ordinary,ordinary
"35,499",2,top_50_100,ordinary,ordinary
"35,501",2,top_10_15,top_10_15,outstanding
"35,506",2,top_50_100,ordinary,ordinary
"35,514",1,top_35_40,ordinary,ordinary
"35,516",1,top_50_100,ordinary,ordinary
"35,517",15,top_5,top_5,outstanding
"35,518",3,top_50_100,ordinary,ordinary
"35,519",1,top_5_10,top_5_10,outstanding
"35,529",3,top_5,top_5,outstanding
"35,531",6,top_5,top_5,outstanding
"35,533",7,top_15_20,ordinary,ordinary
"35,535",1,top_50_100,ordinary,ordinary
"35,537",1,top_45_50,ordinary,ordinary
"35,539",23,top_5_10,top_5_10,outstanding
"35,551",1,top_20_25,ordinary,ordinary
"35,552",5,top_5_10,top_5_10,outstanding
"35,566",1,top_50_100,ordinary,ordinary
"35,569",1,top_5,top_5,outstanding
"35,571",5,top_15_20,ordinary,ordinary
"35,573",2,top_50_100,ordinary,ordinary
"35,575",2,top_5_10,top_5_10,outstanding
"35,576",6,top_35_40,ordinary,ordinary
"35,577",5,top_40_45,ordinary,ordinary
"35,579",1,top_50_100,ordinary,ordinary
"35,581",2,top_30_35,ordinary,ordinary
"35,588",6,top_10_15,top_10_15,outstanding
"35,591",1,top_50_100,ordinary,ordinary
"35,608",6,top_50_100,ordinary,ordinary
"35,609",1,top_50_100,ordinary,ordinary
"35,610",3,top_5,top_5,outstanding
"35,614",2,top_10_15,top_10_15,outstanding
"35,619",2,top_45_50,ordinary,ordinary
"35,635",6,top_40_45,ordinary,ordinary
"35,636",1,top_40_45,ordinary,ordinary
"35,641",1,top_45_50,ordinary,ordinary
"35,654",4,top_20_25,ordinary,ordinary
"35,657",2,top_15_20,ordinary,ordinary
"35,666",85,top_5,top_5,outstanding
"35,668",2,top_30_35,ordinary,ordinary
"35,669",1,top_50_100,ordinary,ordinary
"35,675",6,top_50_100,ordinary,ordinary
"35,678",2,top_10_15,top_10_15,outstanding
"35,679",1,top_30_35,ordinary,ordinary
"35,691",17,top_35_40,ordinary,ordinary
"35,693",5,top_50_100,ordinary,ordinary
"35,695",1,top_5_10,top_5_10,outstanding
"35,701",1,top_50_100,ordinary,ordinary
"35,703",4,top_5_10,top_5_10,outstanding
"35,718",1,top_50_100,ordinary,ordinary
"35,722",1,top_50_100,ordinary,ordinary
"35,726",4,top_5,top_5,outstanding
"35,730",2,top_50_100,ordinary,ordinary
"35,734",1,top_50_100,ordinary,ordinary
"35,739",1,top_50_100,ordinary,ordinary
"35,754",1,top_45_50,ordinary,ordinary
"35,756",1,top_50_100,ordinary,ordinary
"35,777",3,top_45_50,ordinary,ordinary
"35,779",1,top_50_100,ordinary,ordinary
"35,781",8,top_5,top_5,outstanding
"35,786",2,top_20_25,ordinary,ordinary
"35,823",1,top_50_100,ordinary,ordinary
"35,827",8,top_25_30,ordinary,ordinary
"35,854",18,top_5,top_5,outstanding
"35,859",1,top_25_30,ordinary,ordinary
"35,864",1,top_40_45,ordinary,ordinary
"35,865",3,top_45_50,ordinary,ordinary
"35,866",3,top_50_100,ordinary,ordinary
"35,878",4,top_15_20,ordinary,ordinary
"35,884",1,top_5,top_5,outstanding
"35,888",1,top_50_100,ordinary,ordinary
"35,889",2,top_30_35,ordinary,ordinary
"35,892",24,top_50_100,ordinary,ordinary
"35,895",4,top_10_15,top_10_15,outstanding
"35,896",4,top_10_15,top_10_15,outstanding
"35,898",2,top_50_100,ordinary,ordinary
"35,901",6,top_5,top_5,outstanding
"35,905",1,top_5_10,top_5_10,outstanding
"35,910",1,top_20_25,ordinary,ordinary
"35,912",5,top_50_100,ordinary,ordinary
"35,913",11,top_5,top_5,outstanding
"35,921",1,top_50_100,ordinary,ordinary
"35,929",1,top_5,top_5,outstanding
"35,932",5,top_45_50,ordinary,ordinary
"35,935",1,top_20_25,ordinary,ordinary
"35,941",1,top_35_40,ordinary,ordinary
"35,944",8,top_45_50,ordinary,ordinary
"35,945",1,top_50_100,ordinary,ordinary
"35,951",1,top_50_100,ordinary,ordinary
"35,958",13,top_5_10,top_5_10,outstanding
"35,970",1,top_10_15,top_10_15,outstanding
"35,971",8,top_5,top_5,outstanding
"35,976",71,top_5,top_5,outstanding
"35,977",8,top_15_20,ordinary,ordinary
"35,981",34,top_5,top_5,outstanding
"35,998",9,top_5_10,top_5_10,outstanding
"36,018",12,top_5,top_5,outstanding
"36,019",4,top_10_15,top_10_15,outstanding
"36,027",3,top_5,top_5,outstanding
"36,034",2,top_5_10,top_5_10,outstanding
"36,035",1,top_50_100,ordinary,ordinary
"36,036",1,top_50_100,ordinary,ordinary
"36,040",6,top_5_10,top_5_10,outstanding
"36,041",3,top_20_25,ordinary,ordinary
"36,042",2,top_50_100,ordinary,ordinary
"36,044",3,top_5,top_5,outstanding
"36,050",1,top_50_100,ordinary,ordinary
"36,060",180,top_5,top_5,outstanding
"36,082",5,top_5,top_5,outstanding
"36,088",42,top_5,top_5,outstanding
"36,098",1,top_50_100,ordinary,ordinary
"36,106",23,top_5,top_5,outstanding
"36,111",1,top_10_15,top_10_15,outstanding
"36,114",1,top_50_100,ordinary,ordinary
"36,124",2,top_5_10,top_5_10,outstanding
"36,125",3,top_35_40,ordinary,ordinary
"36,130",1,top_10_15,top_10_15,outstanding
"36,137",4,top_5,top_5,outstanding
"36,141",7,top_40_45,ordinary,ordinary
"36,143",3,top_50_100,ordinary,ordinary
"36,149",77,top_5,top_5,outstanding
"36,150",3,top_10_15,top_10_15,outstanding
"36,154",2,top_50_100,ordinary,ordinary
"36,162",1,top_10_15,top_10_15,outstanding
"36,165",7,top_45_50,ordinary,ordinary
"36,167",1,top_50_100,ordinary,ordinary
"36,168",3,top_50_100,ordinary,ordinary
"36,170",1,top_10_15,top_10_15,outstanding
"36,194",1,top_50_100,ordinary,ordinary
"36,212",1,top_40_45,ordinary,ordinary
"36,218",4,top_20_25,ordinary,ordinary
"36,220",7,top_5,top_5,outstanding
"36,224",2,top_5_10,top_5_10,outstanding
"36,226",2,top_50_100,ordinary,ordinary
"36,227",1,top_50_100,ordinary,ordinary
"36,238",1,top_35_40,ordinary,ordinary
"36,241",4,top_50_100,ordinary,ordinary
"36,245",1,top_50_100,ordinary,ordinary
"36,249",3,top_50_100,ordinary,ordinary
"36,256",8,top_35_40,ordinary,ordinary
"36,260",135,top_5,top_5,outstanding
"36,262",1,top_20_25,ordinary,ordinary
"36,270",6,top_10_15,top_10_15,outstanding
"36,273",4,top_5,top_5,outstanding
"36,274",1,top_50_100,ordinary,ordinary
"36,275",2,top_5,top_5,outstanding
"36,280",1,top_10_15,top_10_15,outstanding
"36,298",6,top_5,top_5,outstanding
"36,306",2,top_25_30,ordinary,ordinary
"36,308",1,top_40_45,ordinary,ordinary
"36,312",1,top_50_100,ordinary,ordinary
"36,313",3,top_35_40,ordinary,ordinary
"36,315",26,top_5_10,top_5_10,outstanding
"36,323",4,top_25_30,ordinary,ordinary
"36,324",2,top_40_45,ordinary,ordinary
"36,325",10,top_5,top_5,outstanding
"36,329",2,top_50_100,ordinary,ordinary
"36,343",1,top_5_10,top_5_10,outstanding
"36,344",1,top_50_100,ordinary,ordinary
"36,345",1,top_45_50,ordinary,ordinary
"36,350",1,top_50_100,ordinary,ordinary
"36,352",2,top_10_15,top_10_15,outstanding
"36,359",1,top_50_100,ordinary,ordinary
"36,367",4,top_35_40,ordinary,ordinary
"36,368",2,top_30_35,ordinary,ordinary
"36,371",5,top_20_25,ordinary,ordinary
"36,372",5,top_15_20,ordinary,ordinary
"36,381",5,top_5,top_5,outstanding
"36,385",1,top_5_10,top_5_10,outstanding
"36,390",15,top_5,top_5,outstanding
"36,396",1,top_15_20,ordinary,ordinary
"36,404",4,top_5,top_5,outstanding
"36,408",1,top_30_35,ordinary,ordinary
"36,417",3,top_35_40,ordinary,ordinary
"36,419",1,top_15_20,ordinary,ordinary
"36,422",1,top_45_50,ordinary,ordinary
"36,435",4,top_30_35,ordinary,ordinary
"36,449",2,top_45_50,ordinary,ordinary
"36,451",1,top_45_50,ordinary,ordinary
"36,462",4,top_30_35,ordinary,ordinary
"36,463",1,top_50_100,ordinary,ordinary
"36,465",1,top_50_100,ordinary,ordinary
"36,466",1,top_5_10,top_5_10,outstanding
"36,467",3,top_15_20,ordinary,ordinary
"36,476",4,top_5,top_5,outstanding
"36,477",1,top_40_45,ordinary,ordinary
"36,486",4,top_5_10,top_5_10,outstanding
"36,489",1,top_5,top_5,outstanding
"36,497",3,top_5,top_5,outstanding
"36,498",1,top_15_20,ordinary,ordinary
"36,508",1,top_30_35,ordinary,ordinary
"36,519",2,top_30_35,ordinary,ordinary
"36,520",1,top_45_50,ordinary,ordinary
"36,523",1,top_5_10,top_5_10,outstanding
"36,527",3,top_50_100,ordinary,ordinary
"36,541",31,top_5,top_5,outstanding
"36,554",3,top_5,top_5,outstanding
"36,561",2,top_35_40,ordinary,ordinary
"36,562",1,top_50_100,ordinary,ordinary
"36,575",6,top_30_35,ordinary,ordinary
"36,576",2,top_45_50,ordinary,ordinary
"36,581",1,top_15_20,ordinary,ordinary
"36,585",2,top_45_50,ordinary,ordinary
"36,595",4,top_50_100,ordinary,ordinary
"36,601",2,top_5,top_5,outstanding
"36,614",21,top_5,top_5,outstanding
"36,619",2,top_30_35,ordinary,ordinary
"36,627",1,top_50_100,ordinary,ordinary
"36,628",1,top_20_25,ordinary,ordinary
"36,632",1,top_10_15,top_10_15,outstanding
"36,633",4,top_5_10,top_5_10,outstanding
"36,636",1,top_5,top_5,outstanding
"36,645",1,top_35_40,ordinary,ordinary
"36,649",1,top_30_35,ordinary,ordinary
"36,668",1,top_5_10,top_5_10,outstanding
"36,673",2,top_30_35,ordinary,ordinary
"36,677",2,top_50_100,ordinary,ordinary
"36,678",2,top_30_35,ordinary,ordinary
"36,687",11,top_5,top_5,outstanding
"36,690",1,top_35_40,ordinary,ordinary
"36,695",1,top_50_100,ordinary,ordinary
"36,700",1,top_40_45,ordinary,ordinary
"36,707",1,top_5_10,top_5_10,outstanding
"36,709",2,top_45_50,ordinary,ordinary
"36,711",7,top_5,top_5,outstanding
"36,712",3,top_15_20,ordinary,ordinary
"36,716",1,top_50_100,ordinary,ordinary
"36,717",1,top_35_40,ordinary,ordinary
"36,718",1,top_50_100,ordinary,ordinary
"36,721",2,top_50_100,ordinary,ordinary
"36,723",1,top_5,top_5,outstanding
"36,724",249,top_5,top_5,outstanding
"36,729",1,top_5,top_5,outstanding
"36,733",2,top_50_100,ordinary,ordinary
"36,734",2,top_10_15,top_10_15,outstanding
"36,737",3,top_30_35,ordinary,ordinary
"36,740",3,top_5,top_5,outstanding
"36,750",7,top_5,top_5,outstanding
"36,752",6,top_5,top_5,outstanding
"36,762",3,top_50_100,ordinary,ordinary
"36,764",2,top_5_10,top_5_10,outstanding
"36,769",2,top_5_10,top_5_10,outstanding
"36,775",10,top_15_20,ordinary,ordinary
"36,777",1,top_15_20,ordinary,ordinary
"36,778",2,top_5_10,top_5_10,outstanding
"36,792",4,top_50_100,ordinary,ordinary
"36,811",1,top_30_35,ordinary,ordinary
"36,812",1,top_5,top_5,outstanding
"36,818",1,top_5_10,top_5_10,outstanding
"36,822",2,top_50_100,ordinary,ordinary
"36,823",6,top_30_35,ordinary,ordinary
"36,824",1,top_50_100,ordinary,ordinary
"36,828",1,top_45_50,ordinary,ordinary
"36,848",2,top_5_10,top_5_10,outstanding
"36,854",2,top_45_50,ordinary,ordinary
"36,873",2,top_5_10,top_5_10,outstanding
"36,877",4,top_50_100,ordinary,ordinary
"36,889",2,top_20_25,ordinary,ordinary
"36,893",2,top_20_25,ordinary,ordinary
"36,905",1,top_35_40,ordinary,ordinary
"36,907",1,top_15_20,ordinary,ordinary
"36,915",8,top_5_10,top_5_10,outstanding
"36,919",2,top_30_35,ordinary,ordinary
"36,936",27,top_5,top_5,outstanding
"36,961",1,top_50_100,ordinary,ordinary
"36,963",3,top_40_45,ordinary,ordinary
"36,976",2,top_50_100,ordinary,ordinary
"36,982",4,top_50_100,ordinary,ordinary
"36,987",2,top_5,top_5,outstanding
"36,993",3,top_5,top_5,outstanding
"36,996",23,top_5,top_5,outstanding
"37,005",2,top_50_100,ordinary,ordinary
"37,009",1,top_50_100,ordinary,ordinary
"37,024",1,top_30_35,ordinary,ordinary
"37,042",2,top_50_100,ordinary,ordinary
"37,052",1,top_10_15,top_10_15,outstanding
"37,057",10,top_30_35,ordinary,ordinary
"37,060",7,top_10_15,top_10_15,outstanding
"37,064",1,top_35_40,ordinary,ordinary
"37,065",3,top_35_40,ordinary,ordinary
"37,070",5,top_10_15,top_10_15,outstanding
"37,072",1,top_40_45,ordinary,ordinary
"37,102",3,top_5_10,top_5_10,outstanding
"37,106",2,top_50_100,ordinary,ordinary
"37,107",1,top_15_20,ordinary,ordinary
"37,108",30,top_10_15,top_10_15,outstanding
"37,111",2,top_35_40,ordinary,ordinary
"37,114",56,top_5,top_5,outstanding
"37,116",2,top_40_45,ordinary,ordinary
"37,122",31,top_5,top_5,outstanding
"37,140",3,top_5,top_5,outstanding
"37,144",1,top_15_20,ordinary,ordinary
"37,154",1,top_50_100,ordinary,ordinary
"37,161",4,top_50_100,ordinary,ordinary
"37,163",722,top_5,top_5,outstanding
"37,165",22,top_5,top_5,outstanding
"37,186",1,top_45_50,ordinary,ordinary
"37,194",10,top_5,top_5,outstanding
"37,206",1,top_5,top_5,outstanding
"37,229",1,top_45_50,ordinary,ordinary
"37,232",6,top_15_20,ordinary,ordinary
"37,233",5,top_50_100,ordinary,ordinary
"37,236",3,top_50_100,ordinary,ordinary
"37,240",6,top_5,top_5,outstanding
"37,241",3,top_5,top_5,outstanding
"37,243",1,top_45_50,ordinary,ordinary
"37,269",10,top_10_15,top_10_15,outstanding
"37,272",1,top_50_100,ordinary,ordinary
"37,275",1,top_5,top_5,outstanding
"37,284",19,top_5,top_5,outstanding
"37,292",9,top_40_45,ordinary,ordinary
"37,295",8,top_5,top_5,outstanding
"37,309",69,top_5_10,top_5_10,outstanding
"37,313",1,top_10_15,top_10_15,outstanding
"37,314",2,top_50_100,ordinary,ordinary
"37,320",1,top_5,top_5,outstanding
"37,322",2,top_50_100,ordinary,ordinary
"37,323",1,top_50_100,ordinary,ordinary
"37,338",3,top_30_35,ordinary,ordinary
"37,339",5,top_10_15,top_10_15,outstanding
"37,342",1,top_30_35,ordinary,ordinary
"37,343",4,top_5,top_5,outstanding
"37,344",4,top_20_25,ordinary,ordinary
"37,346",2,top_10_15,top_10_15,outstanding
"37,350",2,top_50_100,ordinary,ordinary
"37,352",2,top_35_40,ordinary,ordinary
"37,356",1,top_20_25,ordinary,ordinary
"37,360",1,top_50_100,ordinary,ordinary
"37,361",1,top_50_100,ordinary,ordinary
"37,362",2,top_5_10,top_5_10,outstanding
"37,368",3,top_50_100,ordinary,ordinary
"37,371",1,top_30_35,ordinary,ordinary
"37,394",6,top_10_15,top_10_15,outstanding
"37,396",3,top_20_25,ordinary,ordinary
"37,407",3,top_5_10,top_5_10,outstanding
"37,412",3,top_50_100,ordinary,ordinary
"37,413",1,top_50_100,ordinary,ordinary
"37,423",4,top_30_35,ordinary,ordinary
"37,426",2,top_30_35,ordinary,ordinary
"37,432",1,top_45_50,ordinary,ordinary
"37,447",4,top_15_20,ordinary,ordinary
"37,448",4,top_15_20,ordinary,ordinary
"37,452",2,top_25_30,ordinary,ordinary
"37,462",4,top_5,top_5,outstanding
"37,466",1,top_5_10,top_5_10,outstanding
"37,472",1,top_10_15,top_10_15,outstanding
"37,474",7,top_5_10,top_5_10,outstanding
"37,477",3,top_35_40,ordinary,ordinary
"37,478",2,top_5,top_5,outstanding
"37,517",64,top_5,top_5,outstanding
"37,519",3,top_30_35,ordinary,ordinary
"37,524",3,top_45_50,ordinary,ordinary
"37,528",2,top_50_100,ordinary,ordinary
"37,531",21,top_5_10,top_5_10,outstanding
"37,535",2,top_35_40,ordinary,ordinary
"37,546",8,top_5_10,top_5_10,outstanding
"37,549",1,top_30_35,ordinary,ordinary
"37,557",2,top_50_100,ordinary,ordinary
"37,565",1,top_40_45,ordinary,ordinary
"37,572",1,top_50_100,ordinary,ordinary
"37,576",1,top_50_100,ordinary,ordinary
"37,581",3,top_5_10,top_5_10,outstanding
"37,582",1,top_45_50,ordinary,ordinary
"37,583",2,top_45_50,ordinary,ordinary
"37,584",6,top_5,top_5,outstanding
"37,594",1,top_50_100,ordinary,ordinary
"37,596",5,top_5_10,top_5_10,outstanding
"37,603",1,top_10_15,top_10_15,outstanding
"37,607",1,top_40_45,ordinary,ordinary
"37,608",3,top_50_100,ordinary,ordinary
"37,610",3,top_35_40,ordinary,ordinary
"37,613",2,top_30_35,ordinary,ordinary
"37,614",2,top_10_15,top_10_15,outstanding
"37,636",6,top_5_10,top_5_10,outstanding
"37,646",8,top_5_10,top_5_10,outstanding
"37,648",47,top_5,top_5,outstanding
"37,654",1,top_5_10,top_5_10,outstanding
"37,657",1,top_15_20,ordinary,ordinary
"37,666",1,top_45_50,ordinary,ordinary
"37,675",1,top_25_30,ordinary,ordinary
"37,683",1,top_50_100,ordinary,ordinary
"37,688",1,top_5,top_5,outstanding
"37,700",1,top_40_45,ordinary,ordinary
"37,712",1,top_35_40,ordinary,ordinary
"37,713",2,top_30_35,ordinary,ordinary
"37,715",2,top_50_100,ordinary,ordinary
"37,718",1,top_50_100,ordinary,ordinary
"37,729",2,top_45_50,ordinary,ordinary
"37,739",3,top_10_15,top_10_15,outstanding
"37,740",1,top_10_15,top_10_15,outstanding
"37,745",5,top_10_15,top_10_15,outstanding
"37,752",1,top_50_100,ordinary,ordinary
"37,753",3,top_50_100,ordinary,ordinary
"37,759",17,top_5,top_5,outstanding
"37,770",1,top_45_50,ordinary,ordinary
"37,773",1,top_15_20,ordinary,ordinary
"37,778",28,top_5,top_5,outstanding
"37,790",1,top_15_20,ordinary,ordinary
"37,795",7,top_30_35,ordinary,ordinary
"37,807",13,top_5_10,top_5_10,outstanding
"37,811",299,top_5,top_5,outstanding
"37,821",1,top_25_30,ordinary,ordinary
"37,832",2,top_10_15,top_10_15,outstanding
"37,834",1,top_5_10,top_5_10,outstanding
"37,836",2,top_15_20,ordinary,ordinary
"37,840",7,top_5_10,top_5_10,outstanding
"37,844",14,top_5,top_5,outstanding
"37,846",1,top_25_30,ordinary,ordinary
"37,855",3,top_50_100,ordinary,ordinary
"37,856",2,top_5,top_5,outstanding
"37,858",7,top_5,top_5,outstanding
"37,866",2,top_30_35,ordinary,ordinary
"37,877",1,top_10_15,top_10_15,outstanding
"37,890",1,top_40_45,ordinary,ordinary
"37,900",3,top_5,top_5,outstanding
"37,902",2,top_40_45,ordinary,ordinary
"37,904",1,top_25_30,ordinary,ordinary
"37,913",4,top_45_50,ordinary,ordinary
"37,919",4,top_45_50,ordinary,ordinary
"37,926",3,top_10_15,top_10_15,outstanding
"37,938",1,top_25_30,ordinary,ordinary
"37,942",8,top_5,top_5,outstanding
"37,951",1,top_40_45,ordinary,ordinary
"37,959",1,top_5_10,top_5_10,outstanding
"37,962",1,top_20_25,ordinary,ordinary
"37,964",2,top_25_30,ordinary,ordinary
"37,984",1,top_10_15,top_10_15,outstanding
"37,987",2,top_50_100,ordinary,ordinary
"37,990",15,top_10_15,top_10_15,outstanding
"37,991",14,top_5,top_5,outstanding
"37,993",1,top_50_100,ordinary,ordinary
"37,998",2,top_5,top_5,outstanding
"38,001",7,top_10_15,top_10_15,outstanding
"38,012",1,top_20_25,ordinary,ordinary
"38,018",1,top_50_100,ordinary,ordinary
"38,021",2,top_5_10,top_5_10,outstanding
"38,052",1,top_35_40,ordinary,ordinary
"38,055",7,top_5,top_5,outstanding
"38,057",47,top_5,top_5,outstanding
"38,069",22,top_5,top_5,outstanding
"38,070",7,top_5_10,top_5_10,outstanding
"38,071",1,top_35_40,ordinary,ordinary
"38,072",1,top_25_30,ordinary,ordinary
"38,074",1,top_10_15,top_10_15,outstanding
"38,079",4,top_15_20,ordinary,ordinary
"38,085",31,top_5,top_5,outstanding
"38,088",4,top_30_35,ordinary,ordinary
"38,092",3,top_40_45,ordinary,ordinary
"38,107",8,top_5,top_5,outstanding
"38,108",1,top_50_100,ordinary,ordinary
"38,109",1,top_50_100,ordinary,ordinary
"38,118",222,top_5,top_5,outstanding
"38,123",2,top_45_50,ordinary,ordinary
"38,129",5,top_35_40,ordinary,ordinary
"38,131",4,top_50_100,ordinary,ordinary
"38,136",6,top_15_20,ordinary,ordinary
"38,137",1,top_15_20,ordinary,ordinary
"38,153",6,top_45_50,ordinary,ordinary
"38,155",4,top_30_35,ordinary,ordinary
"38,163",2,top_30_35,ordinary,ordinary
"38,174",4,top_50_100,ordinary,ordinary
"38,194",2,top_50_100,ordinary,ordinary
"38,196",2,top_50_100,ordinary,ordinary
"38,200",26,top_40_45,ordinary,ordinary
"38,211",1,top_50_100,ordinary,ordinary
"38,216",1,top_5,top_5,outstanding
"38,223",1,top_35_40,ordinary,ordinary
"38,228",1,top_40_45,ordinary,ordinary
"38,230",1,top_30_35,ordinary,ordinary
"38,238",3,top_15_20,ordinary,ordinary
"38,242",1,top_45_50,ordinary,ordinary
"38,244",4,top_5,top_5,outstanding
"38,247",2,top_50_100,ordinary,ordinary
"38,256",1,top_50_100,ordinary,ordinary
"38,261",1,top_15_20,ordinary,ordinary
"38,270",2,top_35_40,ordinary,ordinary
"38,292",3,top_40_45,ordinary,ordinary
"38,293",7,top_50_100,ordinary,ordinary
"38,294",1,top_50_100,ordinary,ordinary
"38,296",1,top_5_10,top_5_10,outstanding
"38,299",1,top_50_100,ordinary,ordinary
"38,307",9,top_5,top_5,outstanding
"38,313",2,top_50_100,ordinary,ordinary
"38,325",1,top_50_100,ordinary,ordinary
"38,330",9,top_15_20,ordinary,ordinary
"38,331",21,top_5,top_5,outstanding
"38,337",1,top_30_35,ordinary,ordinary
"38,345",1,top_5_10,top_5_10,outstanding
"38,349",1,top_35_40,ordinary,ordinary
"38,350",4,top_50_100,ordinary,ordinary
"38,352",2,top_10_15,top_10_15,outstanding
"38,389",1,top_35_40,ordinary,ordinary
"38,398",595,top_5,top_5,outstanding
"38,406",1,top_5,top_5,outstanding
"38,407",2,top_20_25,ordinary,ordinary
"38,422",1,top_40_45,ordinary,ordinary
"38,426",1,top_20_25,ordinary,ordinary
"38,435",2,top_20_25,ordinary,ordinary
"38,436",3,top_35_40,ordinary,ordinary
"38,437",1,top_50_100,ordinary,ordinary
"38,438",9,top_5,top_5,outstanding
"38,444",8,top_5_10,top_5_10,outstanding
"38,449",2,top_50_100,ordinary,ordinary
"38,452",3,top_50_100,ordinary,ordinary
"38,464",1,top_30_35,ordinary,ordinary
"38,470",11,top_5,top_5,outstanding
"38,473",10,top_30_35,ordinary,ordinary
"38,475",1,top_10_15,top_10_15,outstanding
"38,477",1,top_50_100,ordinary,ordinary
"38,481",1,top_50_100,ordinary,ordinary
"38,491",5,top_5_10,top_5_10,outstanding
"38,494",4,top_10_15,top_10_15,outstanding
"38,496",21,top_5,top_5,outstanding
"38,498",3,top_50_100,ordinary,ordinary
"38,499",9,top_50_100,ordinary,ordinary
"38,504",2,top_5,top_5,outstanding
"38,513",1,top_20_25,ordinary,ordinary
"38,515",2,top_50_100,ordinary,ordinary
"38,516",4,top_40_45,ordinary,ordinary
"38,519",1,top_50_100,ordinary,ordinary
"38,522",1,top_50_100,ordinary,ordinary
"38,523",1,top_50_100,ordinary,ordinary
"38,533",6,top_5,top_5,outstanding
"38,536",4,top_45_50,ordinary,ordinary
"38,539",3,top_40_45,ordinary,ordinary
"38,544",6,top_50_100,ordinary,ordinary
"38,547",2,top_35_40,ordinary,ordinary
"38,577",6,top_35_40,ordinary,ordinary
"38,579",5,top_5,top_5,outstanding
"38,589",15,top_30_35,ordinary,ordinary
"38,597",1,top_30_35,ordinary,ordinary
"38,601",1,top_40_45,ordinary,ordinary
"38,616",2,top_10_15,top_10_15,outstanding
"38,622",1,top_50_100,ordinary,ordinary
"38,634",6,top_45_50,ordinary,ordinary
"38,649",2,top_5,top_5,outstanding
"38,660",2,top_40_45,ordinary,ordinary
"38,665",7,top_30_35,ordinary,ordinary
"38,676",2,top_50_100,ordinary,ordinary
"38,678",36,top_5,top_5,outstanding
"38,681",10,top_5,top_5,outstanding
"38,686",1,top_5_10,top_5_10,outstanding
"38,687",1,top_50_100,ordinary,ordinary
"38,696",8,top_30_35,ordinary,ordinary
"38,704",5,top_5_10,top_5_10,outstanding
"38,715",2,top_5_10,top_5_10,outstanding
"38,718",2,top_5,top_5,outstanding
"38,728",9,top_50_100,ordinary,ordinary
"38,751",3,top_40_45,ordinary,ordinary
"38,755",1,top_20_25,ordinary,ordinary
"38,756",1,top_5,top_5,outstanding
"38,766",4,top_20_25,ordinary,ordinary
"38,769",6,top_5,top_5,outstanding
"38,772",1,top_50_100,ordinary,ordinary
"38,776",1,top_50_100,ordinary,ordinary
"38,777",10,top_50_100,ordinary,ordinary
"38,778",4,top_25_30,ordinary,ordinary
"38,780",1,top_35_40,ordinary,ordinary
"38,781",2,top_50_100,ordinary,ordinary
"38,793",1,top_50_100,ordinary,ordinary
"38,794",1,top_30_35,ordinary,ordinary
"38,801",2,top_50_100,ordinary,ordinary
"38,805",2,top_25_30,ordinary,ordinary
"38,807",6,top_15_20,ordinary,ordinary
"38,813",2,top_50_100,ordinary,ordinary
"38,817",3,top_10_15,top_10_15,outstanding
"38,826",2,top_50_100,ordinary,ordinary
"38,828",2,top_50_100,ordinary,ordinary
"38,837",3,top_50_100,ordinary,ordinary
"38,838",2,top_50_100,ordinary,ordinary
"38,850",2,top_10_15,top_10_15,outstanding
"38,852",8,top_30_35,ordinary,ordinary
"38,856",1,top_50_100,ordinary,ordinary
"38,860",1,top_5,top_5,outstanding
"38,863",1,top_50_100,ordinary,ordinary
"38,865",1,top_50_100,ordinary,ordinary
"38,876",1,top_30_35,ordinary,ordinary
"38,881",1,top_50_100,ordinary,ordinary
"38,883",1,top_20_25,ordinary,ordinary
"38,885",3,top_50_100,ordinary,ordinary
"38,888",8,top_40_45,ordinary,ordinary
"38,899",4,top_30_35,ordinary,ordinary
"38,904",1,top_15_20,ordinary,ordinary
"38,921",1,top_50_100,ordinary,ordinary
"38,927",13,top_30_35,ordinary,ordinary
"38,942",4,top_15_20,ordinary,ordinary
"38,950",2,top_45_50,ordinary,ordinary
"38,958",3,top_15_20,ordinary,ordinary
"38,964",1,top_5_10,top_5_10,outstanding
"38,971",1,top_45_50,ordinary,ordinary
"38,973",178,top_5,top_5,outstanding
"38,975",1,top_50_100,ordinary,ordinary
"38,992",1,top_30_35,ordinary,ordinary
"38,995",2,top_50_100,ordinary,ordinary
"38,997",4,top_30_35,ordinary,ordinary
"39,003",4,top_5,top_5,outstanding
"39,018",1,top_35_40,ordinary,ordinary
"39,019",2,top_50_100,ordinary,ordinary
"39,024",20,top_5,top_5,outstanding
"39,030",32,top_30_35,ordinary,ordinary
"39,040",1,top_10_15,top_10_15,outstanding
"39,044",1,top_20_25,ordinary,ordinary
"39,046",1,top_40_45,ordinary,ordinary
"39,051",2,top_50_100,ordinary,ordinary
"39,052",1,top_5,top_5,outstanding
"39,056",8,top_5_10,top_5_10,outstanding
"39,058",1,top_35_40,ordinary,ordinary
