"id_user","count_i_usage","category","class","class2"
"16,238",1,top_20_25,ordinary,ordinary
"16,242",28,top_5,top_5,outstanding
"16,243",3,top_10_15,top_10_15,outstanding
"16,247",1,top_50_100,ordinary,ordinary
"16,248",8,top_15_20,ordinary,ordinary
"16,249",3,top_15_20,ordinary,ordinary
"16,258",2,top_20_25,ordinary,ordinary
"16,263",3,top_25_30,ordinary,ordinary
"16,267",11,top_10_15,top_10_15,outstanding
"16,271",2,top_50_100,ordinary,ordinary
"16,273",1,top_50_100,ordinary,ordinary
"16,274",1,top_50_100,ordinary,ordinary
"16,278",2,top_50_100,ordinary,ordinary
"16,280",3,top_30_35,ordinary,ordinary
"16,286",2,top_50_100,ordinary,ordinary
"16,288",3,top_50_100,ordinary,ordinary
"16,289",17,top_15_20,ordinary,ordinary
"16,291",7,top_5_10,top_5_10,outstanding
"16,296",4,top_20_25,ordinary,ordinary
"16,305",1,top_25_30,ordinary,ordinary
"16,307",7,top_50_100,ordinary,ordinary
"16,308",4,top_40_45,ordinary,ordinary
"16,311",3,top_50_100,ordinary,ordinary
"16,312",5,top_50_100,ordinary,ordinary
"16,319",6,top_10_15,top_10_15,outstanding
"16,321",4,top_50_100,ordinary,ordinary
"16,326",3,top_45_50,ordinary,ordinary
"16,327",3,top_25_30,ordinary,ordinary
"16,328",1,top_45_50,ordinary,ordinary
"16,329",5,top_50_100,ordinary,ordinary
"16,335",1,top_50_100,ordinary,ordinary
"16,336",31,top_5_10,top_5_10,outstanding
"16,337",4,top_40_45,ordinary,ordinary
"16,351",15,top_50_100,ordinary,ordinary
"16,352",16,top_50_100,ordinary,ordinary
"16,355",2,top_50_100,ordinary,ordinary
"16,356",7,top_50_100,ordinary,ordinary
"16,357",15,top_10_15,top_10_15,outstanding
"16,362",7,top_20_25,ordinary,ordinary
"16,368",10,top_10_15,top_10_15,outstanding
"16,369",1,top_45_50,ordinary,ordinary
"16,371",3,top_50_100,ordinary,ordinary
"16,372",2,top_50_100,ordinary,ordinary
"16,376",4,top_50_100,ordinary,ordinary
"16,378",3,top_25_30,ordinary,ordinary
"16,379",10,top_35_40,ordinary,ordinary
"16,382",5,top_20_25,ordinary,ordinary
"16,387",1,top_30_35,ordinary,ordinary
"16,388",4,top_50_100,ordinary,ordinary
"16,391",4,top_50_100,ordinary,ordinary
"16,392",1,top_25_30,ordinary,ordinary
"16,394",513,top_5,top_5,outstanding
"16,398",15,top_20_25,ordinary,ordinary
"16,399",1,top_50_100,ordinary,ordinary
"16,401",3,top_50_100,ordinary,ordinary
"16,407",2,top_50_100,ordinary,ordinary
"16,408",16,top_5_10,top_5_10,outstanding
"16,410",11,top_35_40,ordinary,ordinary
"16,412",1,top_50_100,ordinary,ordinary
"16,415",1,top_50_100,ordinary,ordinary
"16,416",4,top_50_100,ordinary,ordinary
"16,417",1,top_50_100,ordinary,ordinary
"16,418",19,top_25_30,ordinary,ordinary
"16,422",21,top_5_10,top_5_10,outstanding
"16,423",2,top_30_35,ordinary,ordinary
"16,425",6,top_50_100,ordinary,ordinary
"16,428",47,top_50_100,ordinary,ordinary
"16,430",6,top_20_25,ordinary,ordinary
"16,435",5,top_50_100,ordinary,ordinary
"16,437",4,top_10_15,top_10_15,outstanding
"16,440",8,top_5_10,top_5_10,outstanding
"16,442",1,top_40_45,ordinary,ordinary
"16,446",6,top_40_45,ordinary,ordinary
"16,450",1,top_50_100,ordinary,ordinary
"16,452",1,top_50_100,ordinary,ordinary
"16,455",3,top_50_100,ordinary,ordinary
"16,457",8,top_30_35,ordinary,ordinary
"16,461",3,top_50_100,ordinary,ordinary
"16,463",2,top_50_100,ordinary,ordinary
"16,465",2,top_50_100,ordinary,ordinary
"16,467",6,top_45_50,ordinary,ordinary
"16,474",3,top_20_25,ordinary,ordinary
"16,480",2,top_50_100,ordinary,ordinary
"16,482",1,top_50_100,ordinary,ordinary
"16,485",6,top_15_20,ordinary,ordinary
"16,487",13,top_15_20,ordinary,ordinary
"16,490",2,top_50_100,ordinary,ordinary
"16,491",20,top_50_100,ordinary,ordinary
"16,492",17,top_5_10,top_5_10,outstanding
"16,494",6,top_30_35,ordinary,ordinary
"16,496",4,top_30_35,ordinary,ordinary
"16,497",2,top_50_100,ordinary,ordinary
"16,498",6,top_10_15,top_10_15,outstanding
"16,501",36,top_5_10,top_5_10,outstanding
"16,503",25,top_10_15,top_10_15,outstanding
"16,504",10,top_50_100,ordinary,ordinary
"16,510",8,top_10_15,top_10_15,outstanding
"16,512",9,top_50_100,ordinary,ordinary
"16,515",9,top_50_100,ordinary,ordinary
"16,522",9,top_15_20,ordinary,ordinary
"16,524",6,top_50_100,ordinary,ordinary
"16,525",1,top_40_45,ordinary,ordinary
"16,527",1,top_30_35,ordinary,ordinary
"16,529",9,top_50_100,ordinary,ordinary
"16,532",3,top_50_100,ordinary,ordinary
"16,536",33,top_5_10,top_5_10,outstanding
"16,537",17,top_50_100,ordinary,ordinary
"16,540",2,top_50_100,ordinary,ordinary
"16,544",1,top_30_35,ordinary,ordinary
"16,547",6,top_30_35,ordinary,ordinary
"16,548",6,top_50_100,ordinary,ordinary
"16,551",1,top_50_100,ordinary,ordinary
"16,555",4,top_40_45,ordinary,ordinary
"16,556",5,top_15_20,ordinary,ordinary
"16,557",9,top_30_35,ordinary,ordinary
"16,560",5,top_50_100,ordinary,ordinary
"16,561",2,top_35_40,ordinary,ordinary
"16,564",1,top_50_100,ordinary,ordinary
"16,566",1,top_50_100,ordinary,ordinary
"16,567",1,top_50_100,ordinary,ordinary
"16,570",12,top_25_30,ordinary,ordinary
"16,574",17,top_35_40,ordinary,ordinary
"16,575",3,top_15_20,ordinary,ordinary
"16,580",3,top_40_45,ordinary,ordinary
"16,581",7,top_45_50,ordinary,ordinary
"16,582",12,top_25_30,ordinary,ordinary
"16,583",53,top_5_10,top_5_10,outstanding
"16,586",2,top_30_35,ordinary,ordinary
"16,588",1,top_5_10,top_5_10,outstanding
"16,591",2,top_40_45,ordinary,ordinary
"16,592",3,top_50_100,ordinary,ordinary
"16,598",8,top_50_100,ordinary,ordinary
"16,600",5,top_20_25,ordinary,ordinary
"16,603",1,top_20_25,ordinary,ordinary
"16,604",19,top_50_100,ordinary,ordinary
"16,612",2,top_40_45,ordinary,ordinary
"16,621",1,top_40_45,ordinary,ordinary
"16,624",2,top_45_50,ordinary,ordinary
"16,628",3,top_30_35,ordinary,ordinary
"16,631",4,top_45_50,ordinary,ordinary
"16,635",6,top_35_40,ordinary,ordinary
"16,643",9,top_20_25,ordinary,ordinary
"16,646",4,top_50_100,ordinary,ordinary
"16,652",28,top_50_100,ordinary,ordinary
"16,653",2,top_5_10,top_5_10,outstanding
"16,654",1,top_50_100,ordinary,ordinary
"16,655",9,top_5_10,top_5_10,outstanding
"16,658",3,top_35_40,ordinary,ordinary
"16,661",5,top_10_15,top_10_15,outstanding
"16,672",27,top_10_15,top_10_15,outstanding
"16,676",14,top_5,top_5,outstanding
"16,678",1,top_50_100,ordinary,ordinary
"16,681",2,top_20_25,ordinary,ordinary
"16,683",160,top_5_10,top_5_10,outstanding
"16,688",5,top_25_30,ordinary,ordinary
"16,689",4,top_50_100,ordinary,ordinary
"16,694",4,top_20_25,ordinary,ordinary
"16,697",26,top_35_40,ordinary,ordinary
"16,701",2,top_25_30,ordinary,ordinary
"16,707",4,top_50_100,ordinary,ordinary
"16,709",8,top_50_100,ordinary,ordinary
"16,716",1,top_50_100,ordinary,ordinary
"16,718",2,top_50_100,ordinary,ordinary
"16,719",9,top_5_10,top_5_10,outstanding
"16,720",1,top_50_100,ordinary,ordinary
"16,721",2,top_50_100,ordinary,ordinary
"16,723",14,top_10_15,top_10_15,outstanding
"16,727",5,top_50_100,ordinary,ordinary
"16,729",12,top_30_35,ordinary,ordinary
"16,733",1,top_50_100,ordinary,ordinary
"16,742",5,top_50_100,ordinary,ordinary
"16,748",9,top_10_15,top_10_15,outstanding
"16,750",3,top_50_100,ordinary,ordinary
"16,753",4,top_35_40,ordinary,ordinary
"16,757",2,top_25_30,ordinary,ordinary
"16,758",1,top_50_100,ordinary,ordinary
"16,769",8,top_50_100,ordinary,ordinary
"16,771",4,top_50_100,ordinary,ordinary
"16,778",8,top_20_25,ordinary,ordinary
"16,782",5,top_50_100,ordinary,ordinary
"16,783",6,top_5_10,top_5_10,outstanding
"16,784",1,top_50_100,ordinary,ordinary
"16,785",25,top_15_20,ordinary,ordinary
"16,786",1,top_40_45,ordinary,ordinary
"16,789",4,top_50_100,ordinary,ordinary
"16,791",5,top_50_100,ordinary,ordinary
"16,796",15,top_10_15,top_10_15,outstanding
"16,799",4,top_50_100,ordinary,ordinary
"16,801",4,top_50_100,ordinary,ordinary
"16,802",12,top_50_100,ordinary,ordinary
"16,803",3,top_35_40,ordinary,ordinary
"16,806",21,top_5,top_5,outstanding
"16,808",3,top_50_100,ordinary,ordinary
"16,812",12,top_50_100,ordinary,ordinary
"16,814",4,top_50_100,ordinary,ordinary
"16,818",1,top_50_100,ordinary,ordinary
"16,819",10,top_30_35,ordinary,ordinary
"16,823",4,top_10_15,top_10_15,outstanding
"16,826",28,top_5_10,top_5_10,outstanding
"16,827",42,top_5,top_5,outstanding
"16,831",2,top_50_100,ordinary,ordinary
"16,832",6,top_15_20,ordinary,ordinary
"16,833",1,top_50_100,ordinary,ordinary
"16,834",12,top_15_20,ordinary,ordinary
"16,845",3,top_25_30,ordinary,ordinary
"16,846",2,top_50_100,ordinary,ordinary
"16,852",5,top_35_40,ordinary,ordinary
"16,854",6,top_50_100,ordinary,ordinary
"16,855",2,top_50_100,ordinary,ordinary
"16,856",1,top_50_100,ordinary,ordinary
"16,857",6,top_50_100,ordinary,ordinary
"16,858",3,top_50_100,ordinary,ordinary
"16,859",5,top_50_100,ordinary,ordinary
"16,860",4,top_50_100,ordinary,ordinary
"16,862",11,top_10_15,top_10_15,outstanding
"16,863",17,top_45_50,ordinary,ordinary
"16,864",3,top_50_100,ordinary,ordinary
"16,865",4,top_45_50,ordinary,ordinary
"16,866",10,top_5_10,top_5_10,outstanding
"16,872",10,top_50_100,ordinary,ordinary
"16,874",6,top_50_100,ordinary,ordinary
"16,875",2,top_50_100,ordinary,ordinary
"16,876",2,top_35_40,ordinary,ordinary
"16,877",17,top_20_25,ordinary,ordinary
"16,878",4,top_50_100,ordinary,ordinary
"16,879",1,top_50_100,ordinary,ordinary
"16,881",12,top_15_20,ordinary,ordinary
"16,882",2,top_50_100,ordinary,ordinary
"16,886",7,top_50_100,ordinary,ordinary
"16,887",6,top_50_100,ordinary,ordinary
"16,891",1,top_35_40,ordinary,ordinary
"16,893",6,top_50_100,ordinary,ordinary
"16,895",1,top_50_100,ordinary,ordinary
"16,898",3,top_15_20,ordinary,ordinary
"16,900",13,top_50_100,ordinary,ordinary
"16,902",2,top_50_100,ordinary,ordinary
"16,904",62,top_10_15,top_10_15,outstanding
"16,910",4,top_30_35,ordinary,ordinary
"16,912",1,top_45_50,ordinary,ordinary
"16,915",3,top_40_45,ordinary,ordinary
"16,918",1,top_50_100,ordinary,ordinary
"16,921",7,top_35_40,ordinary,ordinary
"16,922",6,top_10_15,top_10_15,outstanding
"16,923",3,top_40_45,ordinary,ordinary
"16,924",1,top_50_100,ordinary,ordinary
"16,928",5,top_50_100,ordinary,ordinary
"16,935",3,top_50_100,ordinary,ordinary
"16,936",6,top_10_15,top_10_15,outstanding
"16,939",1,top_50_100,ordinary,ordinary
"16,940",5,top_50_100,ordinary,ordinary
"16,941",5,top_50_100,ordinary,ordinary
"16,942",4,top_50_100,ordinary,ordinary
"16,945",10,top_50_100,ordinary,ordinary
"16,951",13,top_50_100,ordinary,ordinary
"16,952",8,top_20_25,ordinary,ordinary
"16,953",21,top_25_30,ordinary,ordinary
"16,957",1,top_50_100,ordinary,ordinary
"16,959",1,top_50_100,ordinary,ordinary
"16,961",1,top_25_30,ordinary,ordinary
"16,966",2,top_50_100,ordinary,ordinary
"16,967",67,top_5,top_5,outstanding
"16,972",8,top_50_100,ordinary,ordinary
"16,973",11,top_50_100,ordinary,ordinary
"16,977",13,top_20_25,ordinary,ordinary
"16,979",16,top_10_15,top_10_15,outstanding
"16,981",4,top_50_100,ordinary,ordinary
"16,986",16,top_20_25,ordinary,ordinary
"16,987",5,top_50_100,ordinary,ordinary
"16,988",7,top_40_45,ordinary,ordinary
"16,992",1,top_50_100,ordinary,ordinary
"16,995",3,top_50_100,ordinary,ordinary
"16,999",4,top_25_30,ordinary,ordinary
"17,001",4,top_50_100,ordinary,ordinary
"17,002",3,top_50_100,ordinary,ordinary
"17,005",5,top_50_100,ordinary,ordinary
"17,008",14,top_35_40,ordinary,ordinary
"17,009",1,top_50_100,ordinary,ordinary
"17,014",1,top_30_35,ordinary,ordinary
"17,016",3,top_50_100,ordinary,ordinary
"17,019",1,top_40_45,ordinary,ordinary
"17,034",11,top_50_100,ordinary,ordinary
"17,035",64,top_5_10,top_5_10,outstanding
"17,041",2,top_50_100,ordinary,ordinary
"17,050",1,top_50_100,ordinary,ordinary
"17,052",2,top_15_20,ordinary,ordinary
"17,053",2,top_20_25,ordinary,ordinary
"17,054",3,top_50_100,ordinary,ordinary
"17,058",17,top_30_35,ordinary,ordinary
"17,062",6,top_45_50,ordinary,ordinary
"17,065",4,top_50_100,ordinary,ordinary
"17,068",5,top_45_50,ordinary,ordinary
"17,069",2,top_30_35,ordinary,ordinary
"17,074",14,top_50_100,ordinary,ordinary
"17,077",1,top_25_30,ordinary,ordinary
"17,078",1,top_10_15,top_10_15,outstanding
"17,083",2,top_50_100,ordinary,ordinary
"17,088",5,top_50_100,ordinary,ordinary
"17,096",4,top_50_100,ordinary,ordinary
"17,099",3,top_50_100,ordinary,ordinary
"17,102",14,top_50_100,ordinary,ordinary
"17,105",6,top_10_15,top_10_15,outstanding
"17,107",6,top_5,top_5,outstanding
"17,113",8,top_15_20,ordinary,ordinary
"17,114",2,top_35_40,ordinary,ordinary
"17,115",9,top_35_40,ordinary,ordinary
"17,120",1,top_50_100,ordinary,ordinary
"17,124",4,top_50_100,ordinary,ordinary
"17,130",2,top_35_40,ordinary,ordinary
"17,136",13,top_35_40,ordinary,ordinary
"17,137",30,top_5_10,top_5_10,outstanding
"17,140",10,top_30_35,ordinary,ordinary
"17,141",2,top_35_40,ordinary,ordinary
"17,145",1,top_50_100,ordinary,ordinary
"17,153",16,top_20_25,ordinary,ordinary
"17,154",72,top_5,top_5,outstanding
"17,156",2,top_45_50,ordinary,ordinary
"17,159",1,top_30_35,ordinary,ordinary
"17,160",36,top_10_15,top_10_15,outstanding
"17,161",1,top_45_50,ordinary,ordinary
"17,167",1,top_35_40,ordinary,ordinary
"17,170",15,top_50_100,ordinary,ordinary
"17,172",17,top_10_15,top_10_15,outstanding
"17,174",11,top_50_100,ordinary,ordinary
"17,183",6,top_35_40,ordinary,ordinary
"17,185",10,top_50_100,ordinary,ordinary
"17,188",86,top_5_10,top_5_10,outstanding
"17,189",58,top_5,top_5,outstanding
"17,194",28,top_5_10,top_5_10,outstanding
"17,203",7,top_15_20,ordinary,ordinary
"17,209",57,top_15_20,ordinary,ordinary
"17,211",4,top_50_100,ordinary,ordinary
"17,213",6,top_50_100,ordinary,ordinary
"17,222",1,top_20_25,ordinary,ordinary
"17,223",1,top_50_100,ordinary,ordinary
"17,224",6,top_50_100,ordinary,ordinary
"17,230",23,top_5_10,top_5_10,outstanding
"17,231",4,top_45_50,ordinary,ordinary
"17,232",3,top_50_100,ordinary,ordinary
"17,234",5,top_50_100,ordinary,ordinary
"17,243",6,top_25_30,ordinary,ordinary
"17,244",2,top_20_25,ordinary,ordinary
"17,249",6,top_50_100,ordinary,ordinary
"17,250",1,top_50_100,ordinary,ordinary
"17,252",28,top_50_100,ordinary,ordinary
"17,262",11,top_50_100,ordinary,ordinary
"17,264",2,top_35_40,ordinary,ordinary
"17,266",2,top_50_100,ordinary,ordinary
"17,269",1,top_50_100,ordinary,ordinary
"17,273",2,top_45_50,ordinary,ordinary
"17,277",1,top_50_100,ordinary,ordinary
"17,280",1,top_50_100,ordinary,ordinary
"17,288",3,top_50_100,ordinary,ordinary
"17,292",32,top_50_100,ordinary,ordinary
"17,296",2,top_25_30,ordinary,ordinary
"17,298",2,top_35_40,ordinary,ordinary
"17,299",8,top_25_30,ordinary,ordinary
"17,301",8,top_50_100,ordinary,ordinary
"17,302",1,top_35_40,ordinary,ordinary
"17,303",15,top_50_100,ordinary,ordinary
"17,305",6,top_50_100,ordinary,ordinary
"17,306",1,top_50_100,ordinary,ordinary
"17,317",4,top_35_40,ordinary,ordinary
"17,318",2,top_50_100,ordinary,ordinary
"17,320",157,top_5,top_5,outstanding
"17,324",4,top_20_25,ordinary,ordinary
"17,326",4,top_30_35,ordinary,ordinary
"17,327",4,top_50_100,ordinary,ordinary
"17,333",3,top_50_100,ordinary,ordinary
"17,334",1,top_30_35,ordinary,ordinary
"17,338",2,top_30_35,ordinary,ordinary
"17,339",586,top_5,top_5,outstanding
"17,341",2,top_50_100,ordinary,ordinary
"17,346",6,top_50_100,ordinary,ordinary
"17,349",4,top_45_50,ordinary,ordinary
"17,353",6,top_5_10,top_5_10,outstanding
"17,354",28,top_50_100,ordinary,ordinary
"17,359",1,top_50_100,ordinary,ordinary
"17,361",30,top_5_10,top_5_10,outstanding
"17,362",31,top_50_100,ordinary,ordinary
"17,363",1,top_50_100,ordinary,ordinary
"17,367",6,top_50_100,ordinary,ordinary
"17,368",3,top_30_35,ordinary,ordinary
"17,375",8,top_50_100,ordinary,ordinary
"17,380",4,top_20_25,ordinary,ordinary
"17,381",2,top_50_100,ordinary,ordinary
"17,383",5,top_15_20,ordinary,ordinary
"17,384",13,top_50_100,ordinary,ordinary
"17,385",15,top_5_10,top_5_10,outstanding
"17,388",3,top_50_100,ordinary,ordinary
"17,391",1,top_35_40,ordinary,ordinary
"17,393",15,top_50_100,ordinary,ordinary
"17,395",2,top_30_35,ordinary,ordinary
"17,397",3,top_50_100,ordinary,ordinary
"17,398",3,top_45_50,ordinary,ordinary
"17,401",1,top_50_100,ordinary,ordinary
"17,405",3,top_40_45,ordinary,ordinary
"17,410",4,top_50_100,ordinary,ordinary
"17,411",4,top_50_100,ordinary,ordinary
"17,414",20,top_5,top_5,outstanding
"17,415",2,top_15_20,ordinary,ordinary
"17,429",5,top_50_100,ordinary,ordinary
"17,433",3,top_50_100,ordinary,ordinary
"17,435",3,top_50_100,ordinary,ordinary
"17,440",16,top_50_100,ordinary,ordinary
"17,452",2,top_45_50,ordinary,ordinary
"17,454",2,top_50_100,ordinary,ordinary
"17,460",3,top_45_50,ordinary,ordinary
"17,462",12,top_50_100,ordinary,ordinary
"17,463",16,top_20_25,ordinary,ordinary
"17,464",3,top_30_35,ordinary,ordinary
"17,465",1,top_50_100,ordinary,ordinary
"17,466",4,top_35_40,ordinary,ordinary
"17,468",26,top_50_100,ordinary,ordinary
"17,470",8,top_50_100,ordinary,ordinary
"17,472",120,top_5,top_5,outstanding
"17,474",1,top_50_100,ordinary,ordinary
"17,478",21,top_35_40,ordinary,ordinary
"17,488",1,top_50_100,ordinary,ordinary
"17,490",1,top_20_25,ordinary,ordinary
"17,492",1,top_20_25,ordinary,ordinary
"17,493",83,top_5_10,top_5_10,outstanding
"17,494",4,top_50_100,ordinary,ordinary
"17,495",9,top_50_100,ordinary,ordinary
"17,496",6,top_15_20,ordinary,ordinary
"17,501",5,top_50_100,ordinary,ordinary
"17,504",3,top_30_35,ordinary,ordinary
"17,507",5,top_50_100,ordinary,ordinary
"17,509",2,top_50_100,ordinary,ordinary
"17,512",4,top_50_100,ordinary,ordinary
"17,516",2,top_50_100,ordinary,ordinary
"17,522",1,top_50_100,ordinary,ordinary
"17,523",3,top_50_100,ordinary,ordinary
"17,525",1,top_25_30,ordinary,ordinary
"17,526",1,top_35_40,ordinary,ordinary
"17,532",3,top_35_40,ordinary,ordinary
"17,534",1,top_50_100,ordinary,ordinary
"17,535",2,top_40_45,ordinary,ordinary
"17,536",7,top_15_20,ordinary,ordinary
"17,541",10,top_50_100,ordinary,ordinary
"17,544",2,top_50_100,ordinary,ordinary
"17,545",5,top_50_100,ordinary,ordinary
"17,556",2,top_50_100,ordinary,ordinary
"17,557",5,top_50_100,ordinary,ordinary
"17,558",2,top_35_40,ordinary,ordinary
"17,560",3,top_50_100,ordinary,ordinary
"17,570",2,top_50_100,ordinary,ordinary
"17,573",22,top_15_20,ordinary,ordinary
"17,575",2,top_20_25,ordinary,ordinary
"17,581",11,top_50_100,ordinary,ordinary
"17,583",12,top_10_15,top_10_15,outstanding
"17,585",6,top_5_10,top_5_10,outstanding
"17,586",1,top_50_100,ordinary,ordinary
"17,588",14,top_45_50,ordinary,ordinary
"17,590",85,top_5,top_5,outstanding
"17,595",5,top_25_30,ordinary,ordinary
"17,597",9,top_50_100,ordinary,ordinary
"17,603",6,top_50_100,ordinary,ordinary
"17,607",8,top_5_10,top_5_10,outstanding
"17,612",4,top_40_45,ordinary,ordinary
"17,620",122,top_5,top_5,outstanding
"17,621",15,top_25_30,ordinary,ordinary
"17,622",1,top_25_30,ordinary,ordinary
"17,631",1,top_50_100,ordinary,ordinary
"17,634",11,top_5_10,top_5_10,outstanding
"17,638",5,top_50_100,ordinary,ordinary
"17,640",214,top_5,top_5,outstanding
"17,641",1,top_50_100,ordinary,ordinary
"17,642",2,top_50_100,ordinary,ordinary
"17,652",180,top_5,top_5,outstanding
"17,653",4,top_50_100,ordinary,ordinary
"17,655",16,top_45_50,ordinary,ordinary
"17,660",3,top_10_15,top_10_15,outstanding
"17,662",12,top_35_40,ordinary,ordinary
"17,664",68,top_5,top_5,outstanding
"17,666",3,top_35_40,ordinary,ordinary
"17,670",2,top_50_100,ordinary,ordinary
"17,671",28,top_45_50,ordinary,ordinary
"17,677",5,top_50_100,ordinary,ordinary
"17,678",8,top_25_30,ordinary,ordinary
"17,681",12,top_50_100,ordinary,ordinary
"17,685",1,top_50_100,ordinary,ordinary
"17,688",4,top_50_100,ordinary,ordinary
"17,690",1,top_50_100,ordinary,ordinary
"17,691",1,top_50_100,ordinary,ordinary
"17,693",1,top_30_35,ordinary,ordinary
"17,695",17,top_25_30,ordinary,ordinary
"17,701",6,top_50_100,ordinary,ordinary
"17,705",8,top_50_100,ordinary,ordinary
"17,707",1,top_45_50,ordinary,ordinary
"17,708",1,top_50_100,ordinary,ordinary
"17,711",5,top_50_100,ordinary,ordinary
"17,715",3,top_45_50,ordinary,ordinary
"17,717",10,top_25_30,ordinary,ordinary
"17,720",11,top_50_100,ordinary,ordinary
"17,723",1,top_25_30,ordinary,ordinary
"17,725",2,top_35_40,ordinary,ordinary
"17,729",4,top_15_20,ordinary,ordinary
"17,732",50,top_5,top_5,outstanding
"17,737",7,top_50_100,ordinary,ordinary
"17,747",3,top_50_100,ordinary,ordinary
"17,748",4,top_20_25,ordinary,ordinary
"17,749",4,top_50_100,ordinary,ordinary
"17,751",11,top_35_40,ordinary,ordinary
"17,753",1,top_20_25,ordinary,ordinary
"17,756",2,top_50_100,ordinary,ordinary
"17,757",1,top_40_45,ordinary,ordinary
"17,758",72,top_5,top_5,outstanding
"17,759",1,top_50_100,ordinary,ordinary
"17,760",9,top_30_35,ordinary,ordinary
"17,762",30,top_15_20,ordinary,ordinary
"17,766",11,top_20_25,ordinary,ordinary
"17,767",22,top_5_10,top_5_10,outstanding
"17,769",22,top_50_100,ordinary,ordinary
"17,771",10,top_50_100,ordinary,ordinary
"17,774",2,top_50_100,ordinary,ordinary
"17,777",1,top_50_100,ordinary,ordinary
"17,779",52,top_5_10,top_5_10,outstanding
"17,784",1,top_50_100,ordinary,ordinary
"17,786",2,top_50_100,ordinary,ordinary
"17,787",7,top_5_10,top_5_10,outstanding
"17,790",1,top_50_100,ordinary,ordinary
"17,791",1,top_50_100,ordinary,ordinary
"17,801",2,top_50_100,ordinary,ordinary
"17,809",2,top_15_20,ordinary,ordinary
"17,811",3,top_20_25,ordinary,ordinary
"17,812",7,top_50_100,ordinary,ordinary
"17,813",10,top_35_40,ordinary,ordinary
"17,816",1,top_25_30,ordinary,ordinary
"17,818",5,top_30_35,ordinary,ordinary
"17,819",1,top_50_100,ordinary,ordinary
"17,823",64,top_10_15,top_10_15,outstanding
"17,824",6,top_50_100,ordinary,ordinary
"17,827",1,top_50_100,ordinary,ordinary
"17,831",7,top_15_20,ordinary,ordinary
"17,832",3,top_15_20,ordinary,ordinary
"17,833",59,top_45_50,ordinary,ordinary
"17,836",7,top_50_100,ordinary,ordinary
"17,837",1,top_50_100,ordinary,ordinary
"17,838",15,top_50_100,ordinary,ordinary
"17,840",24,top_25_30,ordinary,ordinary
"17,844",9,top_50_100,ordinary,ordinary
"17,849",2,top_50_100,ordinary,ordinary
"17,850",13,top_45_50,ordinary,ordinary
"17,854",2,top_50_100,ordinary,ordinary
"17,859",1,top_50_100,ordinary,ordinary
"17,863",4,top_15_20,ordinary,ordinary
"17,865",4,top_50_100,ordinary,ordinary
"17,867",3,top_40_45,ordinary,ordinary
"17,869",6,top_50_100,ordinary,ordinary
"17,870",1,top_50_100,ordinary,ordinary
"17,872",5,top_35_40,ordinary,ordinary
"17,873",7,top_20_25,ordinary,ordinary
"17,875",16,top_5,top_5,outstanding
"17,877",2,top_50_100,ordinary,ordinary
"17,878",8,top_50_100,ordinary,ordinary
"17,881",2,top_25_30,ordinary,ordinary
"17,883",2,top_50_100,ordinary,ordinary
"17,884",20,top_50_100,ordinary,ordinary
"17,888",3,top_35_40,ordinary,ordinary
"17,892",40,top_50_100,ordinary,ordinary
"17,893",2,top_50_100,ordinary,ordinary
"17,896",60,top_5,top_5,outstanding
"17,899",12,top_50_100,ordinary,ordinary
"17,901",3,top_25_30,ordinary,ordinary
"17,907",2,top_50_100,ordinary,ordinary
"17,913",42,top_25_30,ordinary,ordinary
"17,914",2,top_40_45,ordinary,ordinary
"17,916",2,top_50_100,ordinary,ordinary
"17,920",3,top_35_40,ordinary,ordinary
"17,922",9,top_15_20,ordinary,ordinary
"17,924",24,top_50_100,ordinary,ordinary
"17,926",1,top_40_45,ordinary,ordinary
"17,927",2,top_10_15,top_10_15,outstanding
"17,929",7,top_50_100,ordinary,ordinary
"17,930",3,top_50_100,ordinary,ordinary
"17,932",19,top_5_10,top_5_10,outstanding
"17,933",25,top_50_100,ordinary,ordinary
"17,934",25,top_15_20,ordinary,ordinary
"17,940",2,top_50_100,ordinary,ordinary
"17,944",7,top_50_100,ordinary,ordinary
"17,946",31,top_50_100,ordinary,ordinary
"17,947",2,top_20_25,ordinary,ordinary
"17,949",4,top_30_35,ordinary,ordinary
"17,953",2,top_50_100,ordinary,ordinary
"17,954",3,top_50_100,ordinary,ordinary
"17,957",8,top_50_100,ordinary,ordinary
"17,960",1,top_25_30,ordinary,ordinary
"17,961",5,top_35_40,ordinary,ordinary
"17,962",5,top_35_40,ordinary,ordinary
"17,964",1,top_15_20,ordinary,ordinary
"17,966",15,top_20_25,ordinary,ordinary
"17,967",2,top_30_35,ordinary,ordinary
"17,968",11,top_50_100,ordinary,ordinary
"17,970",2,top_25_30,ordinary,ordinary
"17,981",1,top_50_100,ordinary,ordinary
"17,983",2,top_50_100,ordinary,ordinary
"17,984",2,top_50_100,ordinary,ordinary
"17,989",1,top_30_35,ordinary,ordinary
"17,991",1,top_50_100,ordinary,ordinary
"17,994",2,top_50_100,ordinary,ordinary
"17,996",1,top_50_100,ordinary,ordinary
"18,003",6,top_50_100,ordinary,ordinary
"18,005",2,top_5_10,top_5_10,outstanding
"18,006",10,top_50_100,ordinary,ordinary
"18,008",81,top_5,top_5,outstanding
"18,016",1,top_10_15,top_10_15,outstanding
"18,017",7,top_35_40,ordinary,ordinary
"18,019",8,top_35_40,ordinary,ordinary
