"id_user","count_you_usage","category","class","class2"
"28,793",8,top_50_100,ordinary,ordinary
"28,795",357,top_5,top_5,outstanding
"28,798",2,top_5_10,top_5_10,outstanding
"28,799",38,top_5,top_5,outstanding
"28,800",13,top_5,top_5,outstanding
"28,802",504,top_5,top_5,outstanding
"28,804",1,top_5,top_5,outstanding
"28,805",1,top_15_20,ordinary,ordinary
"28,806",1,top_10_15,top_10_15,outstanding
"28,809",8,top_5,top_5,outstanding
"28,810",418,top_5,top_5,outstanding
"28,811",17,top_5,top_5,outstanding
"28,812",1,top_15_20,ordinary,ordinary
"28,813",34,top_5,top_5,outstanding
"28,816",1,top_5_10,top_5_10,outstanding
"28,818",484,top_5,top_5,outstanding
"28,820",145,top_5,top_5,outstanding
"28,823",5,top_5,top_5,outstanding
"28,827",360,top_5,top_5,outstanding
"28,830",5,top_5_10,top_5_10,outstanding
"28,831",3,top_5,top_5,outstanding
"28,833",2,top_15_20,ordinary,ordinary
"28,835",21,top_5,top_5,outstanding
"28,838",4,top_5,top_5,outstanding
"28,842",1,top_10_15,top_10_15,outstanding
"28,845",15,top_5,top_5,outstanding
"28,848",3,top_10_15,top_10_15,outstanding
"28,849",20,top_5,top_5,outstanding
"28,852",28,top_5,top_5,outstanding
"28,853",4,top_20_25,ordinary,ordinary
"28,854",2,top_30_35,ordinary,ordinary
"28,861",672,top_5,top_5,outstanding
"28,862",4,top_5,top_5,outstanding
"28,866",148,top_5,top_5,outstanding
"28,869",697,top_5,top_5,outstanding
"28,870",3,top_5_10,top_5_10,outstanding
"28,871",150,top_5,top_5,outstanding
"28,872",249,top_5,top_5,outstanding
"28,873",2,top_5,top_5,outstanding
"28,879",22,top_5,top_5,outstanding
"28,884",5,top_5,top_5,outstanding
"28,889",18,top_5,top_5,outstanding
"28,891",1,top_10_15,top_10_15,outstanding
"28,892",113,top_5,top_5,outstanding
"28,894",15,top_5,top_5,outstanding
"28,898",1,top_5_10,top_5_10,outstanding
"28,901",32,top_5,top_5,outstanding
"28,902",1,top_5_10,top_5_10,outstanding
"28,905",7,top_5,top_5,outstanding
"28,908",55,top_5,top_5,outstanding
"28,911",10,top_5,top_5,outstanding
"28,912",2,top_30_35,ordinary,ordinary
"28,915",3,top_5_10,top_5_10,outstanding
"28,917",1,top_20_25,ordinary,ordinary
"28,920",141,top_5,top_5,outstanding
"28,923",2,top_5_10,top_5_10,outstanding
"28,924",207,top_5,top_5,outstanding
"28,926",55,top_5,top_5,outstanding
"28,931",48,top_5,top_5,outstanding
"28,932",10,top_5,top_5,outstanding
"28,935",40,top_5,top_5,outstanding
"28,939",3,top_10_15,top_10_15,outstanding
"28,946",165,top_5,top_5,outstanding
"28,951",3,top_5,top_5,outstanding
"28,953",1,top_10_15,top_10_15,outstanding
"28,954",2,top_5_10,top_5_10,outstanding
"28,956",1,top_5_10,top_5_10,outstanding
"28,957",1,top_25_30,ordinary,ordinary
"28,962",2,top_5,top_5,outstanding
"28,965",15,top_30_35,ordinary,ordinary
"28,971",710,top_5,top_5,outstanding
"28,973",1,top_50_100,ordinary,ordinary
"28,974","1,519",top_5,top_5,outstanding
"28,979",254,top_5,top_5,outstanding
"29,001",1,top_5,top_5,outstanding
"29,004",1,top_30_35,ordinary,ordinary
"29,006",6,top_5,top_5,outstanding
"29,013",4,top_5_10,top_5_10,outstanding
"29,014",3,top_10_15,top_10_15,outstanding
"29,015",11,top_20_25,ordinary,ordinary
"29,016",2,top_30_35,ordinary,ordinary
"29,019",3,top_35_40,ordinary,ordinary
"29,026",57,top_5,top_5,outstanding
"29,029",1,top_5,top_5,outstanding
"29,032",62,top_5_10,top_5_10,outstanding
"29,034",2,top_5_10,top_5_10,outstanding
"29,036",4,top_5_10,top_5_10,outstanding
"29,037",13,top_15_20,ordinary,ordinary
"29,039",4,top_5_10,top_5_10,outstanding
"29,042",11,top_5_10,top_5_10,outstanding
"29,044",77,top_5,top_5,outstanding
"29,046",3,top_30_35,ordinary,ordinary
"29,051",4,top_5,top_5,outstanding
"29,054",2,top_40_45,ordinary,ordinary
"29,055","2,011",top_5,top_5,outstanding
"29,061",2,top_5,top_5,outstanding
"29,063",118,top_5,top_5,outstanding
"29,064",1,top_15_20,ordinary,ordinary
"29,068",10,top_5_10,top_5_10,outstanding
"29,071",11,top_30_35,ordinary,ordinary
"29,075",15,top_5_10,top_5_10,outstanding
"29,079",2,top_10_15,top_10_15,outstanding
"29,081",5,top_5_10,top_5_10,outstanding
"29,083",407,top_5,top_5,outstanding
"29,087",6,top_10_15,top_10_15,outstanding
"29,096",1,top_5_10,top_5_10,outstanding
"29,097",1,top_5_10,top_5_10,outstanding
"29,098",2,top_50_100,ordinary,ordinary
"29,100",114,top_5,top_5,outstanding
"29,101",17,top_5,top_5,outstanding
"29,102",1,top_5_10,top_5_10,outstanding
"29,104",122,top_5,top_5,outstanding
"29,108",1,top_45_50,ordinary,ordinary
"29,110",2,top_5_10,top_5_10,outstanding
"29,117",3,top_10_15,top_10_15,outstanding
"29,118",12,top_5_10,top_5_10,outstanding
"29,119",3,top_25_30,ordinary,ordinary
"29,120",2,top_25_30,ordinary,ordinary
"29,121",12,top_5,top_5,outstanding
"29,122",7,top_5_10,top_5_10,outstanding
"29,124",5,top_5_10,top_5_10,outstanding
"29,127",1,top_5_10,top_5_10,outstanding
"29,132",204,top_5,top_5,outstanding
"29,147",15,top_5,top_5,outstanding
"29,150",1,top_5_10,top_5_10,outstanding
"29,151",38,top_5,top_5,outstanding
"29,152",32,top_5,top_5,outstanding
"29,157",5,top_5,top_5,outstanding
"29,162",105,top_5,top_5,outstanding
"29,163",1,top_30_35,ordinary,ordinary
"29,165",1,top_40_45,ordinary,ordinary
"29,168",1,top_15_20,ordinary,ordinary
"29,170",1,top_20_25,ordinary,ordinary
"29,172",1,top_50_100,ordinary,ordinary
"29,174",4,top_5_10,top_5_10,outstanding
"29,175",17,top_5_10,top_5_10,outstanding
"29,176","1,705",top_5,top_5,outstanding
"29,181",1,top_20_25,ordinary,ordinary
"29,188",3,top_35_40,ordinary,ordinary
"29,189",1,top_30_35,ordinary,ordinary
"29,196",83,top_5,top_5,outstanding
"29,197",19,top_5_10,top_5_10,outstanding
"29,200",1,top_50_100,ordinary,ordinary
"29,201",36,top_5,top_5,outstanding
"29,203",1,top_50_100,ordinary,ordinary
"29,211",1,top_15_20,ordinary,ordinary
"29,212",1,top_10_15,top_10_15,outstanding
"29,214",4,top_5_10,top_5_10,outstanding
"29,219",367,top_5,top_5,outstanding
"29,225",25,top_5,top_5,outstanding
"29,227",4,top_10_15,top_10_15,outstanding
"29,228",3,top_10_15,top_10_15,outstanding
"29,232",8,top_50_100,ordinary,ordinary
"29,235",584,top_5,top_5,outstanding
"29,236",1,top_50_100,ordinary,ordinary
"29,237",7,top_5,top_5,outstanding
"29,240",3,top_30_35,ordinary,ordinary
"29,246",2,top_10_15,top_10_15,outstanding
"29,249",4,top_50_100,ordinary,ordinary
"29,252",5,top_5,top_5,outstanding
"29,253",2,top_35_40,ordinary,ordinary
"29,256",2,top_35_40,ordinary,ordinary
"29,258",7,top_10_15,top_10_15,outstanding
"29,261",69,top_5,top_5,outstanding
"29,262",4,top_15_20,ordinary,ordinary
"29,266",1,top_50_100,ordinary,ordinary
"29,267",1,top_10_15,top_10_15,outstanding
"29,268",1,top_5_10,top_5_10,outstanding
"29,280",50,top_5,top_5,outstanding
"29,284",1,top_10_15,top_10_15,outstanding
"29,286",8,top_5,top_5,outstanding
"29,287",1,top_5_10,top_5_10,outstanding
"29,290",7,top_5_10,top_5_10,outstanding
"29,295",1,top_30_35,ordinary,ordinary
"29,301",20,top_35_40,ordinary,ordinary
"29,304",2,top_10_15,top_10_15,outstanding
"29,312",2,top_10_15,top_10_15,outstanding
"29,315",260,top_5,top_5,outstanding
"29,319",10,top_5,top_5,outstanding
"29,321",5,top_45_50,ordinary,ordinary
"29,323",4,top_10_15,top_10_15,outstanding
"29,327",3,top_5,top_5,outstanding
"29,328",1,top_30_35,ordinary,ordinary
"29,333",1,top_50_100,ordinary,ordinary
"29,334",62,top_5,top_5,outstanding
"29,337",1,top_20_25,ordinary,ordinary
"29,344",8,top_15_20,ordinary,ordinary
"29,347",58,top_5,top_5,outstanding
"29,350",4,top_10_15,top_10_15,outstanding
"29,354",1,top_5_10,top_5_10,outstanding
"29,355",2,top_5_10,top_5_10,outstanding
"29,357",2,top_15_20,ordinary,ordinary
"29,359",4,top_5_10,top_5_10,outstanding
"29,366",6,top_20_25,ordinary,ordinary
"29,371",27,top_5,top_5,outstanding
"29,376",7,top_5,top_5,outstanding
"29,380",2,top_10_15,top_10_15,outstanding
"29,382",3,top_5_10,top_5_10,outstanding
"29,385",12,top_5,top_5,outstanding
"29,389",78,top_5,top_5,outstanding
"29,390",1,top_35_40,ordinary,ordinary
"29,393",2,top_10_15,top_10_15,outstanding
"29,394",1,top_10_15,top_10_15,outstanding
"29,398",1,top_5_10,top_5_10,outstanding
"29,400",5,top_10_15,top_10_15,outstanding
"29,402",2,top_20_25,ordinary,ordinary
"29,404",1,top_40_45,ordinary,ordinary
"29,407",13,top_10_15,top_10_15,outstanding
"29,409",7,top_5_10,top_5_10,outstanding
"29,411",23,top_5,top_5,outstanding
"29,415",3,top_20_25,ordinary,ordinary
"29,417",47,top_5,top_5,outstanding
"29,419",1,top_5_10,top_5_10,outstanding
"29,420",2,top_15_20,ordinary,ordinary
"29,424",7,top_5,top_5,outstanding
"29,426",1,top_35_40,ordinary,ordinary
"29,431",1,top_20_25,ordinary,ordinary
"29,437",2,top_10_15,top_10_15,outstanding
"29,439",73,top_5,top_5,outstanding
"29,442",15,top_5,top_5,outstanding
"29,443",1,top_10_15,top_10_15,outstanding
"29,445",9,top_30_35,ordinary,ordinary
"29,449",2,top_5_10,top_5_10,outstanding
"29,451",2,top_50_100,ordinary,ordinary
"29,452",2,top_5_10,top_5_10,outstanding
"29,455",3,top_10_15,top_10_15,outstanding
"29,457",2,top_40_45,ordinary,ordinary
"29,458",2,top_5_10,top_5_10,outstanding
"29,459",5,top_5,top_5,outstanding
"29,462",1,top_10_15,top_10_15,outstanding
"29,467",2,top_35_40,ordinary,ordinary
"29,468",1,top_5,top_5,outstanding
"29,470",19,top_5,top_5,outstanding
"29,473",1,top_10_15,top_10_15,outstanding
"29,476",4,top_30_35,ordinary,ordinary
"29,483",14,top_5_10,top_5_10,outstanding
"29,489",20,top_5,top_5,outstanding
"29,492",2,top_40_45,ordinary,ordinary
"29,494",1,top_20_25,ordinary,ordinary
"29,495",1,top_30_35,ordinary,ordinary
"29,496",6,top_5_10,top_5_10,outstanding
"29,497",2,top_5_10,top_5_10,outstanding
"29,499",1,top_5_10,top_5_10,outstanding
"29,500",12,top_5_10,top_5_10,outstanding
"29,502",9,top_5,top_5,outstanding
"29,515",1,top_30_35,ordinary,ordinary
"29,516",1,top_50_100,ordinary,ordinary
"29,523",1,top_50_100,ordinary,ordinary
"29,530",3,top_15_20,ordinary,ordinary
"29,537",1,top_35_40,ordinary,ordinary
"29,539",2,top_25_30,ordinary,ordinary
"29,543",2,top_10_15,top_10_15,outstanding
"29,553",757,top_5,top_5,outstanding
"29,557",3,top_35_40,ordinary,ordinary
"29,559",2,top_20_25,ordinary,ordinary
"29,560",2,top_20_25,ordinary,ordinary
"29,561",68,top_5,top_5,outstanding
"29,563",4,top_30_35,ordinary,ordinary
"29,577",1,top_50_100,ordinary,ordinary
"29,582",53,top_5,top_5,outstanding
"29,583",3,top_10_15,top_10_15,outstanding
"29,594",1,top_30_35,ordinary,ordinary
"29,596",3,top_10_15,top_10_15,outstanding
"29,597",6,top_5_10,top_5_10,outstanding
"29,598",4,top_50_100,ordinary,ordinary
"29,599",4,top_15_20,ordinary,ordinary
"29,602",1,top_40_45,ordinary,ordinary
"29,606",1,top_5_10,top_5_10,outstanding
"29,607",3,top_10_15,top_10_15,outstanding
"29,609",3,top_35_40,ordinary,ordinary
"29,610",10,top_5,top_5,outstanding
"29,611",6,top_30_35,ordinary,ordinary
"29,621",6,top_5_10,top_5_10,outstanding
"29,626",2,top_40_45,ordinary,ordinary
"29,631",24,top_5,top_5,outstanding
"29,638",16,top_5,top_5,outstanding
"29,640",3,top_5_10,top_5_10,outstanding
"29,644",2,top_10_15,top_10_15,outstanding
"29,646",2,top_50_100,ordinary,ordinary
"29,649",19,top_5_10,top_5_10,outstanding
"29,653",1,top_45_50,ordinary,ordinary
"29,655",4,top_30_35,ordinary,ordinary
"29,656",5,top_25_30,ordinary,ordinary
"29,657",3,top_30_35,ordinary,ordinary
"29,672",6,top_5_10,top_5_10,outstanding
"29,679",11,top_5,top_5,outstanding
"29,681",3,top_40_45,ordinary,ordinary
"29,690",1,top_50_100,ordinary,ordinary
"29,692",15,top_5,top_5,outstanding
"29,697",1,top_50_100,ordinary,ordinary
"29,698",22,top_30_35,ordinary,ordinary
"29,703",3,top_45_50,ordinary,ordinary
"29,712",25,top_5,top_5,outstanding
"29,716",37,top_5_10,top_5_10,outstanding
"29,718",2,top_10_15,top_10_15,outstanding
"29,719",5,top_15_20,ordinary,ordinary
"29,722",1,top_5_10,top_5_10,outstanding
"29,723",4,top_10_15,top_10_15,outstanding
"29,724",1,top_30_35,ordinary,ordinary
"29,725",16,top_5,top_5,outstanding
"29,727",1,top_10_15,top_10_15,outstanding
"29,736",1,top_35_40,ordinary,ordinary
"29,738",6,top_5_10,top_5_10,outstanding
"29,740",2,top_5,top_5,outstanding
"29,753",1,top_50_100,ordinary,ordinary
"29,754",1,top_10_15,top_10_15,outstanding
"29,760",73,top_5,top_5,outstanding
"29,763",1,top_10_15,top_10_15,outstanding
"29,767",3,top_15_20,ordinary,ordinary
"29,782",3,top_45_50,ordinary,ordinary
"29,785",1,top_15_20,ordinary,ordinary
"29,789",11,top_20_25,ordinary,ordinary
"29,792",1,top_50_100,ordinary,ordinary
"29,795",1,top_15_20,ordinary,ordinary
"29,798",10,top_45_50,ordinary,ordinary
"29,804",4,top_30_35,ordinary,ordinary
"29,809",8,top_5_10,top_5_10,outstanding
"29,810",181,top_5,top_5,outstanding
"29,812",3,top_5_10,top_5_10,outstanding
"29,818",1,top_5_10,top_5_10,outstanding
"29,824",51,top_5,top_5,outstanding
"29,828",1,top_45_50,ordinary,ordinary
"29,834",6,top_40_45,ordinary,ordinary
"29,845",3,top_10_15,top_10_15,outstanding
"29,846",1,top_35_40,ordinary,ordinary
"29,849",2,top_15_20,ordinary,ordinary
"29,850",1,top_5_10,top_5_10,outstanding
"29,851",1,top_25_30,ordinary,ordinary
"29,853",17,top_5_10,top_5_10,outstanding
"29,856",10,top_5_10,top_5_10,outstanding
"29,861",1,top_50_100,ordinary,ordinary
"29,863",2,top_10_15,top_10_15,outstanding
"29,864",5,top_5_10,top_5_10,outstanding
"29,867",1,top_5_10,top_5_10,outstanding
"29,868",1,top_5_10,top_5_10,outstanding
"29,878",21,top_5,top_5,outstanding
"29,880",3,top_5_10,top_5_10,outstanding
"29,882",1,top_15_20,ordinary,ordinary
"29,886",1,top_10_15,top_10_15,outstanding
"29,887",1,top_50_100,ordinary,ordinary
"29,890",3,top_40_45,ordinary,ordinary
"29,895",1,top_15_20,ordinary,ordinary
"29,902",1,top_5_10,top_5_10,outstanding
"29,904",10,top_5_10,top_5_10,outstanding
"29,906",1,top_45_50,ordinary,ordinary
"29,907",1,top_10_15,top_10_15,outstanding
"29,908",1,top_50_100,ordinary,ordinary
"29,915",3,top_15_20,ordinary,ordinary
"29,918",5,top_5_10,top_5_10,outstanding
"29,921",347,top_5,top_5,outstanding
"29,935",1,top_10_15,top_10_15,outstanding
"29,936",51,top_5,top_5,outstanding
"29,937",1,top_50_100,ordinary,ordinary
"29,938",2,top_45_50,ordinary,ordinary
"29,940",1,top_5_10,top_5_10,outstanding
"29,941",3,top_10_15,top_10_15,outstanding
"29,942",1,top_50_100,ordinary,ordinary
"29,944",1,top_35_40,ordinary,ordinary
"29,946",1,top_5_10,top_5_10,outstanding
"29,948",2,top_30_35,ordinary,ordinary
"29,950",2,top_10_15,top_10_15,outstanding
"29,953",1,top_35_40,ordinary,ordinary
"29,956",101,top_5,top_5,outstanding
"29,958",9,top_5_10,top_5_10,outstanding
"29,959",1,top_45_50,ordinary,ordinary
"29,961",7,top_5_10,top_5_10,outstanding
"29,969",1,top_20_25,ordinary,ordinary
"29,975",121,top_5,top_5,outstanding
"29,976",4,top_5,top_5,outstanding
"29,977",5,top_5_10,top_5_10,outstanding
"29,980",1,top_45_50,ordinary,ordinary
"29,981",1,top_10_15,top_10_15,outstanding
"29,989",1,top_15_20,ordinary,ordinary
"29,991",8,top_5,top_5,outstanding
"29,995",470,top_5,top_5,outstanding
"29,998",3,top_15_20,ordinary,ordinary
"30,005",1,top_15_20,ordinary,ordinary
"30,021",67,top_5,top_5,outstanding
"30,022",12,top_5,top_5,outstanding
"30,024",1,top_25_30,ordinary,ordinary
"30,026",2,top_15_20,ordinary,ordinary
"30,029",1,top_50_100,ordinary,ordinary
"30,034",1,top_45_50,ordinary,ordinary
"30,038",1,top_50_100,ordinary,ordinary
"30,040",125,top_5,top_5,outstanding
"30,042",1,top_20_25,ordinary,ordinary
"30,044",7,top_5_10,top_5_10,outstanding
"30,049",2,top_35_40,ordinary,ordinary
"30,055",1,top_35_40,ordinary,ordinary
"30,057",5,top_15_20,ordinary,ordinary
"30,059",3,top_25_30,ordinary,ordinary
"30,060",127,top_5,top_5,outstanding
"30,062",2,top_10_15,top_10_15,outstanding
"30,063",25,top_5,top_5,outstanding
"30,065",1,top_15_20,ordinary,ordinary
"30,067",1,top_50_100,ordinary,ordinary
"30,071",1,top_20_25,ordinary,ordinary
"30,077",1,top_50_100,ordinary,ordinary
"30,078",1,top_50_100,ordinary,ordinary
"30,079",1,top_15_20,ordinary,ordinary
"30,080",2,top_25_30,ordinary,ordinary
"30,082",2,top_10_15,top_10_15,outstanding
"30,086",1,top_50_100,ordinary,ordinary
"30,088",1,top_30_35,ordinary,ordinary
"30,092",17,top_5,top_5,outstanding
"30,112",1,top_20_25,ordinary,ordinary
"30,113",30,top_5_10,top_5_10,outstanding
"30,114",1,top_50_100,ordinary,ordinary
"30,116","1,090",top_5,top_5,outstanding
"30,119",10,top_5_10,top_5_10,outstanding
"30,122",2,top_50_100,ordinary,ordinary
"30,125",1,top_35_40,ordinary,ordinary
"30,129",1,top_35_40,ordinary,ordinary
"30,136",3,top_50_100,ordinary,ordinary
"30,139",1,top_40_45,ordinary,ordinary
"30,141",1,top_5_10,top_5_10,outstanding
"30,146",38,top_5,top_5,outstanding
"30,151",2,top_5_10,top_5_10,outstanding
"30,154",1,top_50_100,ordinary,ordinary
"30,157",9,top_30_35,ordinary,ordinary
"30,159",10,top_30_35,ordinary,ordinary
"30,160",34,top_5,top_5,outstanding
"30,165",10,top_20_25,ordinary,ordinary
"30,167",1,top_45_50,ordinary,ordinary
"30,169",1,top_25_30,ordinary,ordinary
"30,172",7,top_15_20,ordinary,ordinary
"30,178",2,top_15_20,ordinary,ordinary
"30,181",330,top_5,top_5,outstanding
"30,193",198,top_5,top_5,outstanding
"30,194",1,top_20_25,ordinary,ordinary
"30,196",1,top_15_20,ordinary,ordinary
"30,209",1,top_10_15,top_10_15,outstanding
"30,212",1,top_20_25,ordinary,ordinary
"30,215",2,top_15_20,ordinary,ordinary
"30,217",1,top_15_20,ordinary,ordinary
"30,219",2,top_15_20,ordinary,ordinary
"30,234",1,top_50_100,ordinary,ordinary
"30,239",4,top_50_100,ordinary,ordinary
"30,240",3,top_30_35,ordinary,ordinary
"30,242",1,top_50_100,ordinary,ordinary
"30,246",2,top_10_15,top_10_15,outstanding
"30,254",3,top_35_40,ordinary,ordinary
"30,255",12,top_5_10,top_5_10,outstanding
"30,261",8,top_5_10,top_5_10,outstanding
"30,263",1,top_15_20,ordinary,ordinary
"30,264",2,top_15_20,ordinary,ordinary
"30,266",1,top_40_45,ordinary,ordinary
"30,268",6,top_5_10,top_5_10,outstanding
"30,269",73,top_5,top_5,outstanding
"30,271",1,top_5_10,top_5_10,outstanding
"30,274",1,top_50_100,ordinary,ordinary
"30,275",1,top_40_45,ordinary,ordinary
"30,278",14,top_5_10,top_5_10,outstanding
"30,280",1,top_30_35,ordinary,ordinary
"30,284",5,top_5,top_5,outstanding
"30,298",1,top_30_35,ordinary,ordinary
"30,299",1,top_15_20,ordinary,ordinary
"30,300",2,top_45_50,ordinary,ordinary
"30,302",30,top_5,top_5,outstanding
"30,303",1,top_20_25,ordinary,ordinary
"30,304",3,top_15_20,ordinary,ordinary
"30,306",2,top_50_100,ordinary,ordinary
"30,310",1,top_45_50,ordinary,ordinary
"30,311",2,top_50_100,ordinary,ordinary
"30,315",15,top_30_35,ordinary,ordinary
"30,318",4,top_20_25,ordinary,ordinary
"30,321",2,top_5_10,top_5_10,outstanding
"30,322",2,top_10_15,top_10_15,outstanding
"30,333",1,top_50_100,ordinary,ordinary
"30,334",2,top_5_10,top_5_10,outstanding
"30,336",1,top_20_25,ordinary,ordinary
"30,337",2,top_5,top_5,outstanding
"30,343",7,top_5_10,top_5_10,outstanding
"30,346",1,top_20_25,ordinary,ordinary
"30,349",1,top_15_20,ordinary,ordinary
"30,352",19,top_5,top_5,outstanding
"30,353",1,top_25_30,ordinary,ordinary
"30,356",2,top_10_15,top_10_15,outstanding
"30,357",625,top_5,top_5,outstanding
"30,359",5,top_50_100,ordinary,ordinary
"30,360",15,top_5_10,top_5_10,outstanding
"30,361",1,top_45_50,ordinary,ordinary
"30,363",21,top_10_15,top_10_15,outstanding
"30,366",1,top_15_20,ordinary,ordinary
"30,368",1,top_45_50,ordinary,ordinary
"30,369",7,top_10_15,top_10_15,outstanding
"30,370",1,top_15_20,ordinary,ordinary
"30,372",1,top_15_20,ordinary,ordinary
"30,375",2,top_10_15,top_10_15,outstanding
"30,377",2,top_50_100,ordinary,ordinary
"30,379",2,top_10_15,top_10_15,outstanding
"30,383",3,top_5_10,top_5_10,outstanding
"30,389",4,top_5_10,top_5_10,outstanding
"30,390",4,top_45_50,ordinary,ordinary
"30,392",12,top_5_10,top_5_10,outstanding
"30,396",1,top_10_15,top_10_15,outstanding
"30,402",1,top_35_40,ordinary,ordinary
"30,404",1,top_10_15,top_10_15,outstanding
"30,411",1,top_5_10,top_5_10,outstanding
"30,418",8,top_5_10,top_5_10,outstanding
"30,422",1,top_30_35,ordinary,ordinary
"30,426",1,top_50_100,ordinary,ordinary
"30,432",121,top_5,top_5,outstanding
"30,436",1,top_20_25,ordinary,ordinary
"30,437",3,top_50_100,ordinary,ordinary
"30,438",2,top_5,top_5,outstanding
"30,440",330,top_5,top_5,outstanding
"30,441",20,top_5,top_5,outstanding
"30,442",18,top_5,top_5,outstanding
"30,445",1,top_15_20,ordinary,ordinary
"30,448",1,top_50_100,ordinary,ordinary
"30,449",3,top_5_10,top_5_10,outstanding
"30,461",1,top_15_20,ordinary,ordinary
"30,462",1,top_20_25,ordinary,ordinary
"30,465",3,top_10_15,top_10_15,outstanding
"30,468",9,top_5_10,top_5_10,outstanding
"30,479",4,top_30_35,ordinary,ordinary
"30,485",1,top_5_10,top_5_10,outstanding
"30,486",1,top_10_15,top_10_15,outstanding
"30,487",1,top_45_50,ordinary,ordinary
"30,488",25,top_5_10,top_5_10,outstanding
"30,491",1,top_50_100,ordinary,ordinary
"30,493",15,top_5,top_5,outstanding
"30,494",4,top_25_30,ordinary,ordinary
"30,504",1,top_5_10,top_5_10,outstanding
"30,511",2,top_35_40,ordinary,ordinary
"30,522",15,top_5_10,top_5_10,outstanding
"30,523",7,top_10_15,top_10_15,outstanding
"30,524",1,top_10_15,top_10_15,outstanding
"30,527",2,top_10_15,top_10_15,outstanding
"30,532",6,top_40_45,ordinary,ordinary
"30,534",2,top_30_35,ordinary,ordinary
"30,537",1,top_30_35,ordinary,ordinary
"30,539",1,top_20_25,ordinary,ordinary
"30,542",50,top_5,top_5,outstanding
"30,546",6,top_5_10,top_5_10,outstanding
"30,548",6,top_20_25,ordinary,ordinary
"30,551",18,top_5_10,top_5_10,outstanding
"30,558",1,top_20_25,ordinary,ordinary
"30,567",2,top_10_15,top_10_15,outstanding
"30,578",1,top_45_50,ordinary,ordinary
"30,579",1,top_45_50,ordinary,ordinary
"30,582",14,top_5,top_5,outstanding
"30,584",1,top_50_100,ordinary,ordinary
"30,586",2,top_50_100,ordinary,ordinary
"30,589",3,top_5_10,top_5_10,outstanding
"30,592",3,top_15_20,ordinary,ordinary
"30,598",1,top_50_100,ordinary,ordinary
"30,602",1,top_5_10,top_5_10,outstanding
"30,603",4,top_35_40,ordinary,ordinary
"30,607",2,top_40_45,ordinary,ordinary
"30,608",321,top_5,top_5,outstanding
"30,614",95,top_5,top_5,outstanding
"30,615",946,top_5,top_5,outstanding
"30,616",48,top_5,top_5,outstanding
"30,618",23,top_5,top_5,outstanding
"30,621",16,top_5_10,top_5_10,outstanding
"30,626",2,top_5_10,top_5_10,outstanding
"30,628",23,top_5,top_5,outstanding
"30,629",27,top_5,top_5,outstanding
"30,635",12,top_5,top_5,outstanding
"30,636",109,top_5,top_5,outstanding
"30,637",1,top_10_15,top_10_15,outstanding
"30,638",6,top_5,top_5,outstanding
"30,646",6,top_15_20,ordinary,ordinary
"30,649",2,top_10_15,top_10_15,outstanding
"30,650",13,top_5_10,top_5_10,outstanding
"30,658",96,top_5,top_5,outstanding
"30,659",8,top_35_40,ordinary,ordinary
"30,665",21,top_5_10,top_5_10,outstanding
"30,666",4,top_15_20,ordinary,ordinary
"30,668",3,top_10_15,top_10_15,outstanding
"30,673",3,top_10_15,top_10_15,outstanding
"30,675",2,top_50_100,ordinary,ordinary
"30,676",1,top_15_20,ordinary,ordinary
"30,678",8,top_25_30,ordinary,ordinary
"30,682",4,top_30_35,ordinary,ordinary
"30,687",172,top_5,top_5,outstanding
"30,692",1,top_50_100,ordinary,ordinary
"30,693",3,top_20_25,ordinary,ordinary
"30,700",8,top_20_25,ordinary,ordinary
"30,701",20,top_5,top_5,outstanding
"30,703",1,top_20_25,ordinary,ordinary
"30,706",7,top_5,top_5,outstanding
"30,707",1,top_40_45,ordinary,ordinary
"30,730",10,top_35_40,ordinary,ordinary
"30,731",3,top_35_40,ordinary,ordinary
"30,732",1,top_50_100,ordinary,ordinary
"30,733",5,top_50_100,ordinary,ordinary
"30,734",1,top_5_10,top_5_10,outstanding
"30,740",7,top_5,top_5,outstanding
"30,743",3,top_50_100,ordinary,ordinary
"30,745",1,top_10_15,top_10_15,outstanding
"30,747",2,top_45_50,ordinary,ordinary
"30,763",6,top_10_15,top_10_15,outstanding
"30,764",1,top_50_100,ordinary,ordinary
"30,771",1,top_20_25,ordinary,ordinary
"30,772",1,top_15_20,ordinary,ordinary
"30,776",5,top_10_15,top_10_15,outstanding
"30,783",3,top_10_15,top_10_15,outstanding
"30,792",1,top_35_40,ordinary,ordinary
"30,798",3,top_5,top_5,outstanding
"30,801",6,top_5,top_5,outstanding
"30,802",3,top_5_10,top_5_10,outstanding
"30,803",1,top_50_100,ordinary,ordinary
"30,804",75,top_5,top_5,outstanding
"30,811",3,top_5_10,top_5_10,outstanding
"30,812",5,top_50_100,ordinary,ordinary
"30,813",1,top_30_35,ordinary,ordinary
"30,814",6,top_10_15,top_10_15,outstanding
"30,820",6,top_30_35,ordinary,ordinary
"30,822",1,top_35_40,ordinary,ordinary
"30,823",1,top_30_35,ordinary,ordinary
"30,830",2,top_10_15,top_10_15,outstanding
"30,833",48,top_5,top_5,outstanding
"30,838",2,top_20_25,ordinary,ordinary
"30,840",2,top_5_10,top_5_10,outstanding
"30,847",5,top_35_40,ordinary,ordinary
"30,848",5,top_50_100,ordinary,ordinary
"30,850",471,top_5,top_5,outstanding
