"id_user","count_they_usage","category","class","class2"
"11,197",10,top_15_20,ordinary,ordinary
"11,200",120,top_5,top_5,outstanding
"11,201",2,top_25_30,ordinary,ordinary
"11,205",1,top_40_45,ordinary,ordinary
"11,209",2,top_10_15,top_10_15,outstanding
"11,212",2,top_15_20,ordinary,ordinary
"11,215",1,top_50_100,ordinary,ordinary
"11,217",4,top_30_35,ordinary,ordinary
"11,218",1,top_30_35,ordinary,ordinary
"11,219",9,top_50_100,ordinary,ordinary
"11,221",3,top_50_100,ordinary,ordinary
"11,222",1,top_35_40,ordinary,ordinary
"11,224",3,top_30_35,ordinary,ordinary
"11,226",5,top_35_40,ordinary,ordinary
"11,228",1,top_50_100,ordinary,ordinary
"11,236",1,top_35_40,ordinary,ordinary
"11,242",1,top_35_40,ordinary,ordinary
"11,249",1,top_50_100,ordinary,ordinary
"11,251",5,top_50_100,ordinary,ordinary
"11,256",1,top_15_20,ordinary,ordinary
"11,259",1,top_35_40,ordinary,ordinary
"11,260",1,top_50_100,ordinary,ordinary
"11,264",3,top_40_45,ordinary,ordinary
"11,267",6,top_10_15,top_10_15,outstanding
"11,273",193,top_5,top_5,outstanding
"11,274",10,top_40_45,ordinary,ordinary
"11,276",1,top_50_100,ordinary,ordinary
"11,278",20,top_5,top_5,outstanding
"11,292",5,top_5_10,top_5_10,outstanding
"11,298",15,top_5,top_5,outstanding
"11,299",5,top_10_15,top_10_15,outstanding
"11,301",1,top_20_25,ordinary,ordinary
"11,303",3,top_5_10,top_5_10,outstanding
"11,306",3,top_45_50,ordinary,ordinary
"11,313",4,top_5,top_5,outstanding
"11,318",1,top_50_100,ordinary,ordinary
"11,324",10,top_20_25,ordinary,ordinary
"11,326",2,top_5_10,top_5_10,outstanding
"11,327",2,top_25_30,ordinary,ordinary
"11,328",34,top_5,top_5,outstanding
"11,331",7,top_50_100,ordinary,ordinary
"11,332",1,top_30_35,ordinary,ordinary
"11,334",6,top_50_100,ordinary,ordinary
"11,341",3,top_45_50,ordinary,ordinary
"11,342",3,top_50_100,ordinary,ordinary
"11,343",1,top_45_50,ordinary,ordinary
"11,346",3,top_5_10,top_5_10,outstanding
"11,353",1,top_25_30,ordinary,ordinary
"11,354",2,top_15_20,ordinary,ordinary
"11,355",5,top_45_50,ordinary,ordinary
"11,370",1,top_30_35,ordinary,ordinary
"11,372",2,top_25_30,ordinary,ordinary
"11,373",1,top_20_25,ordinary,ordinary
"11,374",3,top_15_20,ordinary,ordinary
"11,379",2,top_20_25,ordinary,ordinary
"11,381",8,top_50_100,ordinary,ordinary
"11,391",4,top_5_10,top_5_10,outstanding
"11,394",1,top_50_100,ordinary,ordinary
"11,396",2,top_50_100,ordinary,ordinary
"11,400",1,top_30_35,ordinary,ordinary
"11,402",1,top_50_100,ordinary,ordinary
"11,407",2,top_50_100,ordinary,ordinary
"11,411",8,top_10_15,top_10_15,outstanding
"11,412",6,top_5_10,top_5_10,outstanding
"11,413",1,top_50_100,ordinary,ordinary
"11,414",1,top_50_100,ordinary,ordinary
"11,421",4,top_50_100,ordinary,ordinary
"11,429",27,top_5,top_5,outstanding
"11,448",34,top_5,top_5,outstanding
"11,450",1,top_50_100,ordinary,ordinary
"11,453",1,top_50_100,ordinary,ordinary
"11,454",2,top_45_50,ordinary,ordinary
"11,456",1,top_50_100,ordinary,ordinary
"11,459",2,top_15_20,ordinary,ordinary
"11,460",2,top_35_40,ordinary,ordinary
"11,473",1,top_25_30,ordinary,ordinary
"11,474",4,top_50_100,ordinary,ordinary
"11,475",9,top_10_15,top_10_15,outstanding
"11,477",7,top_50_100,ordinary,ordinary
"11,481",2,top_50_100,ordinary,ordinary
"11,482",1,top_50_100,ordinary,ordinary
"11,484",1,top_25_30,ordinary,ordinary
"11,486",2,top_50_100,ordinary,ordinary
"11,496",15,top_5_10,top_5_10,outstanding
"11,498",1,top_5_10,top_5_10,outstanding
"11,501",2,top_25_30,ordinary,ordinary
"11,507",2,top_5_10,top_5_10,outstanding
"11,509",2,top_10_15,top_10_15,outstanding
"11,512",1,top_50_100,ordinary,ordinary
"11,518",3,top_5,top_5,outstanding
"11,519",2,top_50_100,ordinary,ordinary
"11,522",1,top_45_50,ordinary,ordinary
"11,527",1,top_25_30,ordinary,ordinary
"11,541",2,top_50_100,ordinary,ordinary
"11,542",3,top_5_10,top_5_10,outstanding
"11,550",10,top_5_10,top_5_10,outstanding
"11,552",1,top_20_25,ordinary,ordinary
"11,563",1,top_50_100,ordinary,ordinary
"11,568",2,top_50_100,ordinary,ordinary
"11,572",1,top_15_20,ordinary,ordinary
"11,575",2,top_15_20,ordinary,ordinary
"11,578",1,top_50_100,ordinary,ordinary
"11,581",5,top_5_10,top_5_10,outstanding
"11,582",3,top_20_25,ordinary,ordinary
"11,584",3,top_5_10,top_5_10,outstanding
"11,586",3,top_35_40,ordinary,ordinary
"11,587",3,top_15_20,ordinary,ordinary
"11,588",2,top_20_25,ordinary,ordinary
"11,590",4,top_50_100,ordinary,ordinary
"11,592",2,top_10_15,top_10_15,outstanding
"11,600",2,top_20_25,ordinary,ordinary
"11,603",3,top_50_100,ordinary,ordinary
"11,607",4,top_50_100,ordinary,ordinary
"11,608",26,top_5_10,top_5_10,outstanding
"11,611",3,top_50_100,ordinary,ordinary
"11,616",7,top_50_100,ordinary,ordinary
"11,617",8,top_5,top_5,outstanding
"11,618",1,top_10_15,top_10_15,outstanding
"11,622",19,top_50_100,ordinary,ordinary
"11,635",5,top_20_25,ordinary,ordinary
"11,636",1,top_25_30,ordinary,ordinary
"11,647",2,top_30_35,ordinary,ordinary
"11,651",3,top_5_10,top_5_10,outstanding
"11,669",1,top_45_50,ordinary,ordinary
"11,676",2,top_50_100,ordinary,ordinary
"11,690",1,top_35_40,ordinary,ordinary
"11,692",18,top_5,top_5,outstanding
"11,693",26,top_5,top_5,outstanding
"11,701",4,top_20_25,ordinary,ordinary
"11,702",2,top_35_40,ordinary,ordinary
"11,705",1,top_50_100,ordinary,ordinary
"11,709",22,top_5,top_5,outstanding
"11,714",2,top_20_25,ordinary,ordinary
"11,715",1,top_15_20,ordinary,ordinary
"11,723",5,top_30_35,ordinary,ordinary
"11,729",5,top_50_100,ordinary,ordinary
"11,731",6,top_15_20,ordinary,ordinary
"11,732",7,top_5_10,top_5_10,outstanding
"11,735",3,top_50_100,ordinary,ordinary
"11,747",5,top_10_15,top_10_15,outstanding
"11,748",1,top_25_30,ordinary,ordinary
"11,753",2,top_15_20,ordinary,ordinary
"11,758",1,top_25_30,ordinary,ordinary
"11,761",14,top_5_10,top_5_10,outstanding
"11,764",3,top_35_40,ordinary,ordinary
"11,767",8,top_10_15,top_10_15,outstanding
"11,769",5,top_25_30,ordinary,ordinary
"11,770",70,top_5,top_5,outstanding
"11,774",1,top_10_15,top_10_15,outstanding
"11,775",6,top_50_100,ordinary,ordinary
"11,776",17,top_10_15,top_10_15,outstanding
"11,780",1,top_15_20,ordinary,ordinary
"11,783",1,top_40_45,ordinary,ordinary
"11,787",8,top_5_10,top_5_10,outstanding
"11,792",15,top_5_10,top_5_10,outstanding
"11,795",1,top_50_100,ordinary,ordinary
"11,797",4,top_5_10,top_5_10,outstanding
"11,803",2,top_50_100,ordinary,ordinary
"11,808",2,top_35_40,ordinary,ordinary
"11,809",13,top_5,top_5,outstanding
"11,812",3,top_50_100,ordinary,ordinary
"11,820",22,top_5,top_5,outstanding
"11,823",1,top_50_100,ordinary,ordinary
"11,828",3,top_50_100,ordinary,ordinary
"11,833",5,top_45_50,ordinary,ordinary
"11,835",10,top_5_10,top_5_10,outstanding
"11,836",2,top_50_100,ordinary,ordinary
"11,837",4,top_20_25,ordinary,ordinary
"11,838",1,top_50_100,ordinary,ordinary
"11,840",138,top_5,top_5,outstanding
"11,846",10,top_5_10,top_5_10,outstanding
"11,849",13,top_5_10,top_5_10,outstanding
"11,851",1,top_35_40,ordinary,ordinary
"11,853",29,top_5_10,top_5_10,outstanding
"11,860",1,top_50_100,ordinary,ordinary
"11,862",2,top_50_100,ordinary,ordinary
"11,866",8,top_5_10,top_5_10,outstanding
"11,868",8,top_5,top_5,outstanding
"11,871",2,top_50_100,ordinary,ordinary
"11,873",4,top_20_25,ordinary,ordinary
"11,894",1,top_50_100,ordinary,ordinary
"11,897",1,top_45_50,ordinary,ordinary
"11,899",3,top_45_50,ordinary,ordinary
"11,903",16,top_50_100,ordinary,ordinary
"11,904",5,top_50_100,ordinary,ordinary
"11,912",1,top_30_35,ordinary,ordinary
"11,913",9,top_50_100,ordinary,ordinary
"11,918",6,top_50_100,ordinary,ordinary
"11,920",7,top_20_25,ordinary,ordinary
"11,923",15,top_5_10,top_5_10,outstanding
"11,925",2,top_50_100,ordinary,ordinary
"11,927",14,top_15_20,ordinary,ordinary
"11,933",1,top_35_40,ordinary,ordinary
"11,941",1,top_20_25,ordinary,ordinary
"11,942",3,top_25_30,ordinary,ordinary
"11,944",1,top_50_100,ordinary,ordinary
"11,948",2,top_30_35,ordinary,ordinary
"11,950",3,top_20_25,ordinary,ordinary
"11,954",3,top_50_100,ordinary,ordinary
"11,957",2,top_50_100,ordinary,ordinary
"11,958",5,top_5_10,top_5_10,outstanding
"11,962",1,top_50_100,ordinary,ordinary
"11,965",8,top_10_15,top_10_15,outstanding
"11,969",1,top_10_15,top_10_15,outstanding
"11,978",4,top_10_15,top_10_15,outstanding
"11,979",1,top_5_10,top_5_10,outstanding
"11,982",1,top_45_50,ordinary,ordinary
"11,990",3,top_15_20,ordinary,ordinary
"11,995",1,top_35_40,ordinary,ordinary
"11,996",3,top_40_45,ordinary,ordinary
"11,999",1,top_50_100,ordinary,ordinary
"12,011",1,top_20_25,ordinary,ordinary
"12,022",1,top_35_40,ordinary,ordinary
"12,024",4,top_10_15,top_10_15,outstanding
"12,025",1,top_30_35,ordinary,ordinary
"12,026",5,top_20_25,ordinary,ordinary
"12,032",1,top_50_100,ordinary,ordinary
"12,035",1,top_5,top_5,outstanding
"12,037",2,top_50_100,ordinary,ordinary
"12,046",6,top_5_10,top_5_10,outstanding
"12,050",2,top_50_100,ordinary,ordinary
"12,051",1,top_25_30,ordinary,ordinary
"12,057",1,top_40_45,ordinary,ordinary
"12,081",5,top_30_35,ordinary,ordinary
"12,092",1,top_50_100,ordinary,ordinary
"12,096",8,top_5_10,top_5_10,outstanding
"12,100",1,top_50_100,ordinary,ordinary
"12,101",3,top_30_35,ordinary,ordinary
"12,103",1,top_25_30,ordinary,ordinary
"12,109",1,top_50_100,ordinary,ordinary
"12,114",3,top_5_10,top_5_10,outstanding
"12,115",264,top_5,top_5,outstanding
"12,123",3,top_5_10,top_5_10,outstanding
"12,124",6,top_10_15,top_10_15,outstanding
"12,125",1,top_40_45,ordinary,ordinary
"12,133",2,top_50_100,ordinary,ordinary
"12,135",2,top_40_45,ordinary,ordinary
"12,136",15,top_5,top_5,outstanding
"12,141",3,top_25_30,ordinary,ordinary
"12,147",21,top_5_10,top_5_10,outstanding
"12,151",4,top_15_20,ordinary,ordinary
"12,154",1,top_25_30,ordinary,ordinary
"12,156",14,top_5_10,top_5_10,outstanding
"12,159",2,top_10_15,top_10_15,outstanding
"12,161",33,top_5,top_5,outstanding
"12,167",14,top_50_100,ordinary,ordinary
"12,172",1,top_50_100,ordinary,ordinary
"12,176",2,top_50_100,ordinary,ordinary
"12,177",9,top_20_25,ordinary,ordinary
"12,180",3,top_5_10,top_5_10,outstanding
"12,181",20,top_10_15,top_10_15,outstanding
"12,184",11,top_5,top_5,outstanding
"12,191",3,top_50_100,ordinary,ordinary
"12,192",1,top_20_25,ordinary,ordinary
"12,195",3,top_35_40,ordinary,ordinary
"12,197",1,top_50_100,ordinary,ordinary
"12,201",2,top_50_100,ordinary,ordinary
"12,202",2,top_20_25,ordinary,ordinary
"12,203",28,top_10_15,top_10_15,outstanding
"12,204",3,top_15_20,ordinary,ordinary
"12,210",1,top_25_30,ordinary,ordinary
"12,212",32,top_5,top_5,outstanding
"12,218",1,top_25_30,ordinary,ordinary
"12,225",2,top_25_30,ordinary,ordinary
"12,227",5,top_45_50,ordinary,ordinary
"12,229",6,top_5_10,top_5_10,outstanding
"12,231",3,top_50_100,ordinary,ordinary
"12,234",1,top_50_100,ordinary,ordinary
"12,249",2,top_30_35,ordinary,ordinary
"12,253",8,top_5_10,top_5_10,outstanding
"12,261",2,top_50_100,ordinary,ordinary
"12,266",8,top_45_50,ordinary,ordinary
"12,269",16,top_5_10,top_5_10,outstanding
"12,273",2,top_50_100,ordinary,ordinary
"12,274",5,top_35_40,ordinary,ordinary
"12,278",2,top_15_20,ordinary,ordinary
"12,282",2,top_50_100,ordinary,ordinary
"12,286",1,top_50_100,ordinary,ordinary
"12,288",4,top_25_30,ordinary,ordinary
"12,290",1,top_50_100,ordinary,ordinary
"12,311",1,top_50_100,ordinary,ordinary
"12,316",1,top_15_20,ordinary,ordinary
"12,331",8,top_5_10,top_5_10,outstanding
"12,337",2,top_50_100,ordinary,ordinary
"12,338",1,top_50_100,ordinary,ordinary
"12,341",3,top_45_50,ordinary,ordinary
"12,345",1,top_50_100,ordinary,ordinary
"12,352",40,top_5,top_5,outstanding
"12,357",91,top_5,top_5,outstanding
"12,359",3,top_50_100,ordinary,ordinary
"12,360",1,top_50_100,ordinary,ordinary
"12,363",1,top_50_100,ordinary,ordinary
"12,364",6,top_10_15,top_10_15,outstanding
"12,368",2,top_50_100,ordinary,ordinary
"12,370",6,top_15_20,ordinary,ordinary
"12,373",6,top_50_100,ordinary,ordinary
"12,374",3,top_5_10,top_5_10,outstanding
"12,376",4,top_50_100,ordinary,ordinary
"12,377",33,top_5,top_5,outstanding
"12,380",6,top_5,top_5,outstanding
"12,385",4,top_10_15,top_10_15,outstanding
"12,389",8,top_10_15,top_10_15,outstanding
"12,390",4,top_35_40,ordinary,ordinary
"12,392",9,top_5,top_5,outstanding
"12,398",1,top_50_100,ordinary,ordinary
"12,404",2,top_40_45,ordinary,ordinary
"12,405",17,top_15_20,ordinary,ordinary
"12,408",3,top_15_20,ordinary,ordinary
"12,411",1,top_40_45,ordinary,ordinary
"12,415",1,top_40_45,ordinary,ordinary
"12,416",1,top_15_20,ordinary,ordinary
"12,424",4,top_50_100,ordinary,ordinary
"12,426",2,top_30_35,ordinary,ordinary
"12,429",2,top_20_25,ordinary,ordinary
"12,446",1,top_10_15,top_10_15,outstanding
"12,450",2,top_5_10,top_5_10,outstanding
"12,451",2,top_50_100,ordinary,ordinary
"12,458",4,top_25_30,ordinary,ordinary
"12,473",1,top_50_100,ordinary,ordinary
"12,477",2,top_35_40,ordinary,ordinary
"12,479",223,top_5,top_5,outstanding
"12,486",1,top_50_100,ordinary,ordinary
"12,490",1,top_25_30,ordinary,ordinary
"12,495",1,top_50_100,ordinary,ordinary
"12,497",6,top_10_15,top_10_15,outstanding
"12,499",3,top_15_20,ordinary,ordinary
"12,501",4,top_45_50,ordinary,ordinary
"12,502",6,top_10_15,top_10_15,outstanding
"12,506",1,top_20_25,ordinary,ordinary
"12,508",4,top_10_15,top_10_15,outstanding
"12,509",1,top_50_100,ordinary,ordinary
"12,512",8,top_50_100,ordinary,ordinary
"12,513",1,top_35_40,ordinary,ordinary
"12,515",6,top_50_100,ordinary,ordinary
"12,518",2,top_50_100,ordinary,ordinary
"12,524",6,top_50_100,ordinary,ordinary
"12,526",5,top_50_100,ordinary,ordinary
"12,528",4,top_5,top_5,outstanding
"12,535",2,top_45_50,ordinary,ordinary
"12,537",19,top_5,top_5,outstanding
"12,539",26,top_5_10,top_5_10,outstanding
"12,541",2,top_50_100,ordinary,ordinary
"12,548",2,top_15_20,ordinary,ordinary
"12,550",1,top_20_25,ordinary,ordinary
"12,551",1,top_50_100,ordinary,ordinary
"12,555",6,top_30_35,ordinary,ordinary
"12,564",2,top_45_50,ordinary,ordinary
"12,569",2,top_50_100,ordinary,ordinary
"12,573",3,top_50_100,ordinary,ordinary
"12,577",3,top_50_100,ordinary,ordinary
"12,578",6,top_50_100,ordinary,ordinary
"12,594",36,top_5,top_5,outstanding
"12,596",5,top_5,top_5,outstanding
"12,600",1,top_25_30,ordinary,ordinary
"12,601",5,top_30_35,ordinary,ordinary
"12,605",4,top_5,top_5,outstanding
"12,615",30,top_5,top_5,outstanding
"12,619",4,top_10_15,top_10_15,outstanding
"12,620",1,top_35_40,ordinary,ordinary
"12,622",12,top_20_25,ordinary,ordinary
"12,637",1,top_20_25,ordinary,ordinary
"12,639",3,top_50_100,ordinary,ordinary
"12,641",2,top_10_15,top_10_15,outstanding
"12,646",1,top_50_100,ordinary,ordinary
"12,649",1,top_20_25,ordinary,ordinary
"12,650",3,top_5,top_5,outstanding
"12,652",1,top_40_45,ordinary,ordinary
"12,660",2,top_5_10,top_5_10,outstanding
"12,664",1,top_15_20,ordinary,ordinary
"12,676",3,top_15_20,ordinary,ordinary
"12,677",1,top_30_35,ordinary,ordinary
"12,686",4,top_10_15,top_10_15,outstanding
"12,687",9,top_5_10,top_5_10,outstanding
"12,691",2,top_5,top_5,outstanding
"12,694",3,top_40_45,ordinary,ordinary
"12,699",2,top_5,top_5,outstanding
"12,700",2,top_35_40,ordinary,ordinary
"12,707",3,top_20_25,ordinary,ordinary
"12,723",4,top_10_15,top_10_15,outstanding
"12,725",4,top_15_20,ordinary,ordinary
"12,728",2,top_20_25,ordinary,ordinary
"12,729",1,top_50_100,ordinary,ordinary
"12,743",39,top_5,top_5,outstanding
"12,753",5,top_25_30,ordinary,ordinary
"12,756",1,top_25_30,ordinary,ordinary
"12,758",3,top_15_20,ordinary,ordinary
"12,789",2,top_50_100,ordinary,ordinary
"12,793",10,top_10_15,top_10_15,outstanding
"12,794",1,top_50_100,ordinary,ordinary
"12,795",1,top_50_100,ordinary,ordinary
"12,799",16,top_5,top_5,outstanding
"12,802",2,top_50_100,ordinary,ordinary
"12,809",2,top_50_100,ordinary,ordinary
"12,821",8,top_5,top_5,outstanding
"12,832",3,top_10_15,top_10_15,outstanding
"12,836",1,top_50_100,ordinary,ordinary
"12,839",1,top_50_100,ordinary,ordinary
"12,841",2,top_40_45,ordinary,ordinary
"12,842",1,top_15_20,ordinary,ordinary
"12,845",5,top_15_20,ordinary,ordinary
"12,852",1,top_40_45,ordinary,ordinary
"12,860",1,top_25_30,ordinary,ordinary
"12,863",1,top_50_100,ordinary,ordinary
"12,876",7,top_10_15,top_10_15,outstanding
"12,880",1,top_50_100,ordinary,ordinary
"12,891",2,top_50_100,ordinary,ordinary
"12,895",1,top_50_100,ordinary,ordinary
"12,896",1,top_50_100,ordinary,ordinary
"12,903",1,top_5_10,top_5_10,outstanding
"12,905",1,top_10_15,top_10_15,outstanding
"12,908",1,top_30_35,ordinary,ordinary
"12,913",19,top_5,top_5,outstanding
"12,914",1,top_30_35,ordinary,ordinary
"12,915",1,top_50_100,ordinary,ordinary
"12,916",1,top_40_45,ordinary,ordinary
"12,918",7,top_10_15,top_10_15,outstanding
"12,922",2,top_25_30,ordinary,ordinary
"12,924",17,top_5_10,top_5_10,outstanding
"12,928",4,top_10_15,top_10_15,outstanding
"12,933",4,top_10_15,top_10_15,outstanding
"12,934",1,top_50_100,ordinary,ordinary
"12,937",2,top_50_100,ordinary,ordinary
"12,939",9,top_50_100,ordinary,ordinary
"12,941",3,top_30_35,ordinary,ordinary
"12,944",3,top_50_100,ordinary,ordinary
"12,950",3,top_10_15,top_10_15,outstanding
"12,963",11,top_5,top_5,outstanding
"12,964",6,top_50_100,ordinary,ordinary
"12,967",2,top_50_100,ordinary,ordinary
"12,970",1,top_50_100,ordinary,ordinary
"12,971",6,top_50_100,ordinary,ordinary
"12,981",2,top_20_25,ordinary,ordinary
"12,984",2,top_50_100,ordinary,ordinary
"12,992",6,top_25_30,ordinary,ordinary
"12,993",1,top_50_100,ordinary,ordinary
"12,995",3,top_40_45,ordinary,ordinary
"13,001",3,top_40_45,ordinary,ordinary
"13,002",10,top_5,top_5,outstanding
"13,004",3,top_5_10,top_5_10,outstanding
"13,010",8,top_15_20,ordinary,ordinary
"13,016",1,top_40_45,ordinary,ordinary
"13,019",1,top_15_20,ordinary,ordinary
"13,023",2,top_10_15,top_10_15,outstanding
"13,024",2,top_50_100,ordinary,ordinary
"13,025",3,top_10_15,top_10_15,outstanding
"13,035",22,top_5_10,top_5_10,outstanding
"13,039",2,top_5_10,top_5_10,outstanding
"13,045",2,top_40_45,ordinary,ordinary
"13,051",1,top_20_25,ordinary,ordinary
"13,054",2,top_50_100,ordinary,ordinary
"13,059",13,top_10_15,top_10_15,outstanding
"13,060",3,top_25_30,ordinary,ordinary
"13,062",3,top_50_100,ordinary,ordinary
"13,063",2,top_50_100,ordinary,ordinary
"13,067",3,top_45_50,ordinary,ordinary
"13,074",1,top_50_100,ordinary,ordinary
"13,075",7,top_20_25,ordinary,ordinary
"13,076",1,top_50_100,ordinary,ordinary
"13,079",5,top_50_100,ordinary,ordinary
"13,090",3,top_50_100,ordinary,ordinary
"13,091",6,top_20_25,ordinary,ordinary
"13,092",4,top_30_35,ordinary,ordinary
"13,098",3,top_30_35,ordinary,ordinary
"13,104",15,top_5_10,top_5_10,outstanding
"13,109",2,top_35_40,ordinary,ordinary
"13,110",2,top_50_100,ordinary,ordinary
"13,111",1,top_50_100,ordinary,ordinary
"13,113",1,top_50_100,ordinary,ordinary
"13,115",3,top_15_20,ordinary,ordinary
"13,122",1,top_50_100,ordinary,ordinary
"13,128",2,top_20_25,ordinary,ordinary
"13,129",10,top_5,top_5,outstanding
"13,131",1,top_25_30,ordinary,ordinary
"13,139",1,top_30_35,ordinary,ordinary
"13,163",40,top_5,top_5,outstanding
"13,164",23,top_45_50,ordinary,ordinary
"13,166",5,top_15_20,ordinary,ordinary
"13,167",1,top_20_25,ordinary,ordinary
"13,175",30,top_10_15,top_10_15,outstanding
"13,181",1,top_30_35,ordinary,ordinary
"13,184",7,top_5_10,top_5_10,outstanding
"13,187",2,top_50_100,ordinary,ordinary
"13,189",4,top_15_20,ordinary,ordinary
"13,194",1,top_30_35,ordinary,ordinary
"13,207",2,top_30_35,ordinary,ordinary
"13,208",60,top_5,top_5,outstanding
"13,210",2,top_50_100,ordinary,ordinary
"13,212",3,top_10_15,top_10_15,outstanding
"13,213",4,top_20_25,ordinary,ordinary
"13,219",5,top_50_100,ordinary,ordinary
"13,220",3,top_15_20,ordinary,ordinary
"13,236",1,top_20_25,ordinary,ordinary
"13,243",2,top_50_100,ordinary,ordinary
"13,244",2,top_45_50,ordinary,ordinary
"13,252",2,top_50_100,ordinary,ordinary
"13,255",1,top_20_25,ordinary,ordinary
"13,259",9,top_5_10,top_5_10,outstanding
"13,264",1,top_50_100,ordinary,ordinary
"13,267",1,top_30_35,ordinary,ordinary
"13,270",9,top_5,top_5,outstanding
"13,273",31,top_5_10,top_5_10,outstanding
"13,274",1,top_50_100,ordinary,ordinary
"13,276",2,top_10_15,top_10_15,outstanding
"13,295",1,top_50_100,ordinary,ordinary
"13,299",922,top_5,top_5,outstanding
"13,303",1,top_5_10,top_5_10,outstanding
"13,305",4,top_50_100,ordinary,ordinary
"13,307",8,top_45_50,ordinary,ordinary
"13,308",1,top_15_20,ordinary,ordinary
"13,310",1,top_50_100,ordinary,ordinary
"13,317",2,top_50_100,ordinary,ordinary
"13,325",4,top_50_100,ordinary,ordinary
"13,327",3,top_50_100,ordinary,ordinary
"13,330",2,top_50_100,ordinary,ordinary
"13,335",1,top_50_100,ordinary,ordinary
"13,343",3,top_40_45,ordinary,ordinary
"13,345",12,top_5,top_5,outstanding
"13,349",2,top_15_20,ordinary,ordinary
"13,352",2,top_5_10,top_5_10,outstanding
"13,353",11,top_10_15,top_10_15,outstanding
"13,358",1,top_50_100,ordinary,ordinary
"13,362",7,top_30_35,ordinary,ordinary
"13,366",4,top_50_100,ordinary,ordinary
"13,378",2,top_50_100,ordinary,ordinary
"13,379",35,top_5,top_5,outstanding
"13,384",3,top_50_100,ordinary,ordinary
"13,386",17,top_5_10,top_5_10,outstanding
"13,393",3,top_20_25,ordinary,ordinary
"13,397",10,top_15_20,ordinary,ordinary
"13,401",2,top_50_100,ordinary,ordinary
"13,403",4,top_50_100,ordinary,ordinary
"13,404",4,top_5_10,top_5_10,outstanding
"13,406",2,top_15_20,ordinary,ordinary
"13,417",1,top_50_100,ordinary,ordinary
"13,419",1,top_20_25,ordinary,ordinary
"13,424",30,top_5,top_5,outstanding
"13,434",1,top_50_100,ordinary,ordinary
"13,435",1,top_50_100,ordinary,ordinary
"13,438",17,top_10_15,top_10_15,outstanding
"13,446",14,top_5_10,top_5_10,outstanding
"13,456",4,top_5_10,top_5_10,outstanding
"13,462",1,top_50_100,ordinary,ordinary
"13,477",1,top_50_100,ordinary,ordinary
"13,487",1,top_40_45,ordinary,ordinary
"13,490",3,top_5_10,top_5_10,outstanding
"13,497",22,top_5,top_5,outstanding
"13,499",2,top_40_45,ordinary,ordinary
"13,502",2,top_30_35,ordinary,ordinary
"13,506",1,top_50_100,ordinary,ordinary
"13,507",16,top_5_10,top_5_10,outstanding
"13,508",7,top_35_40,ordinary,ordinary
"13,517",1,top_50_100,ordinary,ordinary
"13,527",4,top_30_35,ordinary,ordinary
"13,528",1,top_50_100,ordinary,ordinary
"13,537",4,top_5,top_5,outstanding
"13,546",2,top_5_10,top_5_10,outstanding
"13,547",2,top_25_30,ordinary,ordinary
"13,551",1,top_50_100,ordinary,ordinary
"13,553",1,top_50_100,ordinary,ordinary
"13,557",2,top_50_100,ordinary,ordinary
"13,560",2,top_50_100,ordinary,ordinary
"13,561",6,top_25_30,ordinary,ordinary
"13,563",3,top_15_20,ordinary,ordinary
"13,568",2,top_50_100,ordinary,ordinary
"13,569",1,top_50_100,ordinary,ordinary
"13,570",3,top_15_20,ordinary,ordinary
"13,575",146,top_5,top_5,outstanding
"13,581",4,top_10_15,top_10_15,outstanding
"13,583",6,top_10_15,top_10_15,outstanding
"13,590",3,top_50_100,ordinary,ordinary
"13,596",1,top_50_100,ordinary,ordinary
"13,599",2,top_40_45,ordinary,ordinary
"13,602",1,top_50_100,ordinary,ordinary
"13,603",2,top_15_20,ordinary,ordinary
"13,614",2,top_50_100,ordinary,ordinary
"13,618",3,top_50_100,ordinary,ordinary
"13,628",1,top_50_100,ordinary,ordinary
"13,632",9,top_40_45,ordinary,ordinary
"13,634",4,top_30_35,ordinary,ordinary
"13,635",3,top_50_100,ordinary,ordinary
"13,636",2,top_50_100,ordinary,ordinary
"13,647",1,top_30_35,ordinary,ordinary
"13,648",3,top_15_20,ordinary,ordinary
"13,650",1,top_25_30,ordinary,ordinary
"13,652",2,top_50_100,ordinary,ordinary
"13,654",80,top_5,top_5,outstanding
"13,657",6,top_20_25,ordinary,ordinary
"13,672",34,top_50_100,ordinary,ordinary
"13,675",5,top_5_10,top_5_10,outstanding
"13,676",4,top_30_35,ordinary,ordinary
"13,678",1,top_50_100,ordinary,ordinary
"13,680",4,top_50_100,ordinary,ordinary
"13,685",1,top_50_100,ordinary,ordinary
"13,688",6,top_50_100,ordinary,ordinary
"13,693",215,top_5,top_5,outstanding
"13,697",2,top_25_30,ordinary,ordinary
"13,699",2,top_15_20,ordinary,ordinary
"13,703",1,top_45_50,ordinary,ordinary
"13,715",6,top_15_20,ordinary,ordinary
"13,719",4,top_40_45,ordinary,ordinary
"13,721",47,top_5_10,top_5_10,outstanding
"13,724",1,top_50_100,ordinary,ordinary
"13,726",1,top_50_100,ordinary,ordinary
"13,730",5,top_40_45,ordinary,ordinary
"13,735",1,top_50_100,ordinary,ordinary
"13,739",1,top_50_100,ordinary,ordinary
"13,742",2,top_30_35,ordinary,ordinary
"13,745",3,top_45_50,ordinary,ordinary
"13,746",7,top_10_15,top_10_15,outstanding
"13,749",1,top_40_45,ordinary,ordinary
