"id_user","count_you_usage","category","class","class2"
"6,699",1,top_50_100,ordinary,ordinary
"6,701",1,top_20_25,ordinary,ordinary
"6,704",499,top_5,top_5,outstanding
"6,707",6,top_5,top_5,outstanding
"6,710",45,top_5,top_5,outstanding
"6,712",2,top_10_15,top_10_15,outstanding
"6,717",4,top_10_15,top_10_15,outstanding
"6,722",31,top_5,top_5,outstanding
"6,725",283,top_5,top_5,outstanding
"6,728",4,top_5,top_5,outstanding
"6,731",23,top_5,top_5,outstanding
"6,733",26,top_5,top_5,outstanding
"6,734",1,top_5_10,top_5_10,outstanding
"6,735",1,top_5_10,top_5_10,outstanding
"6,738",1,top_10_15,top_10_15,outstanding
"6,739",1,top_5,top_5,outstanding
"6,740",141,top_5,top_5,outstanding
"6,741",3,top_5_10,top_5_10,outstanding
"6,742",23,top_5,top_5,outstanding
"6,743",1,top_10_15,top_10_15,outstanding
"6,745",52,top_5,top_5,outstanding
"6,746",1,top_10_15,top_10_15,outstanding
"6,747",16,top_5,top_5,outstanding
"6,753",229,top_5,top_5,outstanding
"6,755",6,top_5,top_5,outstanding
"6,756",3,top_40_45,ordinary,ordinary
"6,758",2,top_5,top_5,outstanding
"6,759",2,top_40_45,ordinary,ordinary
"6,762",138,top_5,top_5,outstanding
"6,763",128,top_5,top_5,outstanding
"6,764",23,top_5,top_5,outstanding
"6,765",333,top_5,top_5,outstanding
"6,768",102,top_5,top_5,outstanding
"6,769",4,top_10_15,top_10_15,outstanding
"6,774",4,top_5,top_5,outstanding
"6,776",35,top_5,top_5,outstanding
"6,777",13,top_5_10,top_5_10,outstanding
"6,779",11,top_5,top_5,outstanding
"6,781",640,top_5,top_5,outstanding
"6,782",55,top_5,top_5,outstanding
"6,785",2,top_5,top_5,outstanding
"6,790",3,top_30_35,ordinary,ordinary
"6,791",6,top_5,top_5,outstanding
"6,794",5,top_5,top_5,outstanding
"6,798",7,top_5,top_5,outstanding
"6,802",481,top_5,top_5,outstanding
"6,804",4,top_40_45,ordinary,ordinary
"6,805",134,top_5,top_5,outstanding
"6,807",1,top_5,top_5,outstanding
"6,808",711,top_5,top_5,outstanding
"6,810",20,top_5_10,top_5_10,outstanding
"6,813",7,top_10_15,top_10_15,outstanding
"6,819",12,top_5_10,top_5_10,outstanding
"6,821",5,top_15_20,ordinary,ordinary
"6,822",19,top_5,top_5,outstanding
"6,827",1,top_10_15,top_10_15,outstanding
"6,829",69,top_5,top_5,outstanding
"6,830",6,top_5,top_5,outstanding
"6,835",1,top_50_100,ordinary,ordinary
"6,837",6,top_10_15,top_10_15,outstanding
"6,838",30,top_5,top_5,outstanding
"6,840",10,top_5_10,top_5_10,outstanding
"6,841",13,top_5,top_5,outstanding
"6,844",24,top_5,top_5,outstanding
"6,846",12,top_5,top_5,outstanding
"6,850",33,top_5,top_5,outstanding
"6,852",2,top_10_15,top_10_15,outstanding
"6,858",168,top_5,top_5,outstanding
"6,859",2,top_5_10,top_5_10,outstanding
"6,864",19,top_5,top_5,outstanding
"6,865",1,top_5_10,top_5_10,outstanding
"6,869",108,top_5,top_5,outstanding
"6,872",8,top_10_15,top_10_15,outstanding
"6,876",41,top_5,top_5,outstanding
"6,877",18,top_5,top_5,outstanding
"6,879",3,top_30_35,ordinary,ordinary
"6,883",99,top_5,top_5,outstanding
"6,891",12,top_20_25,ordinary,ordinary
"6,892",6,top_5,top_5,outstanding
"6,893",73,top_5,top_5,outstanding
"6,894",1,top_5,top_5,outstanding
"6,896",5,top_10_15,top_10_15,outstanding
"6,898",3,top_50_100,ordinary,ordinary
"6,906",39,top_5,top_5,outstanding
"6,909",39,top_5,top_5,outstanding
"6,910",13,top_5,top_5,outstanding
"6,911",1,top_5_10,top_5_10,outstanding
"6,912",2,top_5_10,top_5_10,outstanding
"6,913",18,top_5,top_5,outstanding
"6,918",88,top_5,top_5,outstanding
"6,920",8,top_50_100,ordinary,ordinary
"6,921",4,top_10_15,top_10_15,outstanding
"6,924",1,top_10_15,top_10_15,outstanding
"6,925",15,top_5,top_5,outstanding
"6,926",55,top_5,top_5,outstanding
"6,930",6,top_15_20,ordinary,ordinary
"6,932",3,top_5_10,top_5_10,outstanding
"6,933",1,top_10_15,top_10_15,outstanding
"6,937",1,top_5_10,top_5_10,outstanding
"6,938",8,top_5,top_5,outstanding
"6,945",2,top_10_15,top_10_15,outstanding
"6,947",1,top_35_40,ordinary,ordinary
"6,949",2,top_10_15,top_10_15,outstanding
"6,950",12,top_5,top_5,outstanding
"6,952",6,top_50_100,ordinary,ordinary
"6,962",3,top_5,top_5,outstanding
"6,963",21,top_5,top_5,outstanding
"6,968",9,top_5,top_5,outstanding
"6,978",1,top_50_100,ordinary,ordinary
"6,980",2,top_45_50,ordinary,ordinary
"6,983",7,top_5_10,top_5_10,outstanding
"6,985",11,top_5,top_5,outstanding
"6,989",67,top_5,top_5,outstanding
"6,990",16,top_10_15,top_10_15,outstanding
"6,995",3,top_10_15,top_10_15,outstanding
"6,996",2,top_10_15,top_10_15,outstanding
"6,998",2,top_15_20,ordinary,ordinary
"6,999",1,top_50_100,ordinary,ordinary
"7,001",3,top_10_15,top_10_15,outstanding
"7,003",7,top_45_50,ordinary,ordinary
"7,005",2,top_5_10,top_5_10,outstanding
"7,012",5,top_10_15,top_10_15,outstanding
"7,017",5,top_20_25,ordinary,ordinary
"7,019",71,top_5,top_5,outstanding
"7,020",1,top_15_20,ordinary,ordinary
"7,021",2,top_5,top_5,outstanding
"7,023",7,top_45_50,ordinary,ordinary
"7,025",4,top_10_15,top_10_15,outstanding
"7,028",13,top_5_10,top_5_10,outstanding
"7,030",3,top_5_10,top_5_10,outstanding
"7,036",1,top_5_10,top_5_10,outstanding
"7,044",18,top_5,top_5,outstanding
"7,049",4,top_40_45,ordinary,ordinary
"7,056",2,top_40_45,ordinary,ordinary
"7,064",253,top_5,top_5,outstanding
"7,067",9,top_5,top_5,outstanding
"7,069",1,top_30_35,ordinary,ordinary
"7,071",20,top_5,top_5,outstanding
"7,077",1,top_10_15,top_10_15,outstanding
"7,079",1,top_20_25,ordinary,ordinary
"7,082",28,top_5,top_5,outstanding
"7,083",3,top_15_20,ordinary,ordinary
"7,084",1,top_5_10,top_5_10,outstanding
"7,087",1,top_15_20,ordinary,ordinary
"7,089",4,top_10_15,top_10_15,outstanding
"7,093",1,top_15_20,ordinary,ordinary
"7,094",7,top_10_15,top_10_15,outstanding
"7,102",225,top_5,top_5,outstanding
"7,104",1,top_50_100,ordinary,ordinary
"7,107",3,top_5_10,top_5_10,outstanding
"7,111",105,top_5,top_5,outstanding
"7,112",3,top_5,top_5,outstanding
"7,113",2,top_40_45,ordinary,ordinary
"7,116",1,top_15_20,ordinary,ordinary
"7,117",16,top_5_10,top_5_10,outstanding
"7,120",3,top_40_45,ordinary,ordinary
"7,123",173,top_5,top_5,outstanding
"7,124",6,top_10_15,top_10_15,outstanding
"7,125",3,top_15_20,ordinary,ordinary
"7,127",1,top_10_15,top_10_15,outstanding
"7,129",3,top_5,top_5,outstanding
"7,131",2,top_10_15,top_10_15,outstanding
"7,133",4,top_40_45,ordinary,ordinary
"7,137",8,top_5,top_5,outstanding
"7,139",1,top_10_15,top_10_15,outstanding
"7,146",15,top_10_15,top_10_15,outstanding
"7,150",7,top_10_15,top_10_15,outstanding
"7,153",1,top_15_20,ordinary,ordinary
"7,154",4,top_10_15,top_10_15,outstanding
"7,158",139,top_5,top_5,outstanding
"7,162",4,top_5_10,top_5_10,outstanding
"7,166",19,top_10_15,top_10_15,outstanding
"7,168",25,top_5,top_5,outstanding
"7,170",5,top_50_100,ordinary,ordinary
"7,176",1,top_50_100,ordinary,ordinary
"7,182",8,top_5_10,top_5_10,outstanding
"7,184",5,top_5,top_5,outstanding
"7,186",1,top_40_45,ordinary,ordinary
"7,193",64,top_5,top_5,outstanding
"7,198",359,top_5,top_5,outstanding
"7,199",2,top_15_20,ordinary,ordinary
"7,200",14,top_5,top_5,outstanding
"7,201",2,top_15_20,ordinary,ordinary
"7,202",5,top_50_100,ordinary,ordinary
"7,208",2,top_15_20,ordinary,ordinary
"7,211",27,top_5,top_5,outstanding
"7,213",1,top_50_100,ordinary,ordinary
"7,214",8,top_5,top_5,outstanding
"7,216",24,top_5,top_5,outstanding
"7,217",9,top_5,top_5,outstanding
"7,220",6,top_15_20,ordinary,ordinary
"7,221",8,top_5_10,top_5_10,outstanding
"7,226",2,top_10_15,top_10_15,outstanding
"7,230",13,top_5,top_5,outstanding
"7,232",91,top_5,top_5,outstanding
"7,238",11,top_5,top_5,outstanding
"7,239",4,top_10_15,top_10_15,outstanding
"7,240",18,top_5_10,top_5_10,outstanding
"7,241",53,top_5_10,top_5_10,outstanding
"7,243",1,top_5_10,top_5_10,outstanding
"7,253",1,top_45_50,ordinary,ordinary
"7,254",1,top_5_10,top_5_10,outstanding
"7,257",1,top_50_100,ordinary,ordinary
"7,260",1,top_5_10,top_5_10,outstanding
"7,261",4,top_5_10,top_5_10,outstanding
"7,263",1,top_5,top_5,outstanding
"7,267",4,top_10_15,top_10_15,outstanding
"7,270",2,top_5_10,top_5_10,outstanding
"7,274",3,top_5,top_5,outstanding
"7,275",1,top_10_15,top_10_15,outstanding
"7,277",1,top_5_10,top_5_10,outstanding
"7,278",3,top_5_10,top_5_10,outstanding
"7,282",3,top_5_10,top_5_10,outstanding
"7,287",1,top_20_25,ordinary,ordinary
"7,293",3,top_10_15,top_10_15,outstanding
"7,296",1,top_15_20,ordinary,ordinary
"7,297",16,top_5,top_5,outstanding
"7,298",1,top_50_100,ordinary,ordinary
"7,301",12,top_5,top_5,outstanding
"7,305",9,top_5,top_5,outstanding
"7,308",1,top_50_100,ordinary,ordinary
"7,313",8,top_5,top_5,outstanding
"7,316",7,top_20_25,ordinary,ordinary
"7,318",12,top_5,top_5,outstanding
"7,323",3,top_20_25,ordinary,ordinary
"7,325",9,top_5,top_5,outstanding
"7,328",2,top_15_20,ordinary,ordinary
"7,330",3,top_10_15,top_10_15,outstanding
"7,332",1,top_50_100,ordinary,ordinary
"7,333",62,top_5,top_5,outstanding
"7,335",3,top_5_10,top_5_10,outstanding
"7,337",1,top_5_10,top_5_10,outstanding
"7,338",14,top_5_10,top_5_10,outstanding
"7,339",1,top_50_100,ordinary,ordinary
"7,340",7,top_10_15,top_10_15,outstanding
"7,344",2,top_15_20,ordinary,ordinary
"7,345",2,top_10_15,top_10_15,outstanding
"7,346",1,top_15_20,ordinary,ordinary
"7,351",3,top_5_10,top_5_10,outstanding
"7,359",3,top_10_15,top_10_15,outstanding
"7,361",5,top_5_10,top_5_10,outstanding
"7,369",4,top_30_35,ordinary,ordinary
"7,370",2,top_20_25,ordinary,ordinary
"7,372",3,top_20_25,ordinary,ordinary
"7,374",335,top_5,top_5,outstanding
"7,377",2,top_30_35,ordinary,ordinary
"7,378",5,top_10_15,top_10_15,outstanding
"7,380",1,top_10_15,top_10_15,outstanding
"7,382",9,top_50_100,ordinary,ordinary
"7,386",63,top_5,top_5,outstanding
"7,388",24,top_5_10,top_5_10,outstanding
"7,389",1,top_15_20,ordinary,ordinary
"7,391",19,top_50_100,ordinary,ordinary
"7,392",11,top_5,top_5,outstanding
"7,398",42,top_5,top_5,outstanding
"7,403",1,top_5,top_5,outstanding
"7,409",3,top_15_20,ordinary,ordinary
"7,411",1,top_25_30,ordinary,ordinary
"7,412",5,top_15_20,ordinary,ordinary
"7,413",1,top_10_15,top_10_15,outstanding
"7,415",2,top_5_10,top_5_10,outstanding
"7,416",264,top_5,top_5,outstanding
"7,419",14,top_5,top_5,outstanding
"7,421",1,top_35_40,ordinary,ordinary
"7,422",5,top_5_10,top_5_10,outstanding
"7,429",18,top_5,top_5,outstanding
"7,435",478,top_5,top_5,outstanding
"7,437",2,top_15_20,ordinary,ordinary
"7,439",50,top_5,top_5,outstanding
"7,440",3,top_50_100,ordinary,ordinary
"7,442",1,top_40_45,ordinary,ordinary
"7,443",8,top_5_10,top_5_10,outstanding
"7,444",1,top_5_10,top_5_10,outstanding
"7,446",47,top_5,top_5,outstanding
"7,447",3,top_5_10,top_5_10,outstanding
"7,449",2,top_15_20,ordinary,ordinary
"7,453",1,top_15_20,ordinary,ordinary
"7,454",31,top_5,top_5,outstanding
"7,457",2,top_20_25,ordinary,ordinary
"7,458",1,top_15_20,ordinary,ordinary
"7,459",35,top_45_50,ordinary,ordinary
"7,460",1,top_40_45,ordinary,ordinary
"7,461",2,top_15_20,ordinary,ordinary
"7,462",1,top_5_10,top_5_10,outstanding
"7,463",2,top_5_10,top_5_10,outstanding
"7,465",2,top_20_25,ordinary,ordinary
"7,466",8,top_5_10,top_5_10,outstanding
"7,467",1,top_25_30,ordinary,ordinary
"7,469",2,top_40_45,ordinary,ordinary
"7,470",6,top_10_15,top_10_15,outstanding
"7,473",13,top_25_30,ordinary,ordinary
"7,475",39,top_5,top_5,outstanding
"7,484",2,top_50_100,ordinary,ordinary
"7,485",2,top_40_45,ordinary,ordinary
"7,487",1,top_5,top_5,outstanding
"7,489",7,top_5_10,top_5_10,outstanding
"7,490",2,top_10_15,top_10_15,outstanding
"7,496",3,top_10_15,top_10_15,outstanding
"7,498",2,top_50_100,ordinary,ordinary
"7,503",2,top_5_10,top_5_10,outstanding
"7,505",7,top_5_10,top_5_10,outstanding
"7,506",6,top_50_100,ordinary,ordinary
"7,507",4,top_25_30,ordinary,ordinary
"7,509",3,top_25_30,ordinary,ordinary
"7,511",10,top_15_20,ordinary,ordinary
"7,518",1,top_40_45,ordinary,ordinary
"7,523",3,top_50_100,ordinary,ordinary
"7,524",3,top_30_35,ordinary,ordinary
"7,529",3,top_20_25,ordinary,ordinary
"7,532",3,top_40_45,ordinary,ordinary
"7,536",1,top_25_30,ordinary,ordinary
"7,538",5,top_20_25,ordinary,ordinary
"7,539",1,top_15_20,ordinary,ordinary
"7,542",9,top_15_20,ordinary,ordinary
"7,543",2,top_5_10,top_5_10,outstanding
"7,545",1,top_40_45,ordinary,ordinary
"7,556",5,top_5_10,top_5_10,outstanding
"7,557",1,top_15_20,ordinary,ordinary
"7,558",3,top_5_10,top_5_10,outstanding
"7,565","2,280",top_5,top_5,outstanding
"7,569",1,top_15_20,ordinary,ordinary
"7,570",3,top_5_10,top_5_10,outstanding
"7,572",1,top_25_30,ordinary,ordinary
"7,573",13,top_5,top_5,outstanding
"7,574",38,top_10_15,top_10_15,outstanding
"7,580",2,top_50_100,ordinary,ordinary
"7,585",3,top_5_10,top_5_10,outstanding
"7,587",3,top_45_50,ordinary,ordinary
"7,588",38,top_5,top_5,outstanding
"7,591",16,top_5,top_5,outstanding
"7,596",1,top_40_45,ordinary,ordinary
"7,602",2,top_5_10,top_5_10,outstanding
"7,604",73,top_5,top_5,outstanding
"7,605",1,top_45_50,ordinary,ordinary
"7,606",1,top_50_100,ordinary,ordinary
"7,609",23,top_5,top_5,outstanding
"7,616",2,top_5_10,top_5_10,outstanding
"7,617",16,top_5,top_5,outstanding
"7,618",2,top_5_10,top_5_10,outstanding
"7,627",1,top_50_100,ordinary,ordinary
"7,628",12,top_10_15,top_10_15,outstanding
"7,629",8,top_50_100,ordinary,ordinary
"7,631",4,top_40_45,ordinary,ordinary
"7,632",3,top_20_25,ordinary,ordinary
"7,639",7,top_50_100,ordinary,ordinary
"7,643",5,top_50_100,ordinary,ordinary
"7,644",2,top_45_50,ordinary,ordinary
"7,651",14,top_5_10,top_5_10,outstanding
"7,655",1,top_15_20,ordinary,ordinary
"7,657",2,top_25_30,ordinary,ordinary
"7,658",5,top_5_10,top_5_10,outstanding
"7,659",1,top_20_25,ordinary,ordinary
"7,660",4,top_5_10,top_5_10,outstanding
"7,664",1,top_10_15,top_10_15,outstanding
"7,668",1,top_40_45,ordinary,ordinary
"7,669",3,top_10_15,top_10_15,outstanding
"7,670",1,top_5_10,top_5_10,outstanding
"7,676",4,top_10_15,top_10_15,outstanding
"7,677",12,top_5_10,top_5_10,outstanding
"7,685",1,top_25_30,ordinary,ordinary
"7,687",2,top_10_15,top_10_15,outstanding
"7,689",1,top_5_10,top_5_10,outstanding
"7,690",7,top_15_20,ordinary,ordinary
"7,692",4,top_5_10,top_5_10,outstanding
"7,698",1,top_15_20,ordinary,ordinary
"7,701",56,top_5,top_5,outstanding
"7,702",2,top_10_15,top_10_15,outstanding
"7,703",36,top_5,top_5,outstanding
"7,705",23,top_5_10,top_5_10,outstanding
"7,716",1,top_5_10,top_5_10,outstanding
"7,719",14,top_5,top_5,outstanding
"7,726",117,top_5,top_5,outstanding
"7,727",3,top_35_40,ordinary,ordinary
"7,731",2,top_15_20,ordinary,ordinary
"7,733",5,top_5_10,top_5_10,outstanding
"7,737",162,top_5,top_5,outstanding
"7,741",4,top_5_10,top_5_10,outstanding
"7,753",1,top_25_30,ordinary,ordinary
"7,754",18,top_5_10,top_5_10,outstanding
"7,755",6,top_15_20,ordinary,ordinary
"7,756",1,top_15_20,ordinary,ordinary
"7,760",1,top_10_15,top_10_15,outstanding
"7,761",3,top_10_15,top_10_15,outstanding
"7,762",33,top_5,top_5,outstanding
"7,763",1,top_5_10,top_5_10,outstanding
"7,765",3,top_25_30,ordinary,ordinary
"7,770",4,top_50_100,ordinary,ordinary
"7,771",1,top_5_10,top_5_10,outstanding
"7,777",2,top_5,top_5,outstanding
"7,781",1,top_25_30,ordinary,ordinary
"7,784",5,top_5_10,top_5_10,outstanding
"7,789",8,top_5_10,top_5_10,outstanding
"7,790",7,top_5_10,top_5_10,outstanding
"7,791",1,top_20_25,ordinary,ordinary
"7,792",2,top_10_15,top_10_15,outstanding
"7,794",13,top_5_10,top_5_10,outstanding
"7,798",1,top_30_35,ordinary,ordinary
"7,802",2,top_5,top_5,outstanding
"7,807",1,top_5_10,top_5_10,outstanding
"7,813",7,top_5,top_5,outstanding
"7,814",9,top_10_15,top_10_15,outstanding
"7,819",602,top_5,top_5,outstanding
"7,828",3,top_20_25,ordinary,ordinary
"7,835",3,top_5,top_5,outstanding
"7,836",3,top_5_10,top_5_10,outstanding
"7,837",21,top_5,top_5,outstanding
"7,847",2,top_15_20,ordinary,ordinary
"7,848",2,top_5_10,top_5_10,outstanding
"7,850",1,top_15_20,ordinary,ordinary
"7,854",1,top_50_100,ordinary,ordinary
"7,856",3,top_50_100,ordinary,ordinary
"7,859",20,top_5_10,top_5_10,outstanding
"7,860",2,top_5_10,top_5_10,outstanding
"7,861",5,top_25_30,ordinary,ordinary
"7,863",1,top_5_10,top_5_10,outstanding
"7,868",7,top_5_10,top_5_10,outstanding
"7,869",2,top_25_30,ordinary,ordinary
"7,874",2,top_50_100,ordinary,ordinary
"7,875",2,top_15_20,ordinary,ordinary
"7,879",31,top_5_10,top_5_10,outstanding
"7,880",2,top_45_50,ordinary,ordinary
"7,881",22,top_10_15,top_10_15,outstanding
"7,882",11,top_5_10,top_5_10,outstanding
"7,883",2,top_45_50,ordinary,ordinary
"7,884",9,top_50_100,ordinary,ordinary
"7,885","1,709",top_5,top_5,outstanding
"7,886",18,top_5_10,top_5_10,outstanding
"7,887",1,top_20_25,ordinary,ordinary
"7,889",5,top_50_100,ordinary,ordinary
"7,898",805,top_5,top_5,outstanding
"7,901",2,top_10_15,top_10_15,outstanding
"7,902",36,top_5,top_5,outstanding
"7,904",17,top_30_35,ordinary,ordinary
"7,912",1,top_50_100,ordinary,ordinary
"7,915",7,top_10_15,top_10_15,outstanding
"7,920",5,top_20_25,ordinary,ordinary
"7,921",1,top_50_100,ordinary,ordinary
"7,929",1,top_50_100,ordinary,ordinary
"7,931",3,top_10_15,top_10_15,outstanding
"7,934",1,top_50_100,ordinary,ordinary
"7,936",1,top_35_40,ordinary,ordinary
"7,939",3,top_10_15,top_10_15,outstanding
"7,940",2,top_50_100,ordinary,ordinary
"7,942",50,top_5,top_5,outstanding
"7,943",125,top_5,top_5,outstanding
"7,944",1,top_10_15,top_10_15,outstanding
"7,947",13,top_5,top_5,outstanding
"7,953",1,top_50_100,ordinary,ordinary
"7,955",1,top_40_45,ordinary,ordinary
"7,961",5,top_10_15,top_10_15,outstanding
"7,965",1,top_40_45,ordinary,ordinary
"7,967",2,top_10_15,top_10_15,outstanding
"7,974",2,top_20_25,ordinary,ordinary
"7,977",1,top_50_100,ordinary,ordinary
"7,981",20,top_5_10,top_5_10,outstanding
"7,986",3,top_20_25,ordinary,ordinary
"7,988",2,top_15_20,ordinary,ordinary
"7,989",3,top_5_10,top_5_10,outstanding
"7,990",1,top_40_45,ordinary,ordinary
"7,993",72,top_5,top_5,outstanding
"7,994",2,top_10_15,top_10_15,outstanding
"7,995",15,top_5_10,top_5_10,outstanding
"7,996",3,top_5_10,top_5_10,outstanding
"7,998",2,top_50_100,ordinary,ordinary
"8,001",32,top_5,top_5,outstanding
"8,006",158,top_5,top_5,outstanding
"8,012",1,top_15_20,ordinary,ordinary
"8,014",54,top_5,top_5,outstanding
"8,015",9,top_5_10,top_5_10,outstanding
"8,020",26,top_15_20,ordinary,ordinary
"8,029",2,top_25_30,ordinary,ordinary
"8,031",2,top_5_10,top_5_10,outstanding
"8,033",37,top_5,top_5,outstanding
"8,041",6,top_5_10,top_5_10,outstanding
"8,042",3,top_20_25,ordinary,ordinary
"8,044",2,top_30_35,ordinary,ordinary
"8,046",104,top_5,top_5,outstanding
"8,049",7,top_50_100,ordinary,ordinary
"8,050",7,top_50_100,ordinary,ordinary
"8,054",1,top_30_35,ordinary,ordinary
"8,058",1,top_5_10,top_5_10,outstanding
"8,065",1,top_50_100,ordinary,ordinary
"8,072",14,top_5_10,top_5_10,outstanding
"8,073",3,top_50_100,ordinary,ordinary
"8,074",2,top_10_15,top_10_15,outstanding
"8,076",12,top_10_15,top_10_15,outstanding
"8,077",1,top_5_10,top_5_10,outstanding
"8,079",6,top_20_25,ordinary,ordinary
"8,081",3,top_15_20,ordinary,ordinary
"8,087",10,top_50_100,ordinary,ordinary
"8,089",13,top_5_10,top_5_10,outstanding
"8,095",1,top_25_30,ordinary,ordinary
"8,108",1,top_35_40,ordinary,ordinary
"8,113",6,top_45_50,ordinary,ordinary
"8,115",1,top_25_30,ordinary,ordinary
"8,116",7,top_15_20,ordinary,ordinary
"8,122",2,top_15_20,ordinary,ordinary
"8,124",177,top_5,top_5,outstanding
"8,126",1,top_15_20,ordinary,ordinary
"8,129",18,top_5,top_5,outstanding
"8,130",5,top_5_10,top_5_10,outstanding
"8,131",14,top_5_10,top_5_10,outstanding
"8,132",1,top_20_25,ordinary,ordinary
"8,134",1,top_15_20,ordinary,ordinary
"8,135",993,top_5,top_5,outstanding
"8,138",6,top_20_25,ordinary,ordinary
"8,141",18,top_5,top_5,outstanding
"8,145",3,top_15_20,ordinary,ordinary
"8,148",2,top_15_20,ordinary,ordinary
"8,149",14,top_5_10,top_5_10,outstanding
"8,150",1,top_50_100,ordinary,ordinary
"8,151",4,top_15_20,ordinary,ordinary
"8,159",5,top_10_15,top_10_15,outstanding
"8,162",6,top_10_15,top_10_15,outstanding
"8,163",1,top_5_10,top_5_10,outstanding
"8,167",2,top_50_100,ordinary,ordinary
"8,175",1,top_50_100,ordinary,ordinary
"8,176",82,top_5,top_5,outstanding
"8,178",1,top_10_15,top_10_15,outstanding
"8,183",2,top_50_100,ordinary,ordinary
"8,190",13,top_45_50,ordinary,ordinary
"8,192",2,top_20_25,ordinary,ordinary
"8,193",5,top_50_100,ordinary,ordinary
"8,194",2,top_45_50,ordinary,ordinary
"8,195",5,top_10_15,top_10_15,outstanding
"8,201",5,top_5_10,top_5_10,outstanding
"8,202",1,top_15_20,ordinary,ordinary
"8,206",1,top_50_100,ordinary,ordinary
"8,209",1,top_20_25,ordinary,ordinary
"8,210",4,top_10_15,top_10_15,outstanding
"8,215",2,top_40_45,ordinary,ordinary
"8,216",16,top_5,top_5,outstanding
"8,219",2,top_50_100,ordinary,ordinary
"8,229",32,top_5_10,top_5_10,outstanding
"8,230",7,top_50_100,ordinary,ordinary
"8,231",22,top_5,top_5,outstanding
"8,233",3,top_30_35,ordinary,ordinary
"8,235",3,top_35_40,ordinary,ordinary
"8,239",1,top_50_100,ordinary,ordinary
"8,241",6,top_50_100,ordinary,ordinary
"8,246",8,top_50_100,ordinary,ordinary
"8,247",1,top_10_15,top_10_15,outstanding
"8,248",1,top_50_100,ordinary,ordinary
"8,257",1,top_40_45,ordinary,ordinary
"8,258",15,top_30_35,ordinary,ordinary
"8,263",2,top_20_25,ordinary,ordinary
"8,268",1,top_25_30,ordinary,ordinary
"8,269",40,top_5,top_5,outstanding
"8,270",248,top_5,top_5,outstanding
"8,274",8,top_5,top_5,outstanding
"8,275",4,top_5_10,top_5_10,outstanding
"8,280",14,top_5_10,top_5_10,outstanding
"8,283",1,top_15_20,ordinary,ordinary
"8,284",1,top_30_35,ordinary,ordinary
"8,297",3,top_15_20,ordinary,ordinary
"8,303",9,top_10_15,top_10_15,outstanding
"8,304",4,top_5_10,top_5_10,outstanding
"8,306",1,top_30_35,ordinary,ordinary
"8,308",1,top_50_100,ordinary,ordinary
"8,309",1,top_15_20,ordinary,ordinary
"8,310",1,top_50_100,ordinary,ordinary
"8,311",1,top_5_10,top_5_10,outstanding
"8,313",42,top_5,top_5,outstanding
"8,319",6,top_50_100,ordinary,ordinary
"8,321",1,top_30_35,ordinary,ordinary
"8,326",7,top_5,top_5,outstanding
"8,336",2,top_5_10,top_5_10,outstanding
"8,337",5,top_5,top_5,outstanding
"8,341",11,top_10_15,top_10_15,outstanding
"8,345",2,top_20_25,ordinary,ordinary
"8,350",40,top_5,top_5,outstanding
"8,352",12,top_10_15,top_10_15,outstanding
"8,353",24,top_5_10,top_5_10,outstanding
"8,354",1,top_20_25,ordinary,ordinary
"8,355",1,top_5_10,top_5_10,outstanding
"8,356",1,top_20_25,ordinary,ordinary
"8,357",5,top_40_45,ordinary,ordinary
"8,361",2,top_10_15,top_10_15,outstanding
"8,362",8,top_10_15,top_10_15,outstanding
"8,364",3,top_20_25,ordinary,ordinary
"8,366",3,top_15_20,ordinary,ordinary
"8,370",4,top_25_30,ordinary,ordinary
"8,377",2,top_25_30,ordinary,ordinary
"8,379",1,top_20_25,ordinary,ordinary
"8,387",10,top_5_10,top_5_10,outstanding
"8,392",1,top_5_10,top_5_10,outstanding
"8,397",3,top_20_25,ordinary,ordinary
"8,398",13,top_5,top_5,outstanding
"8,400",1,top_50_100,ordinary,ordinary
"8,402",1,top_20_25,ordinary,ordinary
"8,404",8,top_45_50,ordinary,ordinary
"8,406",1,top_50_100,ordinary,ordinary
"8,407",34,top_5,top_5,outstanding
"8,408",29,top_5,top_5,outstanding
"8,414",5,top_25_30,ordinary,ordinary
"8,419",1,top_50_100,ordinary,ordinary
"8,422",2,top_30_35,ordinary,ordinary
"8,423",210,top_5,top_5,outstanding
"8,425",1,top_30_35,ordinary,ordinary
"8,431",1,top_25_30,ordinary,ordinary
"8,433",5,top_20_25,ordinary,ordinary
"8,437",10,top_10_15,top_10_15,outstanding
"8,439",2,top_20_25,ordinary,ordinary
"8,440",10,top_50_100,ordinary,ordinary
"8,441",1,top_20_25,ordinary,ordinary
"8,452",3,top_50_100,ordinary,ordinary
"8,455",1,top_20_25,ordinary,ordinary
"8,458",6,top_25_30,ordinary,ordinary
"8,468",3,top_30_35,ordinary,ordinary
"8,469",1,top_40_45,ordinary,ordinary
"8,470",2,top_50_100,ordinary,ordinary
"8,477",2,top_50_100,ordinary,ordinary
"8,478",40,top_5,top_5,outstanding
"8,479",4,top_50_100,ordinary,ordinary
"8,480",12,top_20_25,ordinary,ordinary
"8,482",1,top_50_100,ordinary,ordinary
"8,483",4,top_20_25,ordinary,ordinary
"8,490",3,top_10_15,top_10_15,outstanding
"8,493",1,top_10_15,top_10_15,outstanding
"8,495",1,top_40_45,ordinary,ordinary
