"id_user","count_we_usage","category","class","class2"
"15,935",12,top_5,top_5,outstanding
"15,936",1,top_15_20,ordinary,ordinary
"15,938",5,top_50_100,ordinary,ordinary
"15,940",102,top_5,top_5,outstanding
"15,946",1,top_30_35,ordinary,ordinary
"15,947",4,top_25_30,ordinary,ordinary
"15,964",8,top_5,top_5,outstanding
"15,970",1,top_35_40,ordinary,ordinary
"15,977",4,top_15_20,ordinary,ordinary
"15,982",3,top_15_20,ordinary,ordinary
"15,984",5,top_35_40,ordinary,ordinary
"15,995",3,top_15_20,ordinary,ordinary
"15,999",3,top_5,top_5,outstanding
"16,006",1,top_45_50,ordinary,ordinary
"16,013",1,top_50_100,ordinary,ordinary
"16,018",1,top_50_100,ordinary,ordinary
"16,022",1,top_10_15,top_10_15,outstanding
"16,031",10,top_10_15,top_10_15,outstanding
"16,041",1,top_45_50,ordinary,ordinary
"16,045",1,top_20_25,ordinary,ordinary
"16,049",40,top_5,top_5,outstanding
"16,054",5,top_50_100,ordinary,ordinary
"16,067",2,top_50_100,ordinary,ordinary
"16,076",63,top_5,top_5,outstanding
"16,083",2,top_50_100,ordinary,ordinary
"16,086",12,top_20_25,ordinary,ordinary
"16,118",2,top_20_25,ordinary,ordinary
"16,138",1,top_40_45,ordinary,ordinary
"16,139",23,top_5_10,top_5_10,outstanding
"16,143",2,top_25_30,ordinary,ordinary
"16,144",1,top_50_100,ordinary,ordinary
"16,146",2,top_30_35,ordinary,ordinary
"16,152",1,top_10_15,top_10_15,outstanding
"16,154",6,top_5_10,top_5_10,outstanding
"16,157",1,top_50_100,ordinary,ordinary
"16,173",6,top_50_100,ordinary,ordinary
"16,180",2,top_50_100,ordinary,ordinary
"16,181",5,top_5_10,top_5_10,outstanding
"16,185",1,top_35_40,ordinary,ordinary
"16,186",1,top_50_100,ordinary,ordinary
"16,189",4,top_45_50,ordinary,ordinary
"16,195",1,top_10_15,top_10_15,outstanding
"16,196",5,top_10_15,top_10_15,outstanding
"16,202",2,top_10_15,top_10_15,outstanding
"16,208",3,top_20_25,ordinary,ordinary
"16,215",10,top_50_100,ordinary,ordinary
"16,217",1,top_30_35,ordinary,ordinary
"16,227",421,top_5,top_5,outstanding
"16,233",12,top_50_100,ordinary,ordinary
"16,242",6,top_5,top_5,outstanding
"16,248",1,top_15_20,ordinary,ordinary
"16,267",6,top_10_15,top_10_15,outstanding
"16,274",5,top_50_100,ordinary,ordinary
"16,280",1,top_30_35,ordinary,ordinary
"16,289",1,top_15_20,ordinary,ordinary
"16,291",4,top_5_10,top_5_10,outstanding
"16,303",2,top_50_100,ordinary,ordinary
"16,311",1,top_50_100,ordinary,ordinary
"16,315",1,top_50_100,ordinary,ordinary
"16,331",5,top_50_100,ordinary,ordinary
"16,335",2,top_50_100,ordinary,ordinary
"16,336",4,top_5_10,top_5_10,outstanding
"16,367",2,top_50_100,ordinary,ordinary
"16,368",5,top_10_15,top_10_15,outstanding
"16,374",4,top_50_100,ordinary,ordinary
"16,378",3,top_25_30,ordinary,ordinary
"16,382",3,top_20_25,ordinary,ordinary
"16,388",1,top_50_100,ordinary,ordinary
"16,394",132,top_5,top_5,outstanding
"16,399",1,top_50_100,ordinary,ordinary
"16,401",3,top_50_100,ordinary,ordinary
"16,408",1,top_5_10,top_5_10,outstanding
"16,410",1,top_35_40,ordinary,ordinary
"16,422",14,top_5_10,top_5_10,outstanding
"16,435",1,top_50_100,ordinary,ordinary
"16,437",2,top_10_15,top_10_15,outstanding
"16,440",12,top_5_10,top_5_10,outstanding
"16,446",6,top_40_45,ordinary,ordinary
"16,447",1,top_20_25,ordinary,ordinary
"16,465",4,top_50_100,ordinary,ordinary
"16,476",1,top_50_100,ordinary,ordinary
"16,480",1,top_50_100,ordinary,ordinary
"16,490",2,top_50_100,ordinary,ordinary
"16,491",2,top_50_100,ordinary,ordinary
"16,492",7,top_5_10,top_5_10,outstanding
"16,501",6,top_5_10,top_5_10,outstanding
"16,510",2,top_10_15,top_10_15,outstanding
"16,522",10,top_15_20,ordinary,ordinary
"16,536",11,top_5_10,top_5_10,outstanding
"16,546",1,top_40_45,ordinary,ordinary
"16,556",3,top_15_20,ordinary,ordinary
"16,557",2,top_30_35,ordinary,ordinary
"16,574",2,top_35_40,ordinary,ordinary
"16,580",1,top_40_45,ordinary,ordinary
"16,581",4,top_45_50,ordinary,ordinary
"16,582",6,top_25_30,ordinary,ordinary
"16,583",12,top_5_10,top_5_10,outstanding
"16,588",1,top_5_10,top_5_10,outstanding
"16,591",1,top_40_45,ordinary,ordinary
"16,594",1,top_50_100,ordinary,ordinary
"16,598",1,top_50_100,ordinary,ordinary
"16,606",1,top_45_50,ordinary,ordinary
"16,624",1,top_45_50,ordinary,ordinary
"16,628",5,top_30_35,ordinary,ordinary
"16,643",2,top_20_25,ordinary,ordinary
"16,655",3,top_5_10,top_5_10,outstanding
"16,661",1,top_10_15,top_10_15,outstanding
"16,676",4,top_5,top_5,outstanding
"16,683",17,top_5_10,top_5_10,outstanding
"16,688",2,top_25_30,ordinary,ordinary
"16,697",1,top_35_40,ordinary,ordinary
"16,707",1,top_50_100,ordinary,ordinary
"16,711",1,top_50_100,ordinary,ordinary
"16,718",2,top_50_100,ordinary,ordinary
"16,719",1,top_5_10,top_5_10,outstanding
"16,733",1,top_50_100,ordinary,ordinary
"16,752",1,top_25_30,ordinary,ordinary
"16,758",1,top_50_100,ordinary,ordinary
"16,763",1,top_35_40,ordinary,ordinary
"16,768",2,top_50_100,ordinary,ordinary
"16,785",8,top_15_20,ordinary,ordinary
"16,796",14,top_10_15,top_10_15,outstanding
"16,799",2,top_50_100,ordinary,ordinary
"16,806",1,top_5,top_5,outstanding
"16,812",2,top_50_100,ordinary,ordinary
"16,814",5,top_50_100,ordinary,ordinary
"16,819",16,top_30_35,ordinary,ordinary
"16,826",13,top_5_10,top_5_10,outstanding
"16,827",4,top_5,top_5,outstanding
"16,831",2,top_50_100,ordinary,ordinary
"16,834",22,top_15_20,ordinary,ordinary
"16,856",3,top_50_100,ordinary,ordinary
"16,857",2,top_50_100,ordinary,ordinary
"16,862",9,top_10_15,top_10_15,outstanding
"16,866",6,top_5_10,top_5_10,outstanding
"16,870",4,top_25_30,ordinary,ordinary
"16,873",1,top_20_25,ordinary,ordinary
"16,874",2,top_50_100,ordinary,ordinary
"16,875",1,top_50_100,ordinary,ordinary
"16,877",4,top_20_25,ordinary,ordinary
"16,881",2,top_15_20,ordinary,ordinary
"16,882",1,top_50_100,ordinary,ordinary
"16,893",4,top_50_100,ordinary,ordinary
"16,895",11,top_50_100,ordinary,ordinary
"16,897",2,top_50_100,ordinary,ordinary
"16,902",1,top_50_100,ordinary,ordinary
"16,904",43,top_10_15,top_10_15,outstanding
"16,910",2,top_30_35,ordinary,ordinary
"16,928",2,top_50_100,ordinary,ordinary
"16,935",2,top_50_100,ordinary,ordinary
"16,936",1,top_10_15,top_10_15,outstanding
"16,953",1,top_25_30,ordinary,ordinary
"16,957",2,top_50_100,ordinary,ordinary
"16,959",1,top_50_100,ordinary,ordinary
"16,967",43,top_5,top_5,outstanding
"16,977",1,top_20_25,ordinary,ordinary
"16,979",5,top_10_15,top_10_15,outstanding
"16,984",1,top_35_40,ordinary,ordinary
"16,986",3,top_20_25,ordinary,ordinary
"16,995",1,top_50_100,ordinary,ordinary
"16,999",5,top_25_30,ordinary,ordinary
"17,002",2,top_50_100,ordinary,ordinary
"17,008",1,top_35_40,ordinary,ordinary
"17,034",8,top_50_100,ordinary,ordinary
"17,035",14,top_5_10,top_5_10,outstanding
"17,052",1,top_15_20,ordinary,ordinary
"17,062",2,top_45_50,ordinary,ordinary
"17,068",1,top_45_50,ordinary,ordinary
"17,074",2,top_50_100,ordinary,ordinary
"17,078",6,top_10_15,top_10_15,outstanding
"17,082",1,top_50_100,ordinary,ordinary
"17,083",7,top_50_100,ordinary,ordinary
"17,088",1,top_50_100,ordinary,ordinary
"17,102",5,top_50_100,ordinary,ordinary
"17,105",4,top_10_15,top_10_15,outstanding
"17,107",1,top_5,top_5,outstanding
"17,113",2,top_15_20,ordinary,ordinary
"17,115",3,top_35_40,ordinary,ordinary
"17,136",1,top_35_40,ordinary,ordinary
"17,137",2,top_5_10,top_5_10,outstanding
"17,153",4,top_20_25,ordinary,ordinary
"17,154",31,top_5,top_5,outstanding
"17,160",5,top_10_15,top_10_15,outstanding
"17,172",1,top_10_15,top_10_15,outstanding
"17,188",4,top_5_10,top_5_10,outstanding
"17,189",14,top_5,top_5,outstanding
"17,194",18,top_5_10,top_5_10,outstanding
"17,203",1,top_15_20,ordinary,ordinary
"17,209",1,top_15_20,ordinary,ordinary
"17,211",1,top_50_100,ordinary,ordinary
"17,215",4,top_50_100,ordinary,ordinary
"17,222",2,top_20_25,ordinary,ordinary
"17,230",31,top_5_10,top_5_10,outstanding
"17,232",1,top_50_100,ordinary,ordinary
"17,237",1,top_15_20,ordinary,ordinary
"17,243",1,top_25_30,ordinary,ordinary
"17,246",1,top_50_100,ordinary,ordinary
"17,252",1,top_50_100,ordinary,ordinary
"17,263",1,top_50_100,ordinary,ordinary
"17,273",2,top_45_50,ordinary,ordinary
"17,282",1,top_50_100,ordinary,ordinary
"17,292",1,top_50_100,ordinary,ordinary
"17,296",2,top_25_30,ordinary,ordinary
"17,298",2,top_35_40,ordinary,ordinary
"17,301",1,top_50_100,ordinary,ordinary
"17,311",1,top_50_100,ordinary,ordinary
"17,320",17,top_5,top_5,outstanding
"17,324",4,top_20_25,ordinary,ordinary
"17,334",2,top_30_35,ordinary,ordinary
"17,335",1,top_45_50,ordinary,ordinary
"17,338",6,top_30_35,ordinary,ordinary
"17,339",248,top_5,top_5,outstanding
"17,346",6,top_50_100,ordinary,ordinary
"17,353",3,top_5_10,top_5_10,outstanding
"17,359",5,top_50_100,ordinary,ordinary
"17,361",6,top_5_10,top_5_10,outstanding
"17,362",3,top_50_100,ordinary,ordinary
"17,367",2,top_50_100,ordinary,ordinary
"17,375",1,top_50_100,ordinary,ordinary
"17,383",3,top_15_20,ordinary,ordinary
"17,384",2,top_50_100,ordinary,ordinary
"17,385",2,top_5_10,top_5_10,outstanding
"17,388",3,top_50_100,ordinary,ordinary
"17,391",2,top_35_40,ordinary,ordinary
"17,397",2,top_50_100,ordinary,ordinary
"17,406",2,top_50_100,ordinary,ordinary
"17,414",16,top_5,top_5,outstanding
"17,435",1,top_50_100,ordinary,ordinary
"17,453",1,top_50_100,ordinary,ordinary
"17,462",5,top_50_100,ordinary,ordinary
"17,463",5,top_20_25,ordinary,ordinary
"17,468",1,top_50_100,ordinary,ordinary
"17,470",1,top_50_100,ordinary,ordinary
"17,472",56,top_5,top_5,outstanding
"17,478",3,top_35_40,ordinary,ordinary
"17,492",4,top_20_25,ordinary,ordinary
"17,493",3,top_5_10,top_5_10,outstanding
"17,495",7,top_50_100,ordinary,ordinary
"17,496",2,top_15_20,ordinary,ordinary
"17,507",2,top_50_100,ordinary,ordinary
"17,517",1,top_50_100,ordinary,ordinary
"17,521",1,top_50_100,ordinary,ordinary
"17,522",1,top_50_100,ordinary,ordinary
"17,523",1,top_50_100,ordinary,ordinary
"17,526",6,top_35_40,ordinary,ordinary
"17,529",3,top_5_10,top_5_10,outstanding
"17,534",1,top_50_100,ordinary,ordinary
"17,543",1,top_50_100,ordinary,ordinary
"17,556",1,top_50_100,ordinary,ordinary
"17,557",7,top_50_100,ordinary,ordinary
"17,581",3,top_50_100,ordinary,ordinary
"17,588",8,top_45_50,ordinary,ordinary
"17,590",11,top_5,top_5,outstanding
"17,605",1,top_50_100,ordinary,ordinary
"17,609",1,top_50_100,ordinary,ordinary
"17,612",3,top_40_45,ordinary,ordinary
"17,620",7,top_5,top_5,outstanding
"17,621",11,top_25_30,ordinary,ordinary
"17,629",1,top_50_100,ordinary,ordinary
"17,634",2,top_5_10,top_5_10,outstanding
"17,640",89,top_5,top_5,outstanding
"17,641",2,top_50_100,ordinary,ordinary
"17,642",1,top_50_100,ordinary,ordinary
"17,646",1,top_40_45,ordinary,ordinary
"17,652",31,top_5,top_5,outstanding
"17,664",10,top_5,top_5,outstanding
"17,671",10,top_45_50,ordinary,ordinary
"17,677",6,top_50_100,ordinary,ordinary
"17,688",2,top_50_100,ordinary,ordinary
"17,695",1,top_25_30,ordinary,ordinary
"17,701",1,top_50_100,ordinary,ordinary
"17,705",1,top_50_100,ordinary,ordinary
"17,717",11,top_25_30,ordinary,ordinary
"17,732",11,top_5,top_5,outstanding
"17,741",1,top_45_50,ordinary,ordinary
"17,758",80,top_5,top_5,outstanding
"17,762",5,top_15_20,ordinary,ordinary
"17,766",3,top_20_25,ordinary,ordinary
"17,767",9,top_5_10,top_5_10,outstanding
"17,768",1,top_50_100,ordinary,ordinary
"17,769",4,top_50_100,ordinary,ordinary
"17,779",16,top_5_10,top_5_10,outstanding
"17,786",4,top_50_100,ordinary,ordinary
"17,787",10,top_5_10,top_5_10,outstanding
"17,816",3,top_25_30,ordinary,ordinary
"17,818",2,top_30_35,ordinary,ordinary
"17,831",2,top_15_20,ordinary,ordinary
"17,833",23,top_45_50,ordinary,ordinary
"17,836",3,top_50_100,ordinary,ordinary
"17,840",5,top_25_30,ordinary,ordinary
"17,850",16,top_45_50,ordinary,ordinary
"17,858",3,top_35_40,ordinary,ordinary
"17,863",12,top_15_20,ordinary,ordinary
"17,869",5,top_50_100,ordinary,ordinary
"17,875",9,top_5,top_5,outstanding
"17,877",11,top_50_100,ordinary,ordinary
"17,883",1,top_50_100,ordinary,ordinary
"17,896",17,top_5,top_5,outstanding
"17,897",1,top_50_100,ordinary,ordinary
"17,898",1,top_30_35,ordinary,ordinary
"17,917",2,top_50_100,ordinary,ordinary
"17,920",2,top_35_40,ordinary,ordinary
"17,922",4,top_15_20,ordinary,ordinary
"17,932",7,top_5_10,top_5_10,outstanding
"17,933",2,top_50_100,ordinary,ordinary
"17,934",2,top_15_20,ordinary,ordinary
"17,944",1,top_50_100,ordinary,ordinary
"17,947",2,top_20_25,ordinary,ordinary
"17,949",1,top_30_35,ordinary,ordinary
"17,966",5,top_20_25,ordinary,ordinary
"17,967",1,top_30_35,ordinary,ordinary
"17,983",2,top_50_100,ordinary,ordinary
"17,984",6,top_50_100,ordinary,ordinary
"18,000",1,top_50_100,ordinary,ordinary
"18,005",1,top_5_10,top_5_10,outstanding
"18,008",36,top_5,top_5,outstanding
"18,019",5,top_35_40,ordinary,ordinary
"18,040",5,top_15_20,ordinary,ordinary
"18,048",3,top_20_25,ordinary,ordinary
"18,062",11,top_15_20,ordinary,ordinary
"18,063",1,top_50_100,ordinary,ordinary
"18,068",2,top_50_100,ordinary,ordinary
"18,079",1,top_25_30,ordinary,ordinary
"18,080",2,top_50_100,ordinary,ordinary
"18,081",3,top_45_50,ordinary,ordinary
"18,086",1,top_15_20,ordinary,ordinary
"18,096",1,top_50_100,ordinary,ordinary
"18,109",2,top_5_10,top_5_10,outstanding
"18,123",1,top_50_100,ordinary,ordinary
"18,125",2,top_15_20,ordinary,ordinary
"18,130",2,top_50_100,ordinary,ordinary
"18,131",1,top_50_100,ordinary,ordinary
"18,133",4,top_50_100,ordinary,ordinary
"18,137",1,top_10_15,top_10_15,outstanding
"18,143",1,top_50_100,ordinary,ordinary
"18,148",1,top_50_100,ordinary,ordinary
"18,160",2,top_25_30,ordinary,ordinary
"18,173",1,top_30_35,ordinary,ordinary
"18,194",7,top_30_35,ordinary,ordinary
"18,205",1,top_30_35,ordinary,ordinary
"18,206",6,top_50_100,ordinary,ordinary
"18,209",2,top_50_100,ordinary,ordinary
"18,225",1,top_50_100,ordinary,ordinary
"18,237",3,top_15_20,ordinary,ordinary
"18,241",4,top_50_100,ordinary,ordinary
"18,243",8,top_50_100,ordinary,ordinary
"18,248",6,top_50_100,ordinary,ordinary
"18,251",4,top_35_40,ordinary,ordinary
"18,255",1,top_35_40,ordinary,ordinary
"18,262",1,top_45_50,ordinary,ordinary
"18,277",3,top_20_25,ordinary,ordinary
"18,288",1,top_10_15,top_10_15,outstanding
"18,289",1,top_45_50,ordinary,ordinary
"18,293",1,top_5,top_5,outstanding
"18,298",9,top_15_20,ordinary,ordinary
"18,313",2,top_50_100,ordinary,ordinary
"18,314",1,top_50_100,ordinary,ordinary
"18,325",11,top_25_30,ordinary,ordinary
"18,336",77,top_5,top_5,outstanding
"18,351",3,top_25_30,ordinary,ordinary
"18,365",1,top_30_35,ordinary,ordinary
"18,368",5,top_15_20,ordinary,ordinary
"18,369",6,top_20_25,ordinary,ordinary
"18,374",4,top_5,top_5,outstanding
"18,375",1,top_50_100,ordinary,ordinary
"18,400",1,top_25_30,ordinary,ordinary
"18,408",1,top_50_100,ordinary,ordinary
"18,417",2,top_15_20,ordinary,ordinary
"18,422",18,top_5,top_5,outstanding
"18,437",1,top_50_100,ordinary,ordinary
"18,449",4,top_50_100,ordinary,ordinary
"18,451",4,top_10_15,top_10_15,outstanding
"18,454",7,top_5_10,top_5_10,outstanding
"18,458",2,top_50_100,ordinary,ordinary
"18,459",3,top_15_20,ordinary,ordinary
"18,464",1,top_20_25,ordinary,ordinary
"18,477",6,top_5_10,top_5_10,outstanding
"18,484",2,top_50_100,ordinary,ordinary
"18,498",1,top_50_100,ordinary,ordinary
"18,527",6,top_25_30,ordinary,ordinary
"18,531",4,top_10_15,top_10_15,outstanding
"18,541",2,top_15_20,ordinary,ordinary
"18,545",3,top_50_100,ordinary,ordinary
"18,548",1,top_50_100,ordinary,ordinary
"18,552",5,top_50_100,ordinary,ordinary
"18,553",2,top_50_100,ordinary,ordinary
"18,566",66,top_5,top_5,outstanding
"18,568",1,top_50_100,ordinary,ordinary
"18,569",1,top_15_20,ordinary,ordinary
"18,589",5,top_45_50,ordinary,ordinary
"18,608",12,top_10_15,top_10_15,outstanding
"18,641",2,top_50_100,ordinary,ordinary
"18,643",2,top_5,top_5,outstanding
"18,644",2,top_50_100,ordinary,ordinary
"18,676",6,top_20_25,ordinary,ordinary
"18,714",2,top_25_30,ordinary,ordinary
"18,718",1,top_50_100,ordinary,ordinary
"18,726",4,top_5,top_5,outstanding
"18,727",1,top_35_40,ordinary,ordinary
"18,729",1,top_45_50,ordinary,ordinary
"18,738",1,top_35_40,ordinary,ordinary
"18,740",4,top_10_15,top_10_15,outstanding
"18,751",2,top_30_35,ordinary,ordinary
"18,757",1,top_5_10,top_5_10,outstanding
"18,768",3,top_50_100,ordinary,ordinary
"18,786",1,top_50_100,ordinary,ordinary
"18,787",1,top_50_100,ordinary,ordinary
"18,797",16,top_50_100,ordinary,ordinary
"18,799",1,top_25_30,ordinary,ordinary
"18,835",4,top_15_20,ordinary,ordinary
"18,842",2,top_25_30,ordinary,ordinary
"18,845",2,top_25_30,ordinary,ordinary
"18,848",3,top_50_100,ordinary,ordinary
"18,858",2,top_25_30,ordinary,ordinary
"18,860",1,top_35_40,ordinary,ordinary
"18,865",1,top_50_100,ordinary,ordinary
"18,871",2,top_5,top_5,outstanding
"18,877",2,top_25_30,ordinary,ordinary
"18,878",2,top_5_10,top_5_10,outstanding
"18,879",11,top_20_25,ordinary,ordinary
"18,883",4,top_15_20,ordinary,ordinary
"18,897",1,top_50_100,ordinary,ordinary
"18,898",14,top_5,top_5,outstanding
"18,902",2,top_50_100,ordinary,ordinary
"18,929",3,top_50_100,ordinary,ordinary
"18,937",5,top_5_10,top_5_10,outstanding
"18,938",2,top_5_10,top_5_10,outstanding
"18,943",1,top_10_15,top_10_15,outstanding
"18,948",1,top_50_100,ordinary,ordinary
"18,957",1,top_50_100,ordinary,ordinary
"18,979",16,top_10_15,top_10_15,outstanding
"18,987",1,top_45_50,ordinary,ordinary
"19,000",2,top_50_100,ordinary,ordinary
"19,017",4,top_50_100,ordinary,ordinary
"19,048",2,top_20_25,ordinary,ordinary
"19,050",4,top_25_30,ordinary,ordinary
"19,060",4,top_20_25,ordinary,ordinary
"19,061",5,top_50_100,ordinary,ordinary
"19,078",1,top_20_25,ordinary,ordinary
"19,113",2,top_50_100,ordinary,ordinary
"19,133",3,top_50_100,ordinary,ordinary
"19,140",3,top_20_25,ordinary,ordinary
"19,141",2,top_50_100,ordinary,ordinary
"19,147",3,top_50_100,ordinary,ordinary
"19,158",33,top_5,top_5,outstanding
"19,164",3,top_35_40,ordinary,ordinary
"19,184",5,top_50_100,ordinary,ordinary
"19,196",12,top_5_10,top_5_10,outstanding
"19,200",1,top_50_100,ordinary,ordinary
"19,216",5,top_15_20,ordinary,ordinary
"19,230",1,top_50_100,ordinary,ordinary
"19,248",1,top_25_30,ordinary,ordinary
"19,251",2,top_30_35,ordinary,ordinary
"19,257",3,top_5_10,top_5_10,outstanding
"19,260",6,top_5_10,top_5_10,outstanding
"19,279",6,top_50_100,ordinary,ordinary
"19,280",2,top_20_25,ordinary,ordinary
"19,283",1,top_50_100,ordinary,ordinary
"19,292",2,top_25_30,ordinary,ordinary
"19,293",1,top_5_10,top_5_10,outstanding
"19,299",6,top_10_15,top_10_15,outstanding
"19,301",1,top_45_50,ordinary,ordinary
"19,317",8,top_5,top_5,outstanding
"19,322",2,top_15_20,ordinary,ordinary
"19,324",2,top_30_35,ordinary,ordinary
"19,326",1,top_15_20,ordinary,ordinary
"19,340",23,top_50_100,ordinary,ordinary
"19,343",4,top_50_100,ordinary,ordinary
"19,345",16,top_50_100,ordinary,ordinary
"19,348",3,top_25_30,ordinary,ordinary
"19,349",3,top_5_10,top_5_10,outstanding
"19,360",1,top_5_10,top_5_10,outstanding
"19,373",1,top_45_50,ordinary,ordinary
"19,383",3,top_50_100,ordinary,ordinary
"19,392",1,top_10_15,top_10_15,outstanding
"19,397",3,top_50_100,ordinary,ordinary
"19,405",1,top_25_30,ordinary,ordinary
"19,422",2,top_10_15,top_10_15,outstanding
"19,484",38,top_5,top_5,outstanding
"19,488",5,top_35_40,ordinary,ordinary
"19,496",1,top_50_100,ordinary,ordinary
"19,499",1,top_50_100,ordinary,ordinary
"19,500",155,top_5,top_5,outstanding
"19,520",3,top_10_15,top_10_15,outstanding
"19,530",6,top_30_35,ordinary,ordinary
"19,534",2,top_50_100,ordinary,ordinary
"19,543",5,top_25_30,ordinary,ordinary
"19,553",3,top_35_40,ordinary,ordinary
"19,559",3,top_10_15,top_10_15,outstanding
"19,570",9,top_50_100,ordinary,ordinary
"19,595",2,top_50_100,ordinary,ordinary
"19,600",1,top_50_100,ordinary,ordinary
"19,619",2,top_50_100,ordinary,ordinary
"19,625",1,top_20_25,ordinary,ordinary
"19,626",1,top_50_100,ordinary,ordinary
"19,628",5,top_50_100,ordinary,ordinary
"19,635",3,top_15_20,ordinary,ordinary
"19,645",2,top_50_100,ordinary,ordinary
"19,656",1,top_50_100,ordinary,ordinary
"19,672",2,top_50_100,ordinary,ordinary
"19,683",1,top_45_50,ordinary,ordinary
"19,686",1,top_50_100,ordinary,ordinary
"19,710",2,top_15_20,ordinary,ordinary
"19,711",2,top_30_35,ordinary,ordinary
"19,718",2,top_50_100,ordinary,ordinary
"19,724",9,top_5,top_5,outstanding
"19,731",1,top_5,top_5,outstanding
"19,735",1,top_50_100,ordinary,ordinary
"19,736",1,top_35_40,ordinary,ordinary
"19,747",1,top_50_100,ordinary,ordinary
"19,754",11,top_5,top_5,outstanding
"19,758",3,top_15_20,ordinary,ordinary
"19,773",2,top_5,top_5,outstanding
"19,790",5,top_45_50,ordinary,ordinary
"19,793",1,top_50_100,ordinary,ordinary
"19,795",2,top_5_10,top_5_10,outstanding
"19,806",2,top_20_25,ordinary,ordinary
"19,816",3,top_45_50,ordinary,ordinary
"19,821",1,top_35_40,ordinary,ordinary
"19,823",1,top_50_100,ordinary,ordinary
"19,835",3,top_50_100,ordinary,ordinary
"19,839",1,top_45_50,ordinary,ordinary
"19,840",1,top_45_50,ordinary,ordinary
"19,845",11,top_50_100,ordinary,ordinary
"19,848",1,top_50_100,ordinary,ordinary
"19,853",2,top_50_100,ordinary,ordinary
"19,859",19,top_50_100,ordinary,ordinary
"19,865",6,top_20_25,ordinary,ordinary
"19,871",5,top_35_40,ordinary,ordinary
"19,872",3,top_50_100,ordinary,ordinary
"19,894",13,top_5_10,top_5_10,outstanding
"19,896",1,top_50_100,ordinary,ordinary
"19,898",1,top_50_100,ordinary,ordinary
"19,907",3,top_5_10,top_5_10,outstanding
"19,912",20,top_5,top_5,outstanding
"19,913",3,top_20_25,ordinary,ordinary
"19,916",4,top_50_100,ordinary,ordinary
"19,921",1,top_50_100,ordinary,ordinary
"19,938",5,top_50_100,ordinary,ordinary
"19,961",6,top_50_100,ordinary,ordinary
"19,963",1,top_30_35,ordinary,ordinary
"19,969",2,top_5_10,top_5_10,outstanding
"19,972",1,top_50_100,ordinary,ordinary
"19,975",1,top_50_100,ordinary,ordinary
"19,976",2,top_10_15,top_10_15,outstanding
"19,983",2,top_10_15,top_10_15,outstanding
"20,012",1,top_50_100,ordinary,ordinary
"20,013",4,top_50_100,ordinary,ordinary
"20,022",1,top_50_100,ordinary,ordinary
"20,042",5,top_10_15,top_10_15,outstanding
"20,046",1,top_50_100,ordinary,ordinary
"20,056",4,top_50_100,ordinary,ordinary
"20,058",2,top_50_100,ordinary,ordinary
"20,074",2,top_5,top_5,outstanding
"20,077",1,top_50_100,ordinary,ordinary
"20,081",11,top_5,top_5,outstanding
"20,088",75,top_5,top_5,outstanding
"20,096",2,top_50_100,ordinary,ordinary
"20,099",1,top_5_10,top_5_10,outstanding
"20,103",1,top_40_45,ordinary,ordinary
"20,107",1,top_30_35,ordinary,ordinary
"20,121",2,top_50_100,ordinary,ordinary
"20,122",4,top_50_100,ordinary,ordinary
"20,125",1,top_50_100,ordinary,ordinary
"20,136",49,top_5,top_5,outstanding
"20,140",4,top_5_10,top_5_10,outstanding
"20,186",1,top_50_100,ordinary,ordinary
"20,211",2,top_50_100,ordinary,ordinary
"20,212",3,top_25_30,ordinary,ordinary
"20,213",9,top_50_100,ordinary,ordinary
"20,228",4,top_50_100,ordinary,ordinary
"20,237",22,top_10_15,top_10_15,outstanding
"20,270",1,top_40_45,ordinary,ordinary
"20,273",1,top_50_100,ordinary,ordinary
"20,284",1,top_5,top_5,outstanding
"20,308",1,top_50_100,ordinary,ordinary
"20,313",4,top_35_40,ordinary,ordinary
"20,316",6,top_20_25,ordinary,ordinary
"20,317",1,top_50_100,ordinary,ordinary
"20,319",1,top_15_20,ordinary,ordinary
"20,331",1,top_50_100,ordinary,ordinary
"20,335",7,top_5_10,top_5_10,outstanding
"20,337",1,top_25_30,ordinary,ordinary
"20,346",2,top_50_100,ordinary,ordinary
"20,349",6,top_5_10,top_5_10,outstanding
"20,357",1,top_35_40,ordinary,ordinary
"20,365",1,top_40_45,ordinary,ordinary
"20,372",1,top_50_100,ordinary,ordinary
"20,382",1,top_50_100,ordinary,ordinary
"20,383",4,top_50_100,ordinary,ordinary
"20,389",1,top_10_15,top_10_15,outstanding
"20,391",3,top_50_100,ordinary,ordinary
"20,404",1,top_40_45,ordinary,ordinary
"20,418",5,top_15_20,ordinary,ordinary
"20,445",5,top_40_45,ordinary,ordinary
"20,454",1,top_50_100,ordinary,ordinary
"20,456",4,top_35_40,ordinary,ordinary
"20,480",1,top_20_25,ordinary,ordinary
"20,495",1,top_50_100,ordinary,ordinary
"20,496",2,top_35_40,ordinary,ordinary
"20,503",1,top_50_100,ordinary,ordinary
"20,506",7,top_15_20,ordinary,ordinary
"20,514",8,top_10_15,top_10_15,outstanding
"20,526",1,top_50_100,ordinary,ordinary
"20,529",2,top_50_100,ordinary,ordinary
"20,531",1,top_50_100,ordinary,ordinary
"20,537",1,top_40_45,ordinary,ordinary
"20,549",1,top_50_100,ordinary,ordinary
"20,564",1,top_20_25,ordinary,ordinary
"20,587",109,top_5,top_5,outstanding
