"id_user","count_they_usage","category","class","class2"
"28,793",5,top_50_100,ordinary,ordinary
"28,795",58,top_5,top_5,outstanding
"28,798",6,top_5_10,top_5_10,outstanding
"28,799",9,top_5,top_5,outstanding
"28,800",4,top_5,top_5,outstanding
"28,802",76,top_5,top_5,outstanding
"28,804",1,top_5,top_5,outstanding
"28,806",3,top_10_15,top_10_15,outstanding
"28,809",5,top_5,top_5,outstanding
"28,810",124,top_5,top_5,outstanding
"28,811",3,top_5,top_5,outstanding
"28,812",2,top_15_20,ordinary,ordinary
"28,813",17,top_5,top_5,outstanding
"28,817",1,top_30_35,ordinary,ordinary
"28,818",143,top_5,top_5,outstanding
"28,820",71,top_5,top_5,outstanding
"28,823",1,top_5,top_5,outstanding
"28,827",48,top_5,top_5,outstanding
"28,830",1,top_5_10,top_5_10,outstanding
"28,831",5,top_5,top_5,outstanding
"28,835",6,top_5,top_5,outstanding
"28,838",1,top_5,top_5,outstanding
"28,841",3,top_5,top_5,outstanding
"28,842",2,top_10_15,top_10_15,outstanding
"28,845",8,top_5,top_5,outstanding
"28,848",1,top_10_15,top_10_15,outstanding
"28,849",4,top_5,top_5,outstanding
"28,852",27,top_5,top_5,outstanding
"28,855",4,top_15_20,ordinary,ordinary
"28,861",67,top_5,top_5,outstanding
"28,862",2,top_5,top_5,outstanding
"28,866",17,top_5,top_5,outstanding
"28,869",358,top_5,top_5,outstanding
"28,871",66,top_5,top_5,outstanding
"28,872",74,top_5,top_5,outstanding
"28,878",1,top_5,top_5,outstanding
"28,879",4,top_5,top_5,outstanding
"28,880",1,top_5_10,top_5_10,outstanding
"28,882",2,top_10_15,top_10_15,outstanding
"28,884",8,top_5,top_5,outstanding
"28,889",6,top_5,top_5,outstanding
"28,891",1,top_10_15,top_10_15,outstanding
"28,892",13,top_5,top_5,outstanding
"28,893",2,top_10_15,top_10_15,outstanding
"28,894",16,top_5,top_5,outstanding
"28,898",2,top_5_10,top_5_10,outstanding
"28,901",29,top_5,top_5,outstanding
"28,905",5,top_5,top_5,outstanding
"28,908",25,top_5,top_5,outstanding
"28,911",11,top_5,top_5,outstanding
"28,915",1,top_5_10,top_5_10,outstanding
"28,917",1,top_20_25,ordinary,ordinary
"28,920",46,top_5,top_5,outstanding
"28,923",1,top_5_10,top_5_10,outstanding
"28,924",58,top_5,top_5,outstanding
"28,926",10,top_5,top_5,outstanding
"28,931",13,top_5,top_5,outstanding
"28,932",5,top_5,top_5,outstanding
"28,935",21,top_5,top_5,outstanding
"28,939",2,top_10_15,top_10_15,outstanding
"28,946",46,top_5,top_5,outstanding
"28,951",6,top_5,top_5,outstanding
"28,953",2,top_10_15,top_10_15,outstanding
"28,959",1,top_35_40,ordinary,ordinary
"28,962",2,top_5,top_5,outstanding
"28,971",249,top_5,top_5,outstanding
"28,973",3,top_50_100,ordinary,ordinary
"28,974",219,top_5,top_5,outstanding
"28,979",67,top_5,top_5,outstanding
"28,981",1,top_5_10,top_5_10,outstanding
"28,984",2,top_5_10,top_5_10,outstanding
"29,001",2,top_5,top_5,outstanding
"29,026",11,top_5,top_5,outstanding
"29,032",31,top_5_10,top_5_10,outstanding
"29,036",2,top_5_10,top_5_10,outstanding
"29,037",4,top_15_20,ordinary,ordinary
"29,039",3,top_5_10,top_5_10,outstanding
"29,042",3,top_5_10,top_5_10,outstanding
"29,044",15,top_5,top_5,outstanding
"29,046",1,top_30_35,ordinary,ordinary
"29,051",2,top_5,top_5,outstanding
"29,055",419,top_5,top_5,outstanding
"29,061",2,top_5,top_5,outstanding
"29,063",17,top_5,top_5,outstanding
"29,068",4,top_5_10,top_5_10,outstanding
"29,071",8,top_30_35,ordinary,ordinary
"29,075",7,top_5_10,top_5_10,outstanding
"29,079",2,top_10_15,top_10_15,outstanding
"29,081",6,top_5_10,top_5_10,outstanding
"29,083",138,top_5,top_5,outstanding
"29,087",1,top_10_15,top_10_15,outstanding
"29,091",1,top_30_35,ordinary,ordinary
"29,096",5,top_5_10,top_5_10,outstanding
"29,097",2,top_5_10,top_5_10,outstanding
"29,100",31,top_5,top_5,outstanding
"29,101",2,top_5,top_5,outstanding
"29,104",26,top_5,top_5,outstanding
"29,110",1,top_5_10,top_5_10,outstanding
"29,113",1,top_30_35,ordinary,ordinary
"29,117",10,top_10_15,top_10_15,outstanding
"29,118",1,top_5_10,top_5_10,outstanding
"29,119",1,top_25_30,ordinary,ordinary
"29,121",2,top_5,top_5,outstanding
"29,122",11,top_5_10,top_5_10,outstanding
"29,124",3,top_5_10,top_5_10,outstanding
"29,127",1,top_5_10,top_5_10,outstanding
"29,131",2,top_10_15,top_10_15,outstanding
"29,132",169,top_5,top_5,outstanding
"29,145",1,top_15_20,ordinary,ordinary
"29,146",2,top_5,top_5,outstanding
"29,147",12,top_5,top_5,outstanding
"29,150",3,top_5_10,top_5_10,outstanding
"29,151",3,top_5,top_5,outstanding
"29,152",7,top_5,top_5,outstanding
"29,159",1,top_20_25,ordinary,ordinary
"29,162",28,top_5,top_5,outstanding
"29,163",1,top_30_35,ordinary,ordinary
"29,165",1,top_40_45,ordinary,ordinary
"29,167",2,top_5,top_5,outstanding
"29,174",9,top_5_10,top_5_10,outstanding
"29,175",2,top_5_10,top_5_10,outstanding
"29,176",279,top_5,top_5,outstanding
"29,196",11,top_5,top_5,outstanding
"29,197",3,top_5_10,top_5_10,outstanding
"29,201",8,top_5,top_5,outstanding
"29,211",1,top_15_20,ordinary,ordinary
"29,219",65,top_5,top_5,outstanding
"29,225",6,top_5,top_5,outstanding
"29,227",1,top_10_15,top_10_15,outstanding
"29,228",1,top_10_15,top_10_15,outstanding
"29,229",2,top_5_10,top_5_10,outstanding
"29,232",1,top_50_100,ordinary,ordinary
"29,235",353,top_5,top_5,outstanding
"29,236",1,top_50_100,ordinary,ordinary
"29,237",1,top_5,top_5,outstanding
"29,240",3,top_30_35,ordinary,ordinary
"29,244",1,top_5_10,top_5_10,outstanding
"29,246",1,top_10_15,top_10_15,outstanding
"29,252",3,top_5,top_5,outstanding
"29,253",1,top_35_40,ordinary,ordinary
"29,258",2,top_10_15,top_10_15,outstanding
"29,261",10,top_5,top_5,outstanding
"29,274",3,top_10_15,top_10_15,outstanding
"29,278",1,top_35_40,ordinary,ordinary
"29,280",18,top_5,top_5,outstanding
"29,286",2,top_5,top_5,outstanding
"29,290",5,top_5_10,top_5_10,outstanding
"29,296",2,top_40_45,ordinary,ordinary
"29,301",1,top_35_40,ordinary,ordinary
"29,309",1,top_10_15,top_10_15,outstanding
"29,315",61,top_5,top_5,outstanding
"29,319",6,top_5,top_5,outstanding
"29,321",1,top_45_50,ordinary,ordinary
"29,322",2,top_5_10,top_5_10,outstanding
"29,323",4,top_10_15,top_10_15,outstanding
"29,327",8,top_5,top_5,outstanding
"29,328",2,top_30_35,ordinary,ordinary
"29,332",2,top_20_25,ordinary,ordinary
"29,334",13,top_5,top_5,outstanding
"29,339",3,top_10_15,top_10_15,outstanding
"29,342",1,top_5_10,top_5_10,outstanding
"29,344",1,top_15_20,ordinary,ordinary
"29,347",16,top_5,top_5,outstanding
"29,349",1,top_50_100,ordinary,ordinary
"29,354",4,top_5_10,top_5_10,outstanding
"29,355",1,top_5_10,top_5_10,outstanding
"29,357",2,top_15_20,ordinary,ordinary
"29,367",1,top_5_10,top_5_10,outstanding
"29,371",8,top_5,top_5,outstanding
"29,374",1,top_5_10,top_5_10,outstanding
"29,376",2,top_5,top_5,outstanding
"29,377",1,top_30_35,ordinary,ordinary
"29,382",4,top_5_10,top_5_10,outstanding
"29,385",8,top_5,top_5,outstanding
"29,389",16,top_5,top_5,outstanding
"29,391",1,top_10_15,top_10_15,outstanding
"29,398",1,top_5_10,top_5_10,outstanding
"29,400",1,top_10_15,top_10_15,outstanding
"29,404",1,top_40_45,ordinary,ordinary
"29,407",3,top_10_15,top_10_15,outstanding
"29,409",2,top_5_10,top_5_10,outstanding
"29,411",5,top_5,top_5,outstanding
"29,417",24,top_5,top_5,outstanding
"29,419",4,top_5_10,top_5_10,outstanding
"29,420",3,top_15_20,ordinary,ordinary
"29,424",3,top_5,top_5,outstanding
"29,439",9,top_5,top_5,outstanding
"29,442",1,top_5,top_5,outstanding
"29,445",1,top_30_35,ordinary,ordinary
"29,455",2,top_10_15,top_10_15,outstanding
"29,458",1,top_5_10,top_5_10,outstanding
"29,459",7,top_5,top_5,outstanding
"29,462",1,top_10_15,top_10_15,outstanding
"29,468",1,top_5,top_5,outstanding
"29,470",4,top_5,top_5,outstanding
"29,473",1,top_10_15,top_10_15,outstanding
"29,483",4,top_5_10,top_5_10,outstanding
"29,489",3,top_5,top_5,outstanding
"29,490",3,top_10_15,top_10_15,outstanding
"29,496",4,top_5_10,top_5_10,outstanding
"29,499",1,top_5_10,top_5_10,outstanding
"29,500",9,top_5_10,top_5_10,outstanding
"29,502",1,top_5,top_5,outstanding
"29,507",1,top_5_10,top_5_10,outstanding
"29,510",5,top_5,top_5,outstanding
"29,513",2,top_5_10,top_5_10,outstanding
"29,516",1,top_50_100,ordinary,ordinary
"29,523",1,top_50_100,ordinary,ordinary
"29,530",2,top_15_20,ordinary,ordinary
"29,534",1,top_5_10,top_5_10,outstanding
"29,537",3,top_35_40,ordinary,ordinary
"29,543",2,top_10_15,top_10_15,outstanding
"29,546",6,top_10_15,top_10_15,outstanding
"29,547",1,top_15_20,ordinary,ordinary
"29,549",1,top_10_15,top_10_15,outstanding
"29,553",105,top_5,top_5,outstanding
"29,557",4,top_35_40,ordinary,ordinary
"29,559",1,top_20_25,ordinary,ordinary
"29,560",2,top_20_25,ordinary,ordinary
"29,561",24,top_5,top_5,outstanding
"29,562",3,top_50_100,ordinary,ordinary
"29,567",1,top_15_20,ordinary,ordinary
"29,569",1,top_35_40,ordinary,ordinary
"29,578",1,top_45_50,ordinary,ordinary
"29,582",9,top_5,top_5,outstanding
"29,587",4,top_5,top_5,outstanding
"29,588",1,top_25_30,ordinary,ordinary
"29,589",1,top_10_15,top_10_15,outstanding
"29,597",5,top_5_10,top_5_10,outstanding
"29,598",1,top_50_100,ordinary,ordinary
"29,599",1,top_15_20,ordinary,ordinary
"29,602",6,top_40_45,ordinary,ordinary
"29,610",2,top_5,top_5,outstanding
"29,611",1,top_30_35,ordinary,ordinary
"29,626",2,top_40_45,ordinary,ordinary
"29,631",7,top_5,top_5,outstanding
"29,633",2,top_30_35,ordinary,ordinary
"29,638",5,top_5,top_5,outstanding
"29,649",6,top_5_10,top_5_10,outstanding
"29,654",1,top_15_20,ordinary,ordinary
"29,672",10,top_5_10,top_5_10,outstanding
"29,674",4,top_15_20,ordinary,ordinary
"29,679",14,top_5,top_5,outstanding
"29,690",2,top_50_100,ordinary,ordinary
"29,691",1,top_45_50,ordinary,ordinary
"29,692",4,top_5,top_5,outstanding
"29,693",1,top_10_15,top_10_15,outstanding
"29,697",2,top_50_100,ordinary,ordinary
"29,701",1,top_10_15,top_10_15,outstanding
"29,708",2,top_5_10,top_5_10,outstanding
"29,712",10,top_5,top_5,outstanding
"29,716",6,top_5_10,top_5_10,outstanding
"29,722",3,top_5_10,top_5_10,outstanding
"29,723",1,top_10_15,top_10_15,outstanding
"29,725",4,top_5,top_5,outstanding
"29,726",4,top_30_35,ordinary,ordinary
"29,727",1,top_10_15,top_10_15,outstanding
"29,729",2,top_5_10,top_5_10,outstanding
"29,736",2,top_35_40,ordinary,ordinary
"29,738",3,top_5_10,top_5_10,outstanding
"29,740",11,top_5,top_5,outstanding
"29,760",5,top_5,top_5,outstanding
"29,761",2,top_20_25,ordinary,ordinary
"29,771",3,top_10_15,top_10_15,outstanding
"29,783",1,top_20_25,ordinary,ordinary
"29,784",1,top_50_100,ordinary,ordinary
"29,789",2,top_20_25,ordinary,ordinary
"29,793",1,top_5_10,top_5_10,outstanding
"29,795",2,top_15_20,ordinary,ordinary
"29,796",1,top_40_45,ordinary,ordinary
"29,797",1,top_35_40,ordinary,ordinary
"29,809",7,top_5_10,top_5_10,outstanding
"29,810",55,top_5,top_5,outstanding
"29,818",1,top_5_10,top_5_10,outstanding
"29,820",2,top_45_50,ordinary,ordinary
"29,821",4,top_5_10,top_5_10,outstanding
"29,822",1,top_5_10,top_5_10,outstanding
"29,824",4,top_5,top_5,outstanding
"29,845",1,top_10_15,top_10_15,outstanding
"29,846",4,top_35_40,ordinary,ordinary
"29,848",1,top_20_25,ordinary,ordinary
"29,850",1,top_5_10,top_5_10,outstanding
"29,852",2,top_50_100,ordinary,ordinary
"29,853",2,top_5_10,top_5_10,outstanding
"29,856",3,top_5_10,top_5_10,outstanding
"29,863",2,top_10_15,top_10_15,outstanding
"29,864",6,top_5_10,top_5_10,outstanding
"29,867",2,top_5_10,top_5_10,outstanding
"29,868",4,top_5_10,top_5_10,outstanding
"29,878",6,top_5,top_5,outstanding
"29,886",1,top_10_15,top_10_15,outstanding
"29,894",3,top_40_45,ordinary,ordinary
"29,896",3,top_10_15,top_10_15,outstanding
"29,904",17,top_5_10,top_5_10,outstanding
"29,911",1,top_15_20,ordinary,ordinary
"29,914",1,top_30_35,ordinary,ordinary
"29,915",1,top_15_20,ordinary,ordinary
"29,918",1,top_5_10,top_5_10,outstanding
"29,919",8,top_45_50,ordinary,ordinary
"29,921",70,top_5,top_5,outstanding
"29,924",1,top_50_100,ordinary,ordinary
"29,926",2,top_50_100,ordinary,ordinary
"29,929",1,top_25_30,ordinary,ordinary
"29,936",3,top_5,top_5,outstanding
"29,938",1,top_45_50,ordinary,ordinary
"29,941",1,top_10_15,top_10_15,outstanding
"29,942",1,top_50_100,ordinary,ordinary
"29,944",1,top_35_40,ordinary,ordinary
"29,945",1,top_50_100,ordinary,ordinary
"29,946",2,top_5_10,top_5_10,outstanding
"29,947",1,top_30_35,ordinary,ordinary
"29,948",5,top_30_35,ordinary,ordinary
"29,953",1,top_35_40,ordinary,ordinary
"29,956",14,top_5,top_5,outstanding
"29,958",7,top_5_10,top_5_10,outstanding
"29,959",1,top_45_50,ordinary,ordinary
"29,960",1,top_20_25,ordinary,ordinary
"29,961",3,top_5_10,top_5_10,outstanding
"29,974",2,top_15_20,ordinary,ordinary
"29,975",21,top_5,top_5,outstanding
"29,976",3,top_5,top_5,outstanding
"29,977",1,top_5_10,top_5_10,outstanding
"29,980",1,top_45_50,ordinary,ordinary
"29,981",1,top_10_15,top_10_15,outstanding
"29,991",9,top_5,top_5,outstanding
"29,995",56,top_5,top_5,outstanding
"30,021",8,top_5,top_5,outstanding
"30,022",1,top_5,top_5,outstanding
"30,034",1,top_45_50,ordinary,ordinary
"30,035",2,top_10_15,top_10_15,outstanding
"30,040",7,top_5,top_5,outstanding
"30,042",1,top_20_25,ordinary,ordinary
"30,044",1,top_5_10,top_5_10,outstanding
"30,045",1,top_50_100,ordinary,ordinary
"30,046",1,top_50_100,ordinary,ordinary
"30,050",1,top_10_15,top_10_15,outstanding
"30,057",2,top_15_20,ordinary,ordinary
"30,059",6,top_25_30,ordinary,ordinary
"30,060",39,top_5,top_5,outstanding
"30,062",1,top_10_15,top_10_15,outstanding
"30,063",4,top_5,top_5,outstanding
"30,092",8,top_5,top_5,outstanding
"30,100",2,top_50_100,ordinary,ordinary
"30,112",3,top_20_25,ordinary,ordinary
"30,113",3,top_5_10,top_5_10,outstanding
"30,116",431,top_5,top_5,outstanding
"30,119",7,top_5_10,top_5_10,outstanding
"30,122",1,top_50_100,ordinary,ordinary
"30,125",2,top_35_40,ordinary,ordinary
"30,129",1,top_35_40,ordinary,ordinary
"30,146",22,top_5,top_5,outstanding
"30,151",1,top_5_10,top_5_10,outstanding
"30,152",2,top_10_15,top_10_15,outstanding
"30,157",1,top_30_35,ordinary,ordinary
"30,159",4,top_30_35,ordinary,ordinary
"30,160",5,top_5,top_5,outstanding
"30,165",6,top_20_25,ordinary,ordinary
"30,167",1,top_45_50,ordinary,ordinary
"30,178",1,top_15_20,ordinary,ordinary
"30,181",48,top_5,top_5,outstanding
"30,185",1,top_40_45,ordinary,ordinary
"30,193",89,top_5,top_5,outstanding
"30,196",1,top_15_20,ordinary,ordinary
"30,209",2,top_10_15,top_10_15,outstanding
"30,231",1,top_35_40,ordinary,ordinary
"30,246",1,top_10_15,top_10_15,outstanding
"30,251",1,top_50_100,ordinary,ordinary
"30,255",2,top_5_10,top_5_10,outstanding
"30,261",7,top_5_10,top_5_10,outstanding
"30,263",6,top_15_20,ordinary,ordinary
"30,264",1,top_15_20,ordinary,ordinary
"30,268",6,top_5_10,top_5_10,outstanding
"30,269",32,top_5,top_5,outstanding
"30,271",1,top_5_10,top_5_10,outstanding
"30,279",1,top_35_40,ordinary,ordinary
"30,280",1,top_30_35,ordinary,ordinary
"30,284",3,top_5,top_5,outstanding
"30,302",6,top_5,top_5,outstanding
"30,304",3,top_15_20,ordinary,ordinary
"30,306",1,top_50_100,ordinary,ordinary
"30,311",1,top_50_100,ordinary,ordinary
"30,314",1,top_10_15,top_10_15,outstanding
"30,315",2,top_30_35,ordinary,ordinary
"30,318",1,top_20_25,ordinary,ordinary
"30,323",3,top_5_10,top_5_10,outstanding
"30,337",2,top_5,top_5,outstanding
"30,338",1,top_15_20,ordinary,ordinary
"30,352",1,top_5,top_5,outstanding
"30,357",154,top_5,top_5,outstanding
"30,359",3,top_50_100,ordinary,ordinary
"30,360",5,top_5_10,top_5_10,outstanding
"30,362",1,top_40_45,ordinary,ordinary
"30,363",2,top_10_15,top_10_15,outstanding
"30,364",2,top_15_20,ordinary,ordinary
"30,386",2,top_40_45,ordinary,ordinary
"30,389",3,top_5_10,top_5_10,outstanding
"30,392",2,top_5_10,top_5_10,outstanding
"30,394",1,top_10_15,top_10_15,outstanding
"30,396",1,top_10_15,top_10_15,outstanding
"30,403",1,top_30_35,ordinary,ordinary
"30,411",1,top_5_10,top_5_10,outstanding
"30,418",6,top_5_10,top_5_10,outstanding
"30,420",1,top_30_35,ordinary,ordinary
"30,422",1,top_30_35,ordinary,ordinary
"30,426",1,top_50_100,ordinary,ordinary
"30,427",2,top_25_30,ordinary,ordinary
"30,432",31,top_5,top_5,outstanding
"30,438",1,top_5,top_5,outstanding
"30,440",84,top_5,top_5,outstanding
"30,441",44,top_5,top_5,outstanding
"30,449",3,top_5_10,top_5_10,outstanding
"30,452",1,top_5_10,top_5_10,outstanding
"30,464",1,top_50_100,ordinary,ordinary
"30,465",1,top_10_15,top_10_15,outstanding
"30,466",2,top_5_10,top_5_10,outstanding
"30,468",3,top_5_10,top_5_10,outstanding
"30,469",1,top_10_15,top_10_15,outstanding
"30,478",1,top_10_15,top_10_15,outstanding
"30,485",9,top_5_10,top_5_10,outstanding
"30,486",5,top_10_15,top_10_15,outstanding
"30,488",5,top_5_10,top_5_10,outstanding
"30,489",2,top_40_45,ordinary,ordinary
"30,493",3,top_5,top_5,outstanding
"30,494",1,top_25_30,ordinary,ordinary
"30,506",1,top_10_15,top_10_15,outstanding
"30,522",2,top_5_10,top_5_10,outstanding
"30,523",1,top_10_15,top_10_15,outstanding
"30,524",1,top_10_15,top_10_15,outstanding
"30,527",3,top_10_15,top_10_15,outstanding
"30,532",2,top_40_45,ordinary,ordinary
"30,542",7,top_5,top_5,outstanding
"30,551",15,top_5_10,top_5_10,outstanding
"30,560",6,top_5_10,top_5_10,outstanding
"30,582",2,top_5,top_5,outstanding
"30,586",1,top_50_100,ordinary,ordinary
"30,589",1,top_5_10,top_5_10,outstanding
"30,591",2,top_20_25,ordinary,ordinary
"30,608",59,top_5,top_5,outstanding
"30,614",10,top_5,top_5,outstanding
"30,615",101,top_5,top_5,outstanding
"30,616",1,top_5,top_5,outstanding
"30,618",2,top_5,top_5,outstanding
"30,621",2,top_5_10,top_5_10,outstanding
"30,622",1,top_35_40,ordinary,ordinary
"30,626",1,top_5_10,top_5_10,outstanding
"30,628",13,top_5,top_5,outstanding
"30,629",10,top_5,top_5,outstanding
"30,635",1,top_5,top_5,outstanding
"30,636",23,top_5,top_5,outstanding
"30,637",1,top_10_15,top_10_15,outstanding
"30,638",7,top_5,top_5,outstanding
"30,647",1,top_20_25,ordinary,ordinary
"30,649",1,top_10_15,top_10_15,outstanding
"30,650",3,top_5_10,top_5_10,outstanding
"30,658",24,top_5,top_5,outstanding
"30,659",3,top_35_40,ordinary,ordinary
"30,665",1,top_5_10,top_5_10,outstanding
"30,666",1,top_15_20,ordinary,ordinary
"30,667",2,top_35_40,ordinary,ordinary
"30,673",2,top_10_15,top_10_15,outstanding
"30,678",1,top_25_30,ordinary,ordinary
"30,685",1,top_10_15,top_10_15,outstanding
"30,687",18,top_5,top_5,outstanding
"30,700",1,top_20_25,ordinary,ordinary
"30,701",11,top_5,top_5,outstanding
"30,706",7,top_5,top_5,outstanding
"30,717",1,top_20_25,ordinary,ordinary
"30,731",1,top_35_40,ordinary,ordinary
"30,733",2,top_50_100,ordinary,ordinary
"30,734",3,top_5_10,top_5_10,outstanding
"30,737",1,top_15_20,ordinary,ordinary
"30,740",4,top_5,top_5,outstanding
"30,743",1,top_50_100,ordinary,ordinary
"30,750",2,top_25_30,ordinary,ordinary
"30,783",11,top_10_15,top_10_15,outstanding
"30,792",1,top_35_40,ordinary,ordinary
"30,797",1,top_20_25,ordinary,ordinary
"30,798",3,top_5,top_5,outstanding
"30,801",2,top_5,top_5,outstanding
"30,802",5,top_5_10,top_5_10,outstanding
"30,804",45,top_5,top_5,outstanding
"30,820",2,top_30_35,ordinary,ordinary
"30,828",1,top_25_30,ordinary,ordinary
"30,830",1,top_10_15,top_10_15,outstanding
"30,833",17,top_5,top_5,outstanding
"30,847",1,top_35_40,ordinary,ordinary
"30,849",1,top_20_25,ordinary,ordinary
"30,850",58,top_5,top_5,outstanding
"30,856",1,top_5_10,top_5_10,outstanding
"30,863",3,top_5,top_5,outstanding
"30,865",1,top_50_100,ordinary,ordinary
"30,873",1,top_25_30,ordinary,ordinary
"30,900",2,top_20_25,ordinary,ordinary
"30,906",2,top_15_20,ordinary,ordinary
"30,917",199,top_5,top_5,outstanding
"30,924",4,top_10_15,top_10_15,outstanding
"30,939",4,top_20_25,ordinary,ordinary
"30,940",3,top_15_20,ordinary,ordinary
"30,942",4,top_10_15,top_10_15,outstanding
"30,969",3,top_5_10,top_5_10,outstanding
"30,974",1,top_20_25,ordinary,ordinary
"30,976",1,top_10_15,top_10_15,outstanding
"30,978",1,top_50_100,ordinary,ordinary
"30,982",2,top_5_10,top_5_10,outstanding
"30,984",2,top_20_25,ordinary,ordinary
"30,988",4,top_5,top_5,outstanding
"30,991",1,top_50_100,ordinary,ordinary
"30,993",1,top_50_100,ordinary,ordinary
"30,995",1,top_10_15,top_10_15,outstanding
"30,996",3,top_5_10,top_5_10,outstanding
"31,000",1,top_50_100,ordinary,ordinary
"31,002",2,top_20_25,ordinary,ordinary
"31,004",3,top_5,top_5,outstanding
"31,007",28,top_5,top_5,outstanding
"31,012",1,top_5_10,top_5_10,outstanding
"31,013",3,top_20_25,ordinary,ordinary
"31,014",1,top_50_100,ordinary,ordinary
"31,018",1,top_20_25,ordinary,ordinary
"31,019",3,top_10_15,top_10_15,outstanding
"31,020",9,top_5,top_5,outstanding
"31,024",13,top_5,top_5,outstanding
"31,034",4,top_5,top_5,outstanding
"31,037",4,top_10_15,top_10_15,outstanding
"31,039",4,top_25_30,ordinary,ordinary
"31,046",7,top_5,top_5,outstanding
"31,047",11,top_5_10,top_5_10,outstanding
"31,050",1,top_50_100,ordinary,ordinary
"31,058",2,top_30_35,ordinary,ordinary
"31,061",1,top_20_25,ordinary,ordinary
"31,062",1,top_50_100,ordinary,ordinary
"31,064",2,top_15_20,ordinary,ordinary
"31,067",2,top_10_15,top_10_15,outstanding
"31,071",1,top_10_15,top_10_15,outstanding
"31,074",2,top_20_25,ordinary,ordinary
"31,079",1,top_40_45,ordinary,ordinary
"31,080",2,top_50_100,ordinary,ordinary
"31,088",7,top_5_10,top_5_10,outstanding
"31,091",1,top_5_10,top_5_10,outstanding
"31,095",1,top_50_100,ordinary,ordinary
"31,105",17,top_5,top_5,outstanding
"31,108",1,top_15_20,ordinary,ordinary
"31,117",3,top_5_10,top_5_10,outstanding
"31,120",1,top_10_15,top_10_15,outstanding
"31,121",15,top_5,top_5,outstanding
"31,128",1,top_15_20,ordinary,ordinary
"31,129",2,top_40_45,ordinary,ordinary
"31,130",31,top_5,top_5,outstanding
"31,137",9,top_30_35,ordinary,ordinary
"31,141",6,top_5,top_5,outstanding
"31,146",1,top_20_25,ordinary,ordinary
"31,148",1,top_50_100,ordinary,ordinary
"31,153",2,top_50_100,ordinary,ordinary
"31,155",2,top_10_15,top_10_15,outstanding
"31,156",3,top_20_25,ordinary,ordinary
"31,161",11,top_5,top_5,outstanding
"31,170",2,top_10_15,top_10_15,outstanding
"31,172",1,top_40_45,ordinary,ordinary
"31,178",29,top_5,top_5,outstanding
"31,179",8,top_5,top_5,outstanding
"31,183",3,top_5_10,top_5_10,outstanding
"31,185",1,top_20_25,ordinary,ordinary
"31,186",1,top_5_10,top_5_10,outstanding
"31,195",4,top_20_25,ordinary,ordinary
"31,196",1,top_40_45,ordinary,ordinary
"31,197",6,top_5,top_5,outstanding
"31,213",83,top_5,top_5,outstanding
"31,217",1,top_10_15,top_10_15,outstanding
"31,221",6,top_5_10,top_5_10,outstanding
"31,226",1,top_10_15,top_10_15,outstanding
"31,230",17,top_5,top_5,outstanding
"31,236",1,top_50_100,ordinary,ordinary
"31,238",15,top_5,top_5,outstanding
"31,240",2,top_50_100,ordinary,ordinary
"31,243",1,top_20_25,ordinary,ordinary
"31,249",1,top_50_100,ordinary,ordinary
"31,250",4,top_35_40,ordinary,ordinary
"31,252",3,top_5_10,top_5_10,outstanding
"31,254",2,top_50_100,ordinary,ordinary
"31,255",5,top_35_40,ordinary,ordinary
"31,261",1,top_40_45,ordinary,ordinary
"31,262",1,top_50_100,ordinary,ordinary
"31,265",1,top_30_35,ordinary,ordinary
"31,266",2,top_45_50,ordinary,ordinary
"31,267",1,top_50_100,ordinary,ordinary
"31,272",6,top_5,top_5,outstanding
"31,273",2,top_5,top_5,outstanding
"31,277",2,top_50_100,ordinary,ordinary
"31,279",1,top_15_20,ordinary,ordinary
"31,283",3,top_35_40,ordinary,ordinary
"31,285",7,top_5,top_5,outstanding
"31,287",4,top_20_25,ordinary,ordinary
"31,289",1,top_35_40,ordinary,ordinary
"31,290",1,top_50_100,ordinary,ordinary
"31,294",6,top_10_15,top_10_15,outstanding
"31,297",2,top_50_100,ordinary,ordinary
"31,303",2,top_10_15,top_10_15,outstanding
"31,309",5,top_5_10,top_5_10,outstanding
"31,310",1,top_25_30,ordinary,ordinary
"31,311",1,top_5,top_5,outstanding
"31,312",1,top_50_100,ordinary,ordinary
"31,317",94,top_5,top_5,outstanding
"31,319",1,top_40_45,ordinary,ordinary
"31,330",1,top_10_15,top_10_15,outstanding
"31,333",1,top_10_15,top_10_15,outstanding
"31,341",1,top_10_15,top_10_15,outstanding
"31,350",1,top_10_15,top_10_15,outstanding
"31,356",1,top_10_15,top_10_15,outstanding
"31,362",4,top_5_10,top_5_10,outstanding
"31,376",1,top_35_40,ordinary,ordinary
"31,384",1,top_35_40,ordinary,ordinary
"31,401",1,top_5_10,top_5_10,outstanding
"31,410",1,top_30_35,ordinary,ordinary
"31,412",2,top_45_50,ordinary,ordinary
"31,413",2,top_5_10,top_5_10,outstanding
"31,417",9,top_5,top_5,outstanding
"31,421",3,top_30_35,ordinary,ordinary
"31,423",2,top_5_10,top_5_10,outstanding
"31,425",2,top_30_35,ordinary,ordinary
"31,430",1,top_5_10,top_5_10,outstanding
"31,431",1,top_30_35,ordinary,ordinary
"31,434",1,top_20_25,ordinary,ordinary
"31,436",3,top_5,top_5,outstanding
"31,437",4,top_50_100,ordinary,ordinary
