"id_user","entropy","layer_1","layer_2","layer_3","layer_4","class","class2"
"22,653",0,2,0,0,2,ordinary,ordinary
"22,655",0,0,0,0,1,ordinary,ordinary
"22,656",1.0397207708,0,1,1,4,ordinary,ordinary
"22,658",0,3,0,3,3,ordinary,ordinary
"22,659",0,0,1,1,1,ordinary,ordinary
"22,661",0.6931471806,0,0,2,1,ordinary,ordinary
"22,666",0,0,1,1,0,ordinary,ordinary
"22,671",0.6931471806,0,6,3,0,top_5_10,outstanding
"22,679",0,0,0,1,0,ordinary,ordinary
"22,684",0,2,0,0,0,ordinary,ordinary
"22,685",5.6361806119,2,8,6,7,top_10_15,outstanding
"22,686",1.2712812556,7,5,2,2,top_5_10,outstanding
"22,695",0,0,3,0,3,ordinary,ordinary
"22,701",4.7151991763,8,2,7,11,top_5,outstanding
"22,704",0,0,4,0,0,ordinary,ordinary
"22,711",0,1,0,0,0,ordinary,ordinary
"22,713",1.3296613489,3,1,2,0,ordinary,ordinary
"22,721",0,3,0,0,0,ordinary,ordinary
"22,724",2.4849066498,2,0,4,3,ordinary,ordinary
"22,727",0,0,0,2,2,ordinary,ordinary
"22,731",10.2262730666,54,50,94,85,top_5,outstanding
"22,740",2.8551341077,5,0,9,1,ordinary,ordinary
"22,743",2.7098600679,0,6,7,7,ordinary,ordinary
"22,747",0,0,0,5,2,ordinary,ordinary
"22,748",0.6931471806,0,0,1,2,ordinary,ordinary
"22,755",0,0,5,0,5,ordinary,ordinary
"22,758",0.6931471806,2,1,0,0,ordinary,ordinary
"22,760",0.5004024235,0,3,0,5,ordinary,ordinary
"22,761",7.1939630727,19,9,18,19,top_5_10,outstanding
"22,764",0,1,1,0,0,ordinary,ordinary
"22,766",0,2,0,2,0,ordinary,ordinary
"22,767",0.6365141683,3,3,0,0,ordinary,ordinary
"22,768",0.6931471806,1,0,4,1,ordinary,ordinary
"22,770",0.6931471806,0,0,1,2,ordinary,ordinary
"22,771",0,0,1,0,1,ordinary,ordinary
"22,776",0,0,0,0,1,ordinary,ordinary
"22,778",1.7917594692,1,0,2,3,ordinary,ordinary
"22,780",0,2,2,2,0,ordinary,ordinary
"22,784",0,2,2,0,2,ordinary,ordinary
"22,785",0.6931471806,0,0,0,2,ordinary,ordinary
"22,787",0.6931471806,0,2,1,0,ordinary,ordinary
"22,791",0,0,3,0,0,ordinary,ordinary
"22,792",0.6931471806,0,1,0,2,ordinary,ordinary
"22,794",0,0,3,0,0,ordinary,ordinary
"22,795",7.2419185405,4,11,24,23,top_5,outstanding
"22,797",0.6931471806,0,10,0,0,ordinary,ordinary
"22,798",0,0,1,0,0,ordinary,ordinary
"22,799",0.6931471806,0,0,2,0,ordinary,ordinary
"22,802",0.6931471806,5,0,0,10,ordinary,ordinary
"22,804",0,0,1,0,0,ordinary,ordinary
"22,805",1.1988493129,4,0,2,3,ordinary,ordinary
"22,809",2.1972245773,0,1,3,3,ordinary,ordinary
"22,813",2.135083248,1,4,3,13,ordinary,ordinary
"22,814",0,0,1,0,0,ordinary,ordinary
"22,815",0.6931471806,0,2,0,0,ordinary,ordinary
"22,816",0,0,0,1,0,ordinary,ordinary
"22,820",0.6931471806,0,2,0,0,ordinary,ordinary
"22,822",0.6931471806,0,2,0,0,ordinary,ordinary
"22,823",0.6931471806,0,2,1,2,ordinary,ordinary
"22,824",0,0,1,1,0,ordinary,ordinary
"22,825",0,0,2,2,0,ordinary,ordinary
"22,826",0,2,0,0,2,ordinary,ordinary
"22,827",0,0,1,1,1,ordinary,ordinary
"22,829",0,1,0,1,1,ordinary,ordinary
"22,835",0,0,1,1,1,ordinary,ordinary
"22,839",0,2,2,2,0,ordinary,ordinary
"22,840",0,0,1,0,1,ordinary,ordinary
"22,850",0,0,1,0,0,ordinary,ordinary
"22,859",0,0,1,0,0,ordinary,ordinary
"22,860",0,1,0,0,0,ordinary,ordinary
"22,861",1.0986122887,1,3,1,1,ordinary,ordinary
"22,864",2.6853969962,5,3,1,3,ordinary,ordinary
"22,865",0.6931471806,0,0,2,1,ordinary,ordinary
"22,867",0.6931471806,4,0,0,0,ordinary,ordinary
"22,869",0,4,0,0,4,ordinary,ordinary
"22,870",0,0,2,2,0,ordinary,ordinary
"22,873",0.6931471806,6,0,12,0,ordinary,ordinary
"22,874",0,2,0,2,2,ordinary,ordinary
"22,875",0.6931471806,0,0,4,2,ordinary,ordinary
"22,876",0.6931471806,0,2,0,1,ordinary,ordinary
"22,882",0.6931471806,0,6,0,0,ordinary,ordinary
"22,883",0,0,0,1,1,ordinary,ordinary
"22,893",0,0,1,0,1,ordinary,ordinary
"22,897",0.679193266,7,0,12,0,ordinary,ordinary
"22,901",0,0,0,0,3,ordinary,ordinary
"22,902",5.3349653172,2,7,26,21,top_5_10,outstanding
"22,904",0.6931471806,0,3,6,0,ordinary,ordinary
"22,905",0.6931471806,0,0,4,2,ordinary,ordinary
"22,907",0,2,2,0,2,ordinary,ordinary
"22,908",1.0986122887,0,3,0,0,ordinary,ordinary
"22,916",0.6931471806,2,0,1,0,ordinary,ordinary
"22,918",0,0,0,0,1,ordinary,ordinary
"22,919",0,0,0,1,1,ordinary,ordinary
"22,921",0.6931471806,0,2,4,0,ordinary,ordinary
"22,928",1.2366848691,0,4,4,12,top_10_15,outstanding
"22,929",0,0,4,0,4,top_5,outstanding
"22,932",0,1,0,1,1,ordinary,ordinary
"22,934",0.6365141683,0,3,0,3,ordinary,ordinary
"22,936",0.6931471806,0,1,2,0,ordinary,ordinary
"22,938",6.5249959344,10,12,10,18,ordinary,ordinary
"22,939",0,0,1,0,1,ordinary,ordinary
"22,941",0,0,1,0,1,ordinary,ordinary
"22,942",0,0,0,0,1,ordinary,ordinary
"22,944",0,0,2,0,2,ordinary,ordinary
"22,945",0,1,1,1,0,ordinary,ordinary
"22,950",0,1,0,0,0,ordinary,ordinary
"22,953",0,0,0,1,1,ordinary,ordinary
"22,958",0.6931471806,0,1,0,2,ordinary,ordinary
"22,962",0,6,0,6,0,ordinary,ordinary
"22,966",0.6931471806,0,0,0,2,ordinary,ordinary
"22,967",0,1,0,0,1,ordinary,ordinary
"22,969",0,1,0,0,1,ordinary,ordinary
"22,971",0.6931471806,0,0,2,1,ordinary,ordinary
"22,972",0,0,2,0,2,ordinary,ordinary
"22,981",0.6931471806,4,0,0,2,ordinary,ordinary
"22,983",0,0,1,1,0,ordinary,ordinary
"22,985",3.4336738308,7,3,2,5,top_10_15,outstanding
"22,986",2.0946409388,0,1,4,5,ordinary,ordinary
"22,988",0.6365141683,1,0,3,0,ordinary,ordinary
"22,990",0.6931471806,1,0,2,0,ordinary,ordinary
"22,992",0.6869615766,0,9,1,0,ordinary,ordinary
"22,994",1.1622255449,0,11,0,2,top_5_10,outstanding
"22,995",2.0140355237,0,8,1,2,ordinary,ordinary
"22,996",0.6554817739,7,0,11,0,ordinary,ordinary
"22,998",0,2,0,2,2,ordinary,ordinary
"23,001",0.6931471806,2,1,0,0,ordinary,ordinary
"23,009",0,3,0,0,0,ordinary,ordinary
"23,011",0.6931471806,0,2,0,1,ordinary,ordinary
"23,018",1.0986122887,0,0,0,9,ordinary,ordinary
"23,019",0,0,1,1,1,ordinary,ordinary
"23,023",9.004402334,22,34,36,45,top_5,outstanding
"23,027",0,1,0,0,0,ordinary,ordinary
"23,032",0,1,0,1,1,ordinary,ordinary
"23,033",3.5935652768,1,4,13,4,top_10_15,outstanding
"23,035",2.6618403891,0,0,5,6,ordinary,ordinary
"23,039",0,1,0,0,1,ordinary,ordinary
"23,041",1.0361987848,0,2,11,1,ordinary,ordinary
"23,044",1.7827402491,1,6,3,5,top_5_10,outstanding
"23,045",5.9074868768,12,3,10,13,top_5,outstanding
"23,047",0,0,0,2,2,ordinary,ordinary
"23,057",0,0,1,1,1,ordinary,ordinary
"23,059",1.9661755171,2,1,9,8,ordinary,ordinary
"23,063",0,0,1,0,1,ordinary,ordinary
"23,064",0,0,0,3,0,ordinary,ordinary
"23,068",0,0,0,0,1,ordinary,ordinary
"23,075",0.6931471806,0,0,2,4,ordinary,ordinary
"23,076",0.6931471806,1,0,2,0,ordinary,ordinary
"23,079",0,0,5,0,5,ordinary,ordinary
"23,082",2.5860248307,0,11,5,7,top_5_10,outstanding
"23,088",0.6931471806,0,0,1,2,ordinary,ordinary
"23,089",0,0,5,5,5,ordinary,ordinary
"23,092",0,3,3,3,0,ordinary,ordinary
"23,093",0,0,0,0,1,ordinary,ordinary
"23,098",1.9224833965,2,6,5,0,ordinary,ordinary
"23,099",0.6931471806,0,0,2,1,ordinary,ordinary
"23,100",0,0,2,2,0,ordinary,ordinary
"23,101",0.6931471806,1,0,2,0,ordinary,ordinary
"23,105",0,0,1,1,1,ordinary,ordinary
"23,106",11.386799498,209,360,576,522,top_5,outstanding
"23,110",1.6762349391,0,2,4,3,ordinary,ordinary
"23,111",0,1,0,0,0,ordinary,ordinary
"23,112",0,0,1,0,0,ordinary,ordinary
"23,114",1.3862943611,0,2,2,1,ordinary,ordinary
"23,116",0.6829081047,0,7,0,3,ordinary,ordinary
"23,119",0,0,2,0,0,ordinary,ordinary
"23,121",1.5126056839,4,3,5,0,ordinary,ordinary
"23,122",0.6931471806,0,1,0,2,ordinary,ordinary
"23,124",0.6931471806,1,1,1,2,ordinary,ordinary
"23,126",0,2,0,2,2,ordinary,ordinary
"23,127",2.1740042938,10,5,4,5,ordinary,ordinary
"23,129",0.3767701613,8,0,8,7,ordinary,ordinary
"23,133",3.1122075128,0,8,4,23,ordinary,ordinary
"23,135",0,1,1,0,1,ordinary,ordinary
"23,137",0,1,1,1,0,ordinary,ordinary
"23,138",0,4,0,4,4,ordinary,ordinary
"23,140",0.6931471806,0,0,4,2,ordinary,ordinary
"23,145",1.3486982121,1,12,1,13,ordinary,ordinary
"23,148",0,0,1,0,0,ordinary,ordinary
"23,150",0.6365141683,6,0,2,1,ordinary,ordinary
"23,153",0,0,2,2,2,ordinary,ordinary
"23,155",0,0,2,2,0,ordinary,ordinary
"23,156",0,0,2,2,2,ordinary,ordinary
"23,157",0,1,0,0,1,ordinary,ordinary
"23,163",0.6931471806,1,0,0,2,ordinary,ordinary
"23,168",2.2537694809,4,3,1,5,ordinary,ordinary
"23,173",0.6931471806,0,6,0,12,ordinary,ordinary
"23,174",0,0,1,0,1,ordinary,ordinary
"23,177",2.3209301,0,5,3,6,ordinary,ordinary
"23,178",0.6931471806,0,2,0,0,ordinary,ordinary
"23,183",0,0,0,1,1,ordinary,ordinary
"23,184",0,0,1,0,1,ordinary,ordinary
"23,185",0,3,0,0,3,ordinary,ordinary
"23,187",0,0,1,1,1,ordinary,ordinary
"23,191",2.6696577892,6,0,10,4,ordinary,ordinary
"23,192",0.6931471806,2,0,1,0,ordinary,ordinary
"23,201",0,4,4,3,1,ordinary,ordinary
"23,208",0,0,1,1,1,ordinary,ordinary
"23,210",1.8342342284,6,6,3,8,ordinary,ordinary
"23,214",0,0,4,4,4,ordinary,ordinary
"23,216",1.0986122887,0,0,3,0,ordinary,ordinary
"23,218",0,1,1,1,0,ordinary,ordinary
"23,221",0.6931471806,0,1,0,2,ordinary,ordinary
"23,224",6.7566712727,10,6,15,16,top_10_15,outstanding
"23,228",0,1,1,1,0,ordinary,ordinary
"23,234",0,0,2,0,0,ordinary,ordinary
"23,235",0,1,1,0,0,ordinary,ordinary
"23,237",0,0,1,0,0,ordinary,ordinary
"23,239",0.6931471806,0,0,4,0,ordinary,ordinary
"23,241",8.5244452672,9,12,34,20,top_5_10,outstanding
"23,243",0.6931471806,0,0,1,2,ordinary,ordinary
"23,245",0.6931471806,1,0,2,0,ordinary,ordinary
"23,246",0.6931471806,2,4,0,0,ordinary,ordinary
"23,247",1.0986122887,0,0,0,3,ordinary,ordinary
"23,254",0,0,4,0,4,ordinary,ordinary
"23,255",0,0,1,0,0,ordinary,ordinary
"23,257",0.6931471806,0,3,0,6,ordinary,ordinary
"23,258",0,0,1,1,0,ordinary,ordinary
"23,259",0,1,1,0,0,ordinary,ordinary
"23,261",6.9667094669,14,17,23,28,top_5,outstanding
"23,262",0,0,1,0,1,ordinary,ordinary
"23,264",0.6931471806,1,0,2,1,ordinary,ordinary
"23,265",0,2,2,2,0,ordinary,ordinary
"23,267",5.7321003703,10,10,7,31,top_10_15,outstanding
"23,271",0.6931471806,0,6,3,0,ordinary,ordinary
"23,278",0,1,0,0,0,ordinary,ordinary
"23,280",0,0,1,0,0,ordinary,ordinary
"23,284",0,2,2,0,2,ordinary,ordinary
"23,290",0,1,1,1,0,ordinary,ordinary
"23,297",0,0,1,0,1,ordinary,ordinary
"23,302",2.5369984907,4,11,3,6,ordinary,ordinary
"23,304",0.6931471806,0,0,4,2,ordinary,ordinary
"23,307",0.6931471806,0,2,0,0,ordinary,ordinary
"23,316",0,1,1,1,0,ordinary,ordinary
"23,319",0,0,1,0,1,ordinary,ordinary
"23,320",0,0,2,0,0,ordinary,ordinary
"23,321",2.7877881194,1,4,5,4,ordinary,ordinary
"23,344",1.6914343363,5,0,3,3,top_5_10,outstanding
"23,348",0.6931471806,0,1,2,1,ordinary,ordinary
"23,352",0.6931471806,2,2,0,1,ordinary,ordinary
"23,359",1.3730039129,0,0,11,1,ordinary,ordinary
"23,360",0,1,1,0,0,ordinary,ordinary
"23,365",0,1,0,0,1,ordinary,ordinary
"23,373",0.6931471806,0,0,6,3,ordinary,ordinary
"23,376",0,1,0,1,1,ordinary,ordinary
"23,384",0,0,0,1,1,ordinary,ordinary
"23,386",0.6931471806,0,0,2,0,ordinary,ordinary
"23,389",0.6931471806,0,0,0,4,ordinary,ordinary
"23,394",0,0,1,1,0,top_5_10,outstanding
"23,396",0.6931471806,1,0,0,2,ordinary,ordinary
"23,399",0,0,0,1,0,ordinary,ordinary
"23,400",0,1,1,0,0,ordinary,ordinary
"23,401",0.6365141683,2,0,3,2,ordinary,ordinary
"23,409",0.6365141683,0,2,0,3,ordinary,ordinary
"23,410",0,5,5,5,0,ordinary,ordinary
"23,422",1.6172553126,0,0,4,5,ordinary,ordinary
"23,423",2.2026464865,13,1,0,30,ordinary,ordinary
"23,424",0,0,0,2,0,ordinary,ordinary
"23,425",0.6365141683,3,0,3,3,ordinary,ordinary
"23,436",1.7917594692,0,3,0,2,top_10_15,outstanding
"23,437",0,0,1,0,0,ordinary,ordinary
"23,442",0.6931471806,0,0,0,2,ordinary,ordinary
"23,446",0,2,0,0,0,ordinary,ordinary
"23,459",0.6931471806,0,1,0,2,ordinary,ordinary
"23,470",0,0,0,1,1,ordinary,ordinary
"23,473",0.6931471806,0,4,2,0,ordinary,ordinary
"23,476",3.5589789694,2,6,10,10,ordinary,ordinary
"23,477",0.6931471806,0,1,0,2,ordinary,ordinary
"23,486",0,1,0,0,1,ordinary,ordinary
"23,489",0,0,0,1,0,ordinary,ordinary
"23,492",0,0,0,1,0,ordinary,ordinary
"23,498",0.6931471806,0,0,0,2,ordinary,ordinary
"23,501",5.6351419612,6,24,7,15,top_5,outstanding
"23,503",0,0,1,0,1,ordinary,ordinary
"23,504",0,2,0,2,0,ordinary,ordinary
"23,510",0,1,0,0,1,ordinary,ordinary
"23,512",0,0,0,1,0,ordinary,ordinary
"23,513",0,0,0,1,0,ordinary,ordinary
"23,514",0.6931471806,0,1,0,2,ordinary,ordinary
"23,515",0.6931471806,0,2,1,0,ordinary,ordinary
"23,517",1.6674619334,1,4,3,8,ordinary,ordinary
"23,522",0,0,0,2,2,ordinary,ordinary
"23,524",0,0,1,0,0,ordinary,ordinary
"23,525",0,0,0,4,4,ordinary,ordinary
"23,527",0.6931471806,0,2,0,1,ordinary,ordinary
"23,531",0,5,0,0,5,ordinary,ordinary
"23,539",0,1,1,0,0,ordinary,ordinary
"23,542",1.6094379124,0,1,5,0,ordinary,ordinary
"23,545",0.6931471806,0,4,2,0,ordinary,ordinary
"23,550",1.6041647203,6,2,13,0,ordinary,ordinary
"23,563",0.6931471806,2,0,1,0,ordinary,ordinary
"23,566",0.6931471806,0,2,0,0,ordinary,ordinary
"23,567",0,0,0,1,1,ordinary,ordinary
"23,576",1.0986122887,0,0,0,3,ordinary,ordinary
"23,583",0.6931471806,0,0,4,2,ordinary,ordinary
"23,585",0,0,1,0,1,ordinary,ordinary
"23,589",0,0,1,0,0,ordinary,ordinary
"23,590",0,0,1,0,0,ordinary,ordinary
"23,591",0,0,2,0,0,ordinary,ordinary
"23,592",4.4581566138,119,0,98,47,ordinary,ordinary
"23,599",0,0,1,0,0,ordinary,ordinary
"23,608",0,1,0,1,1,ordinary,ordinary
"23,610",0,2,0,2,2,ordinary,ordinary
"23,624",0,0,1,0,1,ordinary,ordinary
"23,631",0,0,0,3,0,ordinary,ordinary
"23,632",0,0,0,1,1,ordinary,ordinary
"23,640",0,1,1,0,1,ordinary,ordinary
"23,646",0,1,0,0,0,ordinary,ordinary
"23,650",1.3862943611,0,6,1,2,top_5_10,outstanding
"23,655",0,0,0,1,0,ordinary,ordinary
"23,656",3.4679944084,2,3,6,4,top_10_15,outstanding
"23,662",0,1,1,0,0,ordinary,ordinary
"23,665",0,0,0,1,0,ordinary,ordinary
"23,667",9.0832766852,18,50,23,40,top_5,outstanding
"23,670",0,0,1,1,0,ordinary,ordinary
"23,672",0,0,0,1,0,ordinary,ordinary
"23,673",0,0,0,1,0,ordinary,ordinary
"23,675",0,0,1,0,0,ordinary,ordinary
"23,683",0,0,0,0,1,ordinary,ordinary
"23,688",1.3296613489,2,2,2,3,ordinary,ordinary
"23,689",1.3862943611,0,2,1,2,ordinary,ordinary
"23,690",0.6931471806,1,0,2,0,ordinary,ordinary
"23,692",0.6931471806,0,1,0,2,ordinary,ordinary
"23,695",2.6777111303,0,7,4,4,ordinary,ordinary
"23,709",1.0986122887,0,0,0,3,ordinary,ordinary
"23,711",5.8756324288,8,13,8,12,top_5_10,outstanding
"23,713",7.8851799969,9,16,19,21,top_5,outstanding
"23,714",0,0,1,0,1,ordinary,ordinary
"23,724",0.6931471806,0,0,1,2,ordinary,ordinary
"23,726",0,3,3,3,0,ordinary,ordinary
"23,732",0,0,7,7,0,ordinary,ordinary
"23,735",1.0986122887,3,0,0,0,ordinary,ordinary
"23,740",0,0,0,1,1,ordinary,ordinary
"23,742",0,2,0,0,2,ordinary,ordinary
"23,749",1.0986122887,0,3,0,0,ordinary,ordinary
"23,751",0.6931471806,2,1,0,0,ordinary,ordinary
"23,759",1.0986122887,6,0,0,0,ordinary,ordinary
"23,761",0,1,2,3,2,ordinary,ordinary
"23,762",1.0986122887,3,2,0,2,ordinary,ordinary
"23,768",0,0,2,0,2,ordinary,ordinary
"23,769",0.6931471806,0,7,0,14,ordinary,ordinary
"23,770",1.054920168,3,5,1,0,ordinary,ordinary
"23,774",0.6931471806,1,0,2,0,ordinary,ordinary
"23,775",6.189692133,33,39,94,34,top_5,outstanding
"23,777",0,0,1,0,0,top_5_10,outstanding
"23,784",0.6931471806,1,0,2,0,ordinary,ordinary
"23,785",0,0,1,1,1,ordinary,ordinary
"23,787",0.6931471806,1,0,2,0,ordinary,ordinary
"23,791",0.6931471806,0,0,1,2,ordinary,ordinary
"23,792",0.6931471806,0,0,0,2,ordinary,ordinary
"23,797",0,2,2,2,0,ordinary,ordinary
"23,801",1.3296613489,0,1,2,3,ordinary,ordinary
"23,803",0,1,0,0,0,ordinary,ordinary
"23,810",0,0,0,0,1,ordinary,ordinary
"23,812",0,1,1,0,1,ordinary,ordinary
"23,816",0,0,2,2,2,ordinary,ordinary
"23,817",0.6931471806,0,2,1,0,ordinary,ordinary
"23,826",0,0,2,0,0,ordinary,ordinary
"23,833",1.3862943611,1,2,1,2,ordinary,ordinary
"23,835",5.7710838272,5,15,24,23,ordinary,ordinary
"23,837",0,0,0,6,6,ordinary,ordinary
"23,844",0.6931471806,0,1,2,0,ordinary,ordinary
"23,848",0.6931471806,0,2,0,0,ordinary,ordinary
"23,851",0.6931471806,0,0,6,3,ordinary,ordinary
"23,852",0,0,1,2,1,ordinary,ordinary
"23,855",0,0,1,1,0,ordinary,ordinary
"23,861",0,0,1,1,1,ordinary,ordinary
"23,867",0,0,0,2,2,ordinary,ordinary
"23,870",0,0,1,0,0,ordinary,ordinary
"23,873",0,0,1,0,0,ordinary,ordinary
"23,874",0.6931471806,0,1,2,0,ordinary,ordinary
"23,876",0,0,1,1,1,ordinary,ordinary
"23,877",10.5789791654,210,120,229,186,top_5,outstanding
"23,884",0,0,0,2,0,ordinary,ordinary
"23,887",0,0,1,0,1,ordinary,ordinary
"23,890",2.2423206781,1,6,2,3,ordinary,ordinary
"23,892",0,0,2,0,0,ordinary,ordinary
"23,904",0,4,0,0,0,ordinary,ordinary
"23,906",0,0,1,0,0,ordinary,ordinary
"23,912",0,0,0,0,1,ordinary,ordinary
"23,914",0.6931471806,0,0,0,2,ordinary,ordinary
"23,915",0,0,0,0,1,ordinary,ordinary
"23,920",0,1,1,0,1,ordinary,ordinary
"23,921",0,2,0,2,0,ordinary,ordinary
"23,922",0.5859526183,3,11,5,5,ordinary,ordinary
"23,926",0,1,0,1,0,ordinary,ordinary
"23,929",0,0,1,0,0,ordinary,ordinary
"23,930",0.6931471806,1,0,0,2,ordinary,ordinary
"23,940",0,0,0,1,0,ordinary,ordinary
"23,950",4.1851255201,7,1,12,12,top_5,outstanding
"23,953",0,2,0,2,0,ordinary,ordinary
"23,962",1.1873640001,1,5,9,0,top_10_15,outstanding
"23,965",0,0,1,0,1,ordinary,ordinary
"23,968",0,1,0,1,0,ordinary,ordinary
"23,974",1.4506729628,5,3,0,5,ordinary,ordinary
"23,978",0.6931471806,2,0,1,0,ordinary,ordinary
"23,980",2.8903717579,2,3,6,6,ordinary,ordinary
"23,982",0,0,0,1,1,ordinary,ordinary
"23,987",0.6931471806,0,0,1,2,ordinary,ordinary
"23,992",0,0,0,1,0,ordinary,ordinary
"24,000",0,0,0,3,0,ordinary,ordinary
"24,002",0,5,0,5,0,ordinary,ordinary
"24,007",1.7917594692,0,1,2,3,ordinary,ordinary
"24,014",0,1,0,1,1,ordinary,ordinary
"24,017",0.6931471806,0,1,2,0,ordinary,ordinary
"24,020",1.5810937502,0,1,2,9,ordinary,ordinary
"24,023",0.5623351446,0,3,3,4,ordinary,ordinary
"24,024",0,0,1,0,0,ordinary,ordinary
"24,025",0.6931471806,0,2,0,0,ordinary,ordinary
"24,027",0,1,0,1,0,ordinary,ordinary
"24,030",2.9905206734,2,1,6,5,ordinary,ordinary
"24,031",0.6931471806,0,2,0,0,ordinary,ordinary
"24,033",1.3661588476,2,0,3,10,ordinary,ordinary
"24,034",1.0986122887,1,0,3,1,ordinary,ordinary
"24,037",0,0,1,1,1,ordinary,ordinary
"24,046",0.6931471806,1,0,0,2,ordinary,ordinary
"24,048",0,6,0,6,6,ordinary,ordinary
"24,055",0.6931471806,0,2,1,0,ordinary,ordinary
"24,057",0,2,0,0,2,ordinary,ordinary
"24,059",0,1,0,0,1,ordinary,ordinary
"24,063",0,1,0,1,1,ordinary,ordinary
"24,064",0,1,0,1,0,ordinary,ordinary
"24,070",0.6931471806,1,1,2,0,ordinary,ordinary
"24,071",0,0,2,2,0,ordinary,ordinary
"24,072",0,0,0,0,2,ordinary,ordinary
"24,079",0,1,0,0,0,ordinary,ordinary
"24,096",0.6931471806,0,0,2,4,ordinary,ordinary
"24,101",0,0,1,0,0,ordinary,ordinary
"24,106",0.673011667,0,0,0,5,ordinary,ordinary
"24,113",0,1,1,0,1,ordinary,ordinary
"24,114",0.6931471806,2,1,0,0,ordinary,ordinary
"24,117",0.6931471806,0,0,9,18,ordinary,ordinary
"24,119",0,2,0,0,2,ordinary,ordinary
"24,125",0,2,0,2,2,ordinary,ordinary
"24,131",0,2,2,0,2,ordinary,ordinary
"24,133",0,0,1,1,0,ordinary,ordinary
"24,136",0.6365141683,2,1,3,0,ordinary,ordinary
"24,139",0,0,1,0,1,ordinary,ordinary
"24,146",1.3095258353,0,5,3,1,ordinary,ordinary
"24,149",0.6931471806,0,1,2,0,ordinary,ordinary
"24,154",0.6931471806,0,0,1,2,ordinary,ordinary
"24,163",0.6931471806,1,0,0,2,ordinary,ordinary
"24,167",1.5990147122,0,5,1,6,ordinary,ordinary
"24,172",7.9178022095,31,22,50,32,top_5,outstanding
"24,182",0.6931471806,0,2,0,0,ordinary,ordinary
"24,188",0,1,0,1,0,ordinary,ordinary
"24,195",0.6931471806,1,3,6,0,ordinary,ordinary
"24,199",1.0986122887,0,0,3,0,ordinary,ordinary
"24,206",1.671595278,0,0,2,13,ordinary,ordinary
"24,213",0,1,1,1,0,ordinary,ordinary
"24,215",0,0,2,0,0,ordinary,ordinary
"24,219",0,0,1,1,1,ordinary,ordinary
"24,220",0,6,0,6,0,ordinary,ordinary
"24,221",0,2,0,2,2,ordinary,ordinary
"24,225",4.9377597807,3,10,15,18,top_10_15,outstanding
"24,231",0.6931471806,0,3,6,0,ordinary,ordinary
"24,233",0.6931471806,0,2,0,1,ordinary,ordinary
"24,237",0,0,3,3,3,ordinary,ordinary
"24,245",0,0,0,0,1,ordinary,ordinary
"24,247",0,0,0,0,2,ordinary,ordinary
"24,257",0.6931471806,0,2,0,0,ordinary,ordinary
"24,261",0.6931471806,0,2,1,0,ordinary,ordinary
"24,263",0.6931471806,0,0,2,1,ordinary,ordinary
"24,266",1.0986122887,0,6,0,0,ordinary,ordinary
"24,271",0,0,1,0,1,ordinary,ordinary
"24,272",0,0,0,1,1,ordinary,ordinary
"24,274",0.6931471806,0,2,0,0,ordinary,ordinary
"24,275",1.4848049982,1,13,6,3,ordinary,ordinary
"24,279",0.6931471806,6,0,0,12,ordinary,ordinary
"24,281",0.5425972246,1,23,23,22,ordinary,ordinary
"24,286",0,1,1,0,0,ordinary,ordinary
"24,290",0,1,1,0,1,ordinary,ordinary
"24,291",1.3862943611,0,1,1,4,ordinary,ordinary
"24,295",0,1,1,0,1,ordinary,ordinary
"24,298",0,0,0,2,0,ordinary,ordinary
"24,299",0,0,0,6,0,ordinary,ordinary
"24,303",0,0,0,2,2,ordinary,ordinary
"24,308",0,1,0,0,0,ordinary,ordinary
"24,310",0,0,1,0,0,ordinary,ordinary
"24,311",0.6931471806,0,2,0,1,ordinary,ordinary
"24,312",0,1,0,1,0,ordinary,ordinary
"24,317",1.5126056839,1,5,1,4,ordinary,ordinary
"24,325",0.6931471806,0,0,2,4,ordinary,ordinary
"24,336",0.6931471806,2,0,0,1,ordinary,ordinary
"24,340",0.6931471806,0,0,1,2,ordinary,ordinary
"24,342",0,0,1,0,1,ordinary,ordinary
"24,348",0,1,1,0,1,ordinary,ordinary
"24,360",0.6931471806,1,1,1,2,top_10_15,outstanding
"24,363",0,1,1,0,0,ordinary,ordinary
"24,372",0.6931471806,0,0,2,4,ordinary,ordinary
"24,373",0.6931471806,1,0,2,0,ordinary,ordinary
"24,380",0.6931471806,0,2,4,0,ordinary,ordinary
"24,384",0.6931471806,0,2,1,0,ordinary,ordinary
"24,387",0.6931471806,2,1,0,0,ordinary,ordinary
"24,392",0,0,1,0,0,ordinary,ordinary
"24,395",0,1,0,1,0,ordinary,ordinary
"24,402",0.6931471806,0,0,1,2,ordinary,ordinary
"24,403",1.0986122887,0,0,0,3,ordinary,ordinary
"24,404",0.6931471806,0,2,0,4,ordinary,ordinary
"24,406",1.0986122887,0,0,0,3,ordinary,ordinary
"24,407",6.0652301512,7,18,13,23,top_5_10,outstanding
"24,410",2.0806701297,11,0,33,8,top_5_10,outstanding
"24,414",0,0,0,0,1,ordinary,ordinary
"24,416",0,0,0,1,0,ordinary,ordinary
"24,417",0,0,0,0,1,ordinary,ordinary
"24,426",0.6931471806,0,4,0,0,top_5_10,outstanding
"24,428",0,0,0,1,1,ordinary,ordinary
"24,432",1.3296613489,2,3,3,1,ordinary,ordinary
